Session,Type,Title,Speaker,Institute,Country,Abstract,Raw_Speaker_Data
Parallel Session T15: Future facilities and new instrumentation,parallel,Commissioning runs of J-PARC E16 experiment performed in 2020-21,"Ichikawa, Masaya",Kyoto Univ.,Unknown,"Hadrons are elementary excitations of the QCD vacuum, and their properties reflect the state of the vacuum. The properties of the vacuum are theoretically suggested to be modified at finite density or temperature. Therefore, measuring hadrons under such an environment will lead to understanding of the property of QCD vacuum.
 The J-PARC E16 experiment focuses on a measurement of the spectral modifications of vector mesons at nuclear density. In the experiment, 30 GeV primary proton beam is irradiated on carbon and copper targets to produce vector mesons, ${\rho}$, ${\omega}$ and ${\phi}$. We measure the spectra of these mesons at nuclear density from their dilepton decay.
 In order to obtain large statistics, we constructed a new spectrometer having high rate capability to detect dileptons produced in pA reaction. The spectrometer consists of Silicon Strip Detectors (SSD), GEM TRackers (GTR) for tracking, and Hadron Blind Detectors (HBD) and Lead Glass calorimeters (LG) for electron identification. GTR is used to cope with the expected high particle rate 5 kHz/${\textrm{mm}^2}$. The spectrometer is designed 5.8 MeV/${c^2}$ mass resolution for ${\phi}$ mesons and 99.97 % pion rejection power.
 The experiment has been successfully launched at a J-PARC high momentum beam line in 2020, and three commissioning runs have been carried out so far. The first physics run is planned in 2022-2023. In the physics run, we will obtain 15,000 ${\phi}$ mesons.
 Preliminary results of the commissioning runs and the expected physics results will be presented in this talk.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Masaya', 'last_name': 'Ichikawa', 'fullName': 'Ichikawa, Masaya', 'id': '6554663', 'affiliation': 'Kyoto Univ.', 'emailHash': 'bfea8d4ad4054f88a6e3a9ec265b8c64', 'db_id': 6554663, 'person_id': 6338633}"
Parallel Session T05: QGP in small and medium systems,parallel,News on strangeness production from NA61/SHINE,"Lewicki, Maciej Piotr",Polish Academy of Sciences (PL),Unknown,"NA61/SHINE is a fixed target experiment at the CERN Super Proton Synchrotron. The main goals of the experiment are to discover the critical point of strongly interacting matter and to study the properties of the onset of deconfinement. In order to reach these goals, a study of hadron production properties is performed in nucleus-nucleus, proton-proton and proton-nucleus interactions as a function of collision energy and size of the colliding nuclei. The experiment has recently completed data acquisition for its original programme on strong interactions. The Collaboration has gathered rich data in a two-dimensional scan: varying the beam energy and the sizes of colliding nuclei.
In this talk, the new results on identified charged kaon production in the intermediate size system (40Ar+45Sc and 7Be+9Be) collisions at SPS beam momentum range (13𝐴-150𝐴 GeV/𝑐) will be shown. Additionally, the new measurements of strange resonances (K0∗(892), Ξ0(1530) and Ξ(1530)) and strange baryons (Ξ-(1321), Ξ+(1321))  produced in p+p interactions will be presented. The kinematic distributions and measured multiplicities of identified hadrons will be compared with available world data and relevant models in the context of collision energy and system size dependence.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Maciej Piotr', 'last_name': 'Lewicki', 'fullName': 'Lewicki, Maciej Piotr', 'id': '6550204', 'affiliation': 'Polish Academy of Sciences (PL)', 'emailHash': '81009f908862fdde204da60ea94cae66', 'db_id': 6550204, 'person_id': 6337717}"
Parallel Session T05: QGP in small and medium systems,parallel,Two-particle correlation in e+e- collisions at 91-209 GeV with archived ALEPH data,"Chen, Yi",Massachusetts Inst. of Technology (US),USA,"The first measurement of  $anti-k_{T}$ jets and two-particle angular correlations of charged particles emitted in high energy $e^+e^−$ annihilation is presented. The archived data at a center-of-mass energy of 91-209 GeV were collected with the ALEPH detector at LEP between 1992 and 2000.

At 91 GeV, no significant long-range correlation was observed in either the lab coordinate analysis or the thrust coordinate analysis, where the latter is sensitive to a medium expanding transverse to the color string between the outgoing $q\bar{q}$ pair from Z boson decays. We also present the first measurement of anti-$k_{T}$ jet energy spectra and substructures compared to various event generators, NLO, and NLL'+R resummation calculations.

The correlation functions are measured over a broad range of pseudorapidity and full azimuth as a function of charged particle multiplicity for the first time with LEP2 data. This data set provides higher event multiplicity reach up to around 50 and a chance to sample different underlying hard-scattering processes. Studies of the high energy annihilation data will expand our search for collective phenomena in $e^+e^−$ collisions to a new phase space for a potential discovery.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yi', 'last_name': 'Chen', 'fullName': 'Chen, Yi', 'id': '6550272', 'affiliation': 'Massachusetts Inst. of Technology (US)', 'emailHash': '3284357439bf222dfeee4a1bbbd9609a', 'db_id': 6550272, 'person_id': 6335907}"
Parallel Session T15: Future facilities and new instrumentation,parallel,Status of the Compressed Baryonic Matter (CBM) Experiment at FAIR,"Agarwal, Kshitij",Eberhard Karls Universität Tübingen (DE),Unknown,"The Compressed Baryonic Matter (CBM) experiment is one of the major scientific pillars of the Facility for Antiproton and Ion Research (FAIR), which is expected to become operational in 2025-26. The goal of CBM is to explore the QCD phase diagram in the region of high baryon densities using nucleus-nucleus collisions in the energy range \sqrt{s_{NN}} = 2.9 - 4.9 GeV. CBM will be utilizing peak interaction rates of up to 10 MHz and an advanced triggerless data acquisition scheme, giving access to rare physics probes not studied before.

This contribution will give an overview of the CBM physics goals among which the equation-of-state of dense nuclear matter, the possible phase transition from hadronic to partonic phase, and chiral symmetry restoration play a major role. The CBM physics performance in terms of (multi-) strange particle production, dilepton spectroscopy, collective flow and femtoscopic observables will be discussed. In addition, the status of the comprising detector sub-systems will be presented. This includes their performance in FAIR Phase-0 experiments, especially in the currently operated demonstrator mCBM at SIS18.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Kshitij', 'last_name': 'Agarwal', 'fullName': 'Agarwal, Kshitij', 'id': '6546025', 'affiliation': 'Eberhard Karls Universität Tübingen (DE)', 'emailHash': '6746638caa3df96e2a6f350429922030', 'db_id': 6546025, 'person_id': 6337165}"
Poster Session 3 T15_2,poster,Performance studies of D0D0bar azimuthal correlations in ALICE3,"Frajna, Eszter",Wigner Research Centre for Physics (Wigner RCP) (HU),Unknown,"ALICE 3 is a next-generation heavy-ion experiment for LHC Run 5, which will
address physics questions that are not accessible with Runs 3 and 4. One of the main goals of ALICE3 is to understand the connection between heavy quark heavy quark transport and hadronisation. One such example is the measurement of azimuthal correlations between charm and anti-charm mesons. ALICE 3 would provide unique access to this topics and open up new possibilities in other areas too.

In this poster we will present an evaluation of the performance for $\mathrm{D^0-\bar{D}^0}$ correlation studies based on a simulated analysis in ALICE 3. The measurement of azimuthal angle correlations of charm particles provides unique information on the production and transport of charm quarks in the QGP. These methods will be applicable in $\mathrm{pp}$ as well as $\mathrm{A-A}$ collisions. We will also show in details the fitting procedure of 2D distribution of the $\mathrm{D^0-\bar{D}^0}$ invariant mass pairs.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Eszter', 'last_name': 'Frajna', 'fullName': 'Frajna, Eszter', 'id': '6544873', 'affiliation': 'Wigner Research Centre for Physics (Wigner RCP) (HU)', 'emailHash': 'c25941f02f58fd984af19c2c1a1e0145', 'db_id': 6544873, 'person_id': 6337782}"
Poster Session 3 T15_2,poster,Projected physics and detector performances for a future fixed target programme at ALICE,"Haque, Md Rihan",Warsaw University of Technology (PL),Unknown,"It was recently proposed that a Fixed Target (FT) program in the ALICE experiment can give access to the far backward rapidity region for p-A and Pb-A collision systems at an intermediate center of mass energy ($\sqrt{s_{\rm NN}}$ = 115 and 72 GeV for the proton and Pb beam respectively) between RHIC and SPS [1]. The structure of the nuclei can be studied at large x and as a function of the mass number, thanks to the versatility of the target. Moreover, the FT experiment with heavy ion beams at ALICE allows us to make precise studies of quarkonium states, heavy-quark energy loss, transport properties of QGP in new energy and rapidity domains - complementary to the existing LHCb FT setup. The detailed physics motivation, projected performance and possible implementation of a fixed target programme at the LHC can be found in [1,2].

The success of this proposal depends on the integration of the FT setup with the main collider program of ALICE. One of the main concerns is whether the central barrel detectors, namely the TPC can track and reconstruct the fixed target events with sufficient efficiency and resolution. This study uses the ALICE Run 3 software framework (O$^{2}$) to estimate the tracking performance of the TPC for FT events with a solid target placed a few meters upstream to the nominal interaction point of the ALICE detector. In this poster we present the inclusive charged particle tracking efficiency and transverse momentum resolution for inclined tracks (-2 $\leq\eta\leq$ -1) from the simulated FT collisions. Two different target positions have been considered for this study. We also present a fast simulation study of some general physics observables ($e.g.$ collective flow) as well as the reconstruction efficiency of strange ($\Lambda$) and heavy quark ($\rm D^{0}$) hadrons. 


[1] C. Hadjidakis *et. al.*, arXiv:1807.00603 [hep-ex].
[2] Galluccio, Francesca *et. al.*, CERN-PBC-Notes-2019-004 (https://cds.cern.ch/record/2671944})","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Md Rihan', 'last_name': 'Haque', 'fullName': 'Haque, Md Rihan', 'id': '6544874', 'affiliation': 'Warsaw University of Technology (PL)', 'emailHash': '37f7041f169d922b64c8aac8b435d4db', 'db_id': 6544874, 'person_id': 6337902}"
Poster Session 3 T15_2,poster,A new experiment of di-electron measurements at the 1st stage of  J-PARC Heavy-Ion Project.,"Morino, Yuhei",KEK,Japan,"The purpose of J-PARC Heavy-Ion Project (J-PARC-HI) is to study very 
high-baryon density matter with a heavy ion beam of 1-12AGeV. A new 
heavy-ion injector and a new booster are necessary for the heavy-ion 
acceleration at J-PARC. Reuse of the KEK 500-MeV booster proton 
synchrotron is planned at the first stage of J-PARC-HI. The beam 
intensity at the first stage is expected to achieve $10^{8}$ Au ions per 
spill, which exceeds the beam intensity of the existing high-energy 
heavy-ion facilities.
We proposed a new experiment at the first stage of J-PARC-HI using the J
-PARC E16 spectrometer with a moderate detector and DAQ upgrade. The 
goal of the new experiment is to search for the first-order phase transition 
to the deconfinement phase at extremely high baryon densities using a di
-electron probe. One of the experimental clearest pieces of evidence for 
the first-order phase transition is an observation of a plateau structure in 
the ""caloric curve"", which is the dependence of the temperature on the 
excitation energy of the system. The virtual photon with intermediate 
mass($1<$M$_{ee}<3$GeV/c$^{2}$) will provide information about the initial 
temperature of space-time evolution of the medium. The medium 
modification of vector mesons and the lifetime of the hot medium also 
can be studied from the di-electron spectra in this experiment.
In this poster, we will show the detailed plan of the experiment and 
discuss the experimental feasibility.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yuhei', 'last_name': 'Morino', 'fullName': 'Morino, Yuhei', 'id': '6540138', 'affiliation': 'KEK', 'emailHash': 'd817189117ad4f43a82a6495f89090d1', 'db_id': 6540138, 'person_id': 6338518}"
Poster Session 3 T15_2,poster,Performance of the mSTS detector in O+Ni collisions at 2 AGeV with the mCBM setup at SIS18,"Ramirez Zaldivar, Dario Alberto",Unknown,Unknown,"The Compressed Baryonic Matter (CBM) is one of the experimental pillars at the FAIR facility. CBM focuses on the search for signal of the phase transition between hadronic and quark-gluon matter, the QCD critical endpoint, new forms of strange-matter, in-medium modifications of hadrons, and the onset of chiral symmetry restoration. 

The Silicon Tracking System is the central detector for momentum measurement and charged-particle identification. It is designed to measure Au+Au collisions at interaction rates up to 10 MHz. It consists of approximately 900 double-sided silicon strip sensors with 1024 strips per side, arranged in 8 tracking stations. This results in 1.8 million channels, having the most demanding requirements in terms of bandwidth and density of all CBM detectors. 

In the context of FAIR phase 0, the mini-CBM (mCBM) project is a small-scale precursor of the full CBM detector, consisting of sub-units of all major CBM systems which aims to verify CBM's concepts of free-streaming readout electronics, data transport, and online reconstruction.

In the 2021 beam campaign at SIS18 (GSI) O+Ni collisions at 2 AGeV were measured with a beam intensity up to $10^{10}$ ions per spill. The mini-STS (mSTS) setup used for the 2021 campaign consists of 2 stations with 11 sensors. 

First results obtained from data taken in the 2021 beam campaign will be presented with a focus on the hit reconstruction and mSTS performance studies.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Dario Alberto', 'last_name': 'Ramirez Zaldivar', 'fullName': 'Ramirez Zaldivar, Dario Alberto', 'id': '6540134', 'affiliation': '', 'emailHash': '697695a911a54c54c0b27558abf13c5d', 'db_id': 6540134, 'person_id': 6338772}"
Poster Session 3 T15_2,poster,The powering scheme of the CBM Silicon Tracking System: concept and first implementations,"Lymanets, Anton",GSI - Helmholtzzentrum fur Schwerionenforschung GmbH (DE),Germany,"The Silicon Tracking System (STS) is planned to be the principal tracking detector of the future CBM experiment at FAIR. It will perform charged-particle track measurement with momentum resolution better than 2% in a 1 Tm dipole-magnetic field. A main challenge for the STS is to maintain high track reconstruction efficiency throughout the projected lifetime of the experiment which means being exposed to an accumulated fluence of up to 10^{14} n_{eq}/cm^2, expected to be reached in beam-target interaction rates of 10 MHz. Therefore, front-end electronics with self-triggering architecture needs to have sufficient signal-to-noise ratio (S/N>10) which requires an ultra-low noise system design.
The STS will consist of eight tracking stations comprising 876 double-sided silicon detector modules installed onto 106 carbon fibre ladders with a total of 1.8 million readout channels. Operation of the system requires a detailed understanding of the electrical scheme at different hierarchical levels, including: low and high voltage systems, copper data lines from the front-end electronics to the read-out and data combiner boards, signal path, as well as grounding and shielding concepts. The performance parameter of the system is equivalent noise charge (ENC) value measured by the front-end electronics.
The electrical scheme of the system as well as its experimental validation in the laboratory and beam will be presented.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Anton', 'last_name': 'Lymanets', 'fullName': 'Lymanets, Anton', 'id': '6540117', 'affiliation': 'GSI - Helmholtzzentrum fur Schwerionenforschung GmbH (DE)', 'emailHash': '5b181237be7735b607c195bb169d05f1', 'db_id': 6540117, 'person_id': 6339074}"
Poster Session 3 T15_2,poster,Track Reconstruction with the sPHENIX Experiment,"Osborn, Joe",Oak Ridge National Laboratory,United States,"The sPHENIX detector at Brookhaven National Laboratory's Relativistic Heavy Ion Collider (RHIC) has a broad experimental QCD physics program that is highlighted by jets, their substructure, and open and closed heavy flavor production. To measure these observables, the sPHENIX tracking system is composed of a monolithic active pixel sensor based vertex detector (MVTX), a silicon strip detector called the intermediate tracker (INTT), and a compact, continuous readout time projection chamber (TPC). Measuring these observables requires precise and efficient track reconstruction in these detectors. This presents challenges due to the large track density environment present in central heavy ion collisions, the high luminosity environment that RHIC will provide, and the streaming readout model that sPHENIX will collect data with. In this poster, we discuss the physics performance of the current track reconstruction. This includes the implementation of TPC distortion corrections into the workflow; details of the distortion calibrations are discussed in a separate poster. Future track reconstruction plans as the experiment approaches first data taking in 2023 will also be discussed.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Joe', 'last_name': 'Osborn', 'fullName': 'Osborn, Joe', 'id': '6540043', 'affiliation': 'Oak Ridge National Laboratory', 'emailHash': '998485c647b3b8b3506e11fbc29f1565', 'db_id': 6540043, 'person_id': 6339583}"
Poster Session 3 T15_1,poster,Forward silicon tracking detector developments for the future Electron-Ion Collider,"Li, Xuan",Los Alamos National Laboratory,USA,"The proposed high-luminosity high-energy Electron-Ion Collider (EIC) will provide a clean environment to precisely study several fundamental questions in the high energy and nuclear physics fields. A low material budget silicon vertex/tracking detector with fine spatial resolution (hit spatial resolution < 10 $\mu$m) is critical to carry out heavy flavor hadron and jet measurements at the future EIC. Fast timing capability (< 10 ns) helps suppressing backgrounds from neighboring collisions. We will present the design of a proposed Forward Silicon Tracking (FST) detector with the pseudorapidity coverage from 1.2 to 3.5, which can provide both fine spatial and temporal resolutions for the EIC. This detector geometry has been implemented in the GEANT4 simulation in integration with different magnet options and the other EIC detector sub-systems. The proposed FST meets the EIC tracking performance requirements and enables a series of high precision heavy flavor measurements in the forward pseudorapidity region. Several advanced silicon technologies including the Low Gain Avalanche Diode (LGAD) and radiation hard Monolithic Active Pixel Sensor (MALTA) have been considered for the FST design. Progresses and results from the ongoing detector R$\&$D for LGAD and MALTA will be presented as well.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Xuan', 'last_name': 'Li', 'fullName': 'Li, Xuan', 'id': '6524666', 'affiliation': 'Los Alamos National Laboratory', 'emailHash': '0b53772ecc6c17db85037f1750a99069', 'db_id': 6524666, 'person_id': 6304634}"
Poster Session 3 T15_1,poster,New method of linseed oil coating for bakelite RPCs for heavy-ion experiments,"sen, arindam",Unknown,Unknown,"Single gap Resistive Plate Chambers (RPCs) are currently used in High Energy Physics (HEP) experiments for triggering (ALICE) and tracking (CBM) purposes for high efficiency (> 90%), good time resolution ($\sim$1-2 ns) and low-cost of fabrication. Multigap RPCs (MRPCs) are used for Time of Flight (TOF) measurements for their excellent time resolution. MRPCs are also potential candidates for high-resolution medical imaging.

Keeping in mind their high rate handling capability and cost effectiveness, bakelite plates having moderate to low bulk resistivity are being explored for use as large area RPC in future heavy-ion (HI) collision experiments.

In bakelite RPC, the electrode plates are coated with linseed oil to get rid of the surface roughness of the electrodes, reduce the UV sensitivity and to save the electrode surface from hydrofluoric acid (HF) vapor attack. In conventional bakelite RPC, the linseed oil coating is done after making the gas gap keeping no scope for visual inspection for presence of any uncured linseed oil droplet. In this work, a new technique is introduced to coat the linseed oil in bakelite RPC before making the gas gap. After the linseed oil coating, the plates are cured for several days and then the gas gap is made. The advantage of this procedure is that after linseed oil coating it can be checked visually whether the curing is properly done, or any uncured droplet of linseed oil is present in the gas gap.

Standard NIM electronics is used to test the prototype. When operated with 100% Tetrafluoroethane (C$_{2}$H$_{2}$F$_{4}$) gas in the avalanche mode an efficiency $\sim$90% is achieved using cosmic rays.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'arindam', 'last_name': 'sen', 'fullName': 'sen, arindam', 'id': '6540580', 'affiliation': '', 'emailHash': 'a2e0de99c97a3ff261ecded001dc209b', 'db_id': 6540580, 'person_id': 6320650}"
Poster Session 3 T15_1,poster,Space-charge distortion calibration for the ALICE TPC in Run 3,"Kleiner, Matthias",Goethe University Frankfurt (DE),Germany,"The Time Projection Chamber (TPC) is the main tracking and particle identification detector of the ALICE experiment at the CERN LHC. For Run 3, starting in 2022, interaction rates of 50 kHz in Pb-Pb collisions require a major upgrade of the TPC readout system. The Multi-Wire Proportional Chambers (MWPCs) were replaced by stacks of four Gas Electron Multiplier (GEM) foils, allowing continuous data acquisition. Due to intrinsic properties of the GEMs, a significant amount of ions produced during the electron amplification drifts into the active volume of the TPC, leading to space-charge distortions of the nominal drift field. Various effects, such as variations in the number of collisions for a given time interval, cause fluctuations of the space-charge distortions on very short time scales. These fluctuations have to be corrected to preserve the intrinsic tracking precision of the TPC of 100 $\mu$m. A dedicated calibration procedure has been developed for the correction of the space-charge distortions. The measured integrated digital currents (IDCs) on the pads, which are used as an estimate for the space-charge density, are processed and taken as an input for a data-driven machine learning approach.
In this poster, procedures developed for the space-charge distortion calibration for the ALICE TPC in Run 3 will be presented.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Matthias', 'last_name': 'Kleiner', 'fullName': 'Kleiner, Matthias', 'id': '6544803', 'affiliation': 'Goethe University Frankfurt (DE)', 'emailHash': 'b4150a812f6dab5d1d7b5fdb19d29281', 'db_id': 6544803, 'person_id': 6324535}"
Poster Session 3 T15_1,poster,Background studies for a soft-photon measurement with the Forward Conversion Tracker in ALICE 3,"Rogoschinski, Tim Sebastian",Goethe University Frankfurt (DE),Unknown,"We propose to construct a forward conversion tracker at the LHC to measure photons of a few MeV in transverse momentum, so called ultra-soft photons, which have the potential to resolve the long standing ""soft-photon puzzle"": Several experiments have observed an excess of ultra-soft photon production with respect to the expected yield from Low's theorem, which is very fundamentally relating ultra-soft photon production from inner Bremsstrahlung and the spectrum of charged hadrons.

It is proposed to include a Forward Conversion Tracker (FCT) in ALICE 3, the next-generation heavy-ion collision experiment proposed for Run 5 and 6 at the LHC, to measure ultra-soft photons at forward rapidities. The dominant background in this measurement, decay photons and external Bremsstrahlung from detector-material interaction, has been investigated and compared to the signal expectation derived from Low's theorem. This is achieved by simulations including the implementation of the proposed ALICE 3 detector geometry, with the beam pipe, barrel tracking layers, and forward disks of the experiment, in a GEANT4 setup. Pp collisions at 13 TeV are simulated with PYTHIA and the produced particles are propagated through the detector system. Aiming at a significant soft-photon measurement, several background-suppression capabilities have been explored: Major improvements were achieved by the rejection of events with an electron or positron in the $\eta$ - range of the FCT and by reducing the material budget in optimising the shape of the beam pipe.
This poster will present the current status of the simulation and the background studies for a soft-photon measurement with the ALICE 3-FCT.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Tim Sebastian', 'last_name': 'Rogoschinski', 'fullName': 'Rogoschinski, Tim Sebastian', 'id': '6544826', 'affiliation': 'Goethe University Frankfurt (DE)', 'emailHash': '72db4ff308e1111c5980a94160d6f946', 'db_id': 6544826, 'person_id': 6330271}"
Poster Session 3 T15_1,poster,Dielectron physics opportunities with ALICE 3,"Eisenhut, Florian",Goethe University Frankfurt (DE),Germany,"The ALICE 3 experiment is planed as a compact, next-generation multipurpose detector at the LHC as a follow-up to the present ALICE experiment. It will provide unprecedented tracking and vertexing capabilities down to a few tens of MeV/$c$ in pp, pA and AA collisions and will have a large rapidity coverage $|\eta|<4$. Such detector performances allow to study precisely the dielectron production over a broad range of pair $p_{\text{T}}$ and mass. Dilepton production at very low $p_{\text{T}}$ and mass is particularly sensitive to the electric conductivity of the medium via thermal dielectrons in heavy-ion (AA) collisions. At higher dielectron invariant masses (m$_{ee}$), dielectrons from $\rho$ meson decays carry information about chiral-symmetry restoration, e.g. via the chiral mixing between $\rho$ and $a_1$ mesons. Moreover, the m$_{ee}$ spectrum of thermal dielectrons from the QGP directly provides a mean to estimate the early temperature of the medium in the 1.1 $<$ m$_{ee} <$ 2.7 GeV/$c^{2}$ region, whereas elliptic flow measurement as a function of m$_{ee}$ and pair transverse momentum allow a study of the dynamic in the medium as a function of time.   \newline

 This poster will give an overview of the performance studies for dielectron analyses with the ALICE 3 experiment aiming at specific criteria to optimise the layout of the detector. A possible way to track and identify electrons will be presented. Furthermore, it will be explained how the combinatoric background can be reduced with a so-called prefilter technique. The capability to reject the correlated heavy-flavour background will be discussed. Finally projections for differential dielectron measurements will be shown.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Florian', 'last_name': 'Eisenhut', 'fullName': 'Eisenhut, Florian', 'id': '6544833', 'affiliation': 'Goethe University Frankfurt (DE)', 'emailHash': 'a676b258deaea084a81410545eec33cd', 'db_id': 6544833, 'person_id': 6330849}"
Poster Session 3 T15_1,poster,Studying high-density baryonic matter at J-PARC Heavy-Ion Project,"Sako, Hiroyuki",Japan Atomic Energy Agency,Unknown,"J-PARC Heavy-Ion Project (J-PARC-HI) aims at exploring high-baryon density matter in heavy-ion collisions at 1-12 AGeV/c with high-intensity frontier heavy-ion beams. We have designed a heavy-ion acceleration scheme, where a heavy-ion beam is produced in a new heavy-ion injector consisting of a heavy-ion linac and a booster ring, and further accelerated with the existing high-intensity 3-GeV (RCS) and 30-GeV (MR) proton synchrotrons. The heavy-ion beam extracted from MR is transported to the Hadron Experimental Facility to perform the experiment. We will study the properties of the dense matter, explore the phase structures of the QCD phase diagram in the high-baryon density regime such as the first-order phase boundary and the QCD critical point, and search for color-superconducting phases. We will also measure various strange particles/nuclei and study their correlations to unveil the EOS of the matter. In this presentation, we show the development of the staging plan of the project, where in the first phase we will perform the experiment at the upgraded J-PARC E16 spectrometer with $10^{8}$ Hz beams, and in the second phase we will perform the experiment at a new large acceptance spectrometer with $10^{11}$ beams. In particular, we discuss detailed experimental plans with detector upgrades in the first phase such as di-electron and hadron measurements, and the design of a large acceptance spectrometer for event-by-event fluctuations, di-lepton, and heavy flavors in the second phase.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Hiroyuki', 'last_name': 'Sako', 'fullName': 'Sako, Hiroyuki', 'id': '6563070', 'affiliation': 'Japan Atomic Energy Agency', 'emailHash': '1d10206d4ddc9abadda3eb6a7baaa088', 'db_id': 6563070, 'person_id': 6331901}"
Poster Session 3 T15_1,poster,Performance study of $\rm \Xi^{++}_{\rm cc}$ via decays into $\pi^{+} + \Xi^{+}_{\rm c}(\rightarrow pK^{-}\pi^{+}) $ with ALICE 3,"Seo, Jinjoo",Inha University (KR),Unknown,"Multi-charm baryons containing multiple charm quarks provide a unique window on uncovering the hadronisation mechanism in the quark-gluon plasma (QGP). The production yield of multi-charm baryons from single hard scattering is negligible compared to the one by coalescence of charm quarks from multiple hard scatterings. In Pb–Pb collisions, multi-charm baryon can be formed by a combination of charm quarks which are formed in independent hard scatterings, leading to an increase of the yield by up to 3 orders of magnitude compared with that in pp collisions.

ALICE 3, the next-generation heavy-ion programme for LHC Run 5, will offer an advanced opportunity to understand QGP, measuring the multi-charm baryon production from proton-proton to heavy-ion collisions. This contribution will present the performance study of $\rm \Xi^{++}_{\rm cc}$ via decays into the non-strangeness channel in pp collisions at $\sqrt{s}$ = 14 TeV  with ALICE 3.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jinjoo', 'last_name': 'Seo', 'fullName': 'Seo, Jinjoo', 'id': '6544842', 'affiliation': 'Inha University (KR)', 'emailHash': 'd9d4bc6a78ba69735053d98160014506', 'db_id': 6544842, 'person_id': 6332248}"
Poster Session 3 T15_1,poster,The ALICE Fast Interaction Trigger Upgrade,"Lokos, Sandor",Institute of Nuclear Physics Polish Academy of Sciences (PL),UK,"Run 3 opens the high luminosity era of the LHC. Collecting vast data samples will enable measurements with unprecedented precision. ALICE aims to record all minimum bias data at the projected 1 MHz pp and 50 kHz heavy ion collision rates. The expected data processing and storage rate will reach ~3 TB/s. To meet this challenge, ALICE underwent a major upgrade of its detectors and systems. One of the four new detectors is the Fast Interaction Trigger (FIT). FIT consists of three subdetectors: FT0, FV0 and FDD. FT0 will generate online triggers, allow multiplicity and vertex determination, background monitoring and luminosity measurements. FT0 will also allow event plane, centrality determination, and provide the precise collision time for the time-of-flight-based particle identification in the offline mode. FT0 is composed of two Cherenkov arrays, installed on both sides of the interaction point, at -0.8 m (-3.4 < 𝜂 < -2.3) and +3 m (3.8 < 𝜂 < 5.0). One of the FT0 arrays is attached to the FV0. FV0 is a segmented, ~1.5 m in diameter plastic scintillator disc, covering the pseudorapidity range of 2.2 < 𝜂 < 5.1. FV0, together with FT0, will serve as the main forward multiplicity detector with a major role in the event plane and centrality determination. The two FDD plastic scintillator arrays are installed at the distance of +17, and -19.5 m from the IP, covering the pseudorapidity ranges of 4.7 < 𝜂 < 6.3 and -6.9 < 𝜂 < -4.9, respectively. FDD will contribute to diffractive measurements and triggers. All FIT detectors use custom-designed front-end electronics with ~200 ns signal processing time. Our poster will include photos of the installed FIT components and the main performance plots from the October 2021 LHC pilot beam.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Sandor', 'last_name': 'Lokos', 'fullName': 'Lokos, Sandor', 'id': '6544843', 'affiliation': 'Institute of Nuclear Physics Polish Academy of Sciences (PL)', 'emailHash': '3cc95c7482f793d031f092f5aa4b23ff', 'db_id': 6544843, 'person_id': 6332300}"
