Session,Type,Title,Speaker,Institute,Country,Abstract,Raw_Speaker_Data
,poster,Spin alignment of quarkonium in the hot medium? Dynamics and phenomenology,"Torrieri, Giorgio",Unicamp,Unknown,"We use a potential model to investigate the phenomenology of quarkonium in a thermal rotating medium, where vorticity and spin density are not necessarily in equilibrium. We find that the quarkonium spin density matrix, as well as the binding energy and melting temperature, are sensitive to both the vorticity and the lack of equilibrium between vorticity and spin. This means that quarkonium spin alignment is a sensitive probe for vorticity and spin within the hydrodynamic phase.
Furthermore the melting temperature dependence provides a potential new mechanism, ``distillation``, to polarize specifically quarkonium states (including the phi, if it can be considered as such) and potentially explain the dependence of quarkonium suppression in rapidity.
Information unequivocably pointing to spin-orbit non-equilibrium dynamics can be obtained from a combined study of quarkonium relative abundance and spin alignment, as well as experimentally obtainable off-diagonal density matrix elements. 

Based on

[1] Kayman J. Goncalves,P.H. De Moura and G. Torrieri Phys.Rev.D 108 (2023) 3, 034032","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Giorgio', 'last_name': 'Torrieri', 'fullName': 'Torrieri, Giorgio', 'id': '9292810', 'affiliation': 'Unicamp', 'emailHash': '061b80fe77d9c55993ad8b35c41c0e6c', 'db_id': 9292810, 'person_id': 8843790}"
,poster,Transverse momentum fluctuations and the QCD speed of sound in small systems,"Mu, Yushan",Fudan University,Unknown,"It has recently been realized that in the ultra-central heavy-ion collisions, mean transverse momentum of hadrons contains the information of the fundamental thermodynamic properties of quark-gluon plasma (QGP). In particular, in nucleus-nucleus collisions the linear correlation between the mean transverse momentum and the charged multiplicity is attributed to the QCD speed of sound,  which promotes theoretical and experimental investigations. However, these studies suffer from the contamination of fluctuations, either physical or non-physical. 

In this talk we focus on the ultra-central collisions of small colliding system, such as proton-lead, where effects of fluctuations are more pronounced in comparison to the nucleus-nucleus collision systems. Following the standard strategy, via event-by-event hydrodynamical simulations, we investigate the QCD speed of sound by analyzing the variation of the mean transverse momentum with particle multiplicity in the mid-rapidity region. Although a linear correlations is realized in our results, between the mean transverse momentum and the effective temperature as well as between the charged particle multiplicity and the total entropy, the extracted speed of sound is significantly suppressed due to the presence of fluctuations. To remove such suppression from fluctuations, we propose a systematic subtraction scheme via the corrections captured by the measured variance of the mean transverse momentum (or the effective temperature), etc. 

Given the consistent extraction of the speed of sound in small colliding systems, our results support the correlation between mean transverse momentum and charged multiplicity from QCD thermodynamics, which further provides an alternative and direct signature of QGP thermalization.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yushan', 'last_name': 'Mu', 'fullName': 'Mu, Yushan', 'id': '9292807', 'affiliation': 'Fudan University', 'emailHash': '92a72c8da5b86549cad39660b1ff8d12', 'db_id': 9292807, 'person_id': 8889116}"
,poster,Vector and Tensor Spin Polarization for Vector Bosons at Local Equilibrium,"Zhang, Zhong-Hua",Fudan University,Unknown,"We derive expressions for the vector and tensor components of the spin polarization of massive vector bosons at local thermodynamic equilibrium, considering second-order spacetime gradients of thermodynamic fields—temperature, chemical potential, and flow velocity—in a relativistic fluid. A set of Feynman rules is developed to compute the Wigner function and matrix-valued spin-dependent distribution (MVSD) functions at each gradient order. Due to time-reversal symmetry, the leading contribution to spin alignment—defined as the 00-component of tensor polarization—appears at second order in MVSD, for which we provide an analytic formula. We analyze the physical implications of the various contributions to vector and tensor polarization, identifying that spin alignment can arise from the curl of the rotational component of thermal vorticity and the gradient of the acceleration component, contributions previously unexplored. These formulae predict a contribution to the spin alignment which can be compared with observations in relativistic heavy-ion collisions via numerical simulations.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Zhong-Hua', 'last_name': 'Zhang', 'fullName': 'Zhang, Zhong-Hua', 'id': '9292805', 'affiliation': 'Fudan University', 'emailHash': '3dee0ebc515e6e52afa4c4e1f5688ba3', 'db_id': 9292805, 'person_id': 8936217}"
,poster,Small System Corrections to Hydrodynamics,"Horowitz, William Alexander",University of Cape Town (ZA),ZA,"We show analytically that the small system corrections to thermodynamics quantities such as pressure and energy density are large, order 30%, for massless free scalar field theory in systems of size and temperature relevant for high-energy nuclear collisions.  These analytic expectations are confirmed by quenched lattice QCD calculations of pressure and energy density in an anisotropic system and in the equation of state in a small system.  We then lay the theoretical foundations for the analytic evaluation of the small system corrections to the NLO $\phi^4$ theory equation of state: we introduce a new regularization scheme appropriate for systems without the symmetries necessary for dimensional regularization, and then apply this regularization scheme to determine the finite system size corrections to the running of the coupling.  An estimate of the effect of small system corrections on the equation state are again large, order 50%. These small system corrections to thermodynamic quantities therefore must be taken into account when comparing hydrodynamics calculations to collective observables in small systems such as central pA and high-multiplicity pp collisions.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'William Alexander', 'last_name': 'Horowitz', 'fullName': 'Horowitz, William Alexander', 'id': '9292801', 'affiliation': 'University of Cape Town (ZA)', 'emailHash': '0657a6b5d24c9fb527f2dfaec6e6dbc0', 'db_id': 9292801, 'person_id': 8940025}"
,poster,Searching for the QCD Critical Endpoint from Lattice QCD Simulations at a Low Temperature,"Gu, Jin-Biao",Central China Normal University,Unknown,"Significant efforts have been made within the heavy-ion collision community to locate the QCD critical endpoint (CEP).  Recent lattice QCD studies using imaginary chemical potentials, based on simulations at temperatures above 120 MeV and utilizing Lee-Yang edge singularities in the complex chemical potential plane, suggest that the critical temperature at the CEP, $ T_c^{CEP}$, should be around 110 MeV [\[1\]][1]. Predictions from effective theories, such as AdS/CFT [\[2\]][2], the Functional Renormalization Group (FRG) [\[3\]][3], and Dyson-Schwinger Equations (DSE) [\[4\]][4], align with this lattice result.

In our study, we conduct direct lattice QCD simulations with imaginary chemical potential at a low temperature of 107 MeV, using Highly Improved Staggered Quarks (HISQ) at the physical pion mass on $N_t=10$ lattices. We obtain up to 4th order baryon number fluctuations for each of the 24 values of imaginary baryon chemical potentials ranging from zero to $i\pi$. This enables us to apply multi-point Padé approximants and compute Fourier coefficients of the baryon number density in the complex chemical potential plane. Through these analyses, we examine indications of CEP through the prospective Lee-Yang edge singularities in the complex chemical potential plane at this low temperature.
 
[1] David A. Clarke, et al., arXiv: 2405.10196
[2] Mauricio Hippert et al., Phys.Rev.D 110 (2024) 9, 094006
[3] Wei-jie Fu, Jan M. Pawlowski, and Fabian Rennecke, Phys. Rev. D 101 (2020) 5, 054032 
[4] Pascal J. Gunkel and Christian S. Fischer, Phys. Rev. D 104 (2021) 5, 054022


  [1]: https://arxiv.org/abs/2405.10196
  [2]: https://journals.aps.org/prd/abstract/10.1103/PhysRevD.110.094006
  [3]: https://journals.aps.org/prd/abstract/10.1103/PhysRevD.101.054032
  [4]: https://journals.aps.org/prd/abstract/10.1103/PhysRevD.104.054022","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jin-Biao', 'last_name': 'Gu', 'fullName': 'Gu, Jin-Biao', 'id': '9292797', 'affiliation': 'Central China Normal University', 'emailHash': '81e41b001be0951033c70ef59fa4b233', 'db_id': 9292797, 'person_id': 8896811}"
,poster,Unveiling Critical Behavior in Rapidity Scans Using Cross-Cumulants for intermediate energy collision,"Li, Jianing",Tsinghua University,Unknown,"Recent heavy-ion collision experiments at intermediate energies are intensively focused on probing the QCD phase diagram to reveal critical behavior associated with the possible critical point. In these collisions, the produced fireball exhibits significant inhomogeneity along the rapidity direction, covering a broad region of the QCD phase diagram. This spatial variation offers a unique opportunity to study critical phenomena in greater detail. **To capitalize on this opportunity, we focus on studying higher-order cumulants of conserved charges beyond mid-rapidity region—the rapidity scan method that complements the traditional beam energy scan approach.**

However, to accurately identify critical signals, it is essential to establish a complete baseline that accounts for non-critical background effects. **In this talk, we present our work on establishing such a baseline for rapidity scans.** Our studies reveal that conservation effects of baryon number can cause cumulant measurements to mimic critical behavior, potentially leading to false positives [1]. To overcome this challenge, **we introduce a novel observable—the cross-cumulant—for rapidity scans, designed to be sensitive to critical fluctuations while being less affected by conservation effects.** Using hydrodynamic simulations, we demonstrate how cross-cumulants can effectively distinguish genuine critical signals from background effects. Our results indicate that cross-cumulants provide a powerful tool for future experiments aiming to explore the QCD critical point through rapidity scans. We discuss the implications of our findings for ongoing and upcoming heavy-ion collision programs, and outline how this method can enhance the search for critical phenomena in the QCD phase diagram.

[1] J. Li, L. Du, and S. Shi, Rapidity scan approach for net-baryon cumulants with a statistical thermal model, *Phys. Rev. C* **109**, 034906 (2024).","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jianing', 'last_name': 'Li', 'fullName': 'Li, Jianing', 'id': '9292795', 'affiliation': '', 'emailHash': 'e57d4a7c8240f3155f8c9fd63ec23f8e', 'db_id': 9292795, 'person_id': 8883548}"
,poster,Restore baryon number fluctuations from light nuclei number fluctuations,"Feng, Yi Heng",Unknown,Unknown,"A key physical target of relativistic heavy-ion collision experiments is to understand the phase structure of Quantum Chromodynamics (QCD) and search for the critical endpoint (CEP). The primary experimental approach to locating the CEP is measuring the baryon number fluctuations. In the energy region currently being studied, the baryon number is primarily carried by protons and neutrons. Due to experimental limitations, we cannot measure the uncharged neutrons directly. Thus, in experiments, baryon number fluctuations are approximated by measuring proton number fluctuations. We have discovered a method to extract the missing neutron information from the bound states of protons and neutrons, i.e., from light nuclei. This allows us to accurately reconstruct baryon number fluctuations by measuring light nuclei and protons. We analytically calculated the relationship between light nuclei number fluctuations and baryon number fluctuations. Furthermore, we validated it using transport models. This result is vital in the search for CEP. Additionally, it inspires us how to reconstruct the losing neutron information through light nuclei.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yi Heng', 'last_name': 'Feng', 'fullName': 'Feng, Yi Heng', 'id': '9292792', 'affiliation': '', 'emailHash': '25cb37bcb3a67fcd028d436e4e900ea2', 'db_id': 9292792, 'person_id': 8890333}"
,poster,Fluctuations and correlations of quark spin in hot and dense QCD matter,"Chen, Hao-Lei",Fudan University,Unknown,"In this work, we discuss the impact of phase transitions on quark spin fluctuation and correlation. We propose a novel observable for quark-antiquark correlation that relates to vector meson spin alignment and $\Lambda-\bar\Lambda$ correlation. Using the NJL model, we qualitatively study the properties of quark-antiquark spin correlation. Our findings reveal a peak structure near the CEP, which could serve as an experimental signature of the CEP and explain the non-monotonic behavior of $\phi$ meson alignment at low collision energies.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Hao-Lei', 'last_name': 'Chen', 'fullName': 'Chen, Hao-Lei', 'id': '9292780', 'affiliation': 'Fudan University', 'emailHash': '32fe206e1c6eb93616be5cbeea4fa4d8', 'db_id': 9292780, 'person_id': 8885705}"
,poster,Anisotropic hydrodynamics for small collision systems,"Zhao, Shujun",Unknown,Unknown,"The development of collective dynamics in collisions involving small atomic nuclei at RHIC and the LHC is still a hot research topic. In the first part of the talk [1] we explore the applicability of hydrodynamics in small collision systems, using viscous anisotropic hydrodynamics (VAH). VAH is a form of relativistic fluid dynamics specifically designed to handle the large pressure anisotropies that occur during the early evolution stage at high collision energies. We explore its applicability across the entire spectrum of available collision systems, including p+p, p+Pb, p+Au, d+Au, $^3$He+Au, O+O, Xe+Xe, Au+Au, and Pb+Pb collisions at RHIC and/or the LHC. We show that for systems smaller than O+O the pressure anisotropy never becomes small enough to be reliably described by standard viscous fluid dynamics. In the second part of the talk [2] we use VAH to study a number of flow observables in p+p and p+Pb collisions at the LHC, with a particular focus on solving the sign problem of $c_2\{4\}$ that has plagued traditional viscous hydrodynamic simulations. 

References
[1] S. Zhao, U. W. Heinz, H. Song, paper in preparation.
[2] S. Zhao, Y. Peng, U. W. Heinz, H. Song, paper in preparation","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Shujun', 'last_name': 'Zhao', 'fullName': 'Zhao, Shujun', 'id': '9292774', 'affiliation': '', 'emailHash': 'ce9a84cfd52950b74da5157bab29d183', 'db_id': 9292774, 'person_id': 8884236}"
,poster,First open charm measurement in heavy ion collisions at SPS energies with NA61/SHINE,"Bajda, Mateusz Ludwik",Jagiellonian University (PL),Poland,"The measurement of open charm production is considered as an important tool for investigating the properties of hot and dense matter formed in relativistic nucleus-nucleus collisions and will allow for a model-independent interpretation of existing data [1].

The formation of hadrons containing charm quarks is particularly sensitive to quark-gluon plasma (QGP) creation. The NA61/SHINE experiment at the Super Proton Synchrotron (SPS) has been upgraded with a high-spatial-resolution Vertex Detector (VD) [2]. This upgrade was motivated by the importance and the possibility of the first direct measurements of open charm mesons in heavy ion collisions at the SPS energies.

Large statistic data were collected for Xe+La collision at the beam momentum of 150 *A* GeV/*c*. Minimum bias and 0-20$\%$ centrality online trigger selection were applied.  The D$^0$ and $\overline{\text{D}}^0$ mesons were reconstructed through their hadronic decay channels ($\text{D/}\overline{\text{D}}^{0} \rightarrow \text{K}^{-/+} + \pi^{+/-}$). 

In my talk, I will briefly discuss the physics motivations for open charm measurements and focus on the results of charm meson production in the 0-20$\%$ most central Xe+La collisions at 150 *A* GeV/*c*. The presented results will cover the D$^0$ + $\overline{\text{D}}^0$  4$\pi$ multiplicities, compared with various model calculations, including statistical and dynamical approaches.

**References**

[1] H. Satz, *Adv. High Energy Phys.*, 2013 (2013) 242918. 

[2] A. Aduszkiewicz et al., *Eur. Phys. J. C*, 83 (2023) 471.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Mateusz Ludwik', 'last_name': 'Bajda', 'fullName': 'Bajda, Mateusz Ludwik', 'id': '9292769', 'affiliation': 'Jagiellonian University (PL)', 'emailHash': '6814d6abf5654a5e4e28935fb4d5d82d', 'db_id': 9292769, 'person_id': 8895903}"
,poster,Status of the CBM RICH detector project at FAIR $^∗$,"Pauly, Christian",Wuppertal University,Germany,"The Compressed Baryonic Matter experiment (CBM) is a main scientific pillar of FAIR, the Facility for Antiproton and Ion Research, currently being constructed in Darmstadt, Germany. CBM will study the phase diagram of baryonic matter in regions of moderate temperature and large baryonic chemical potential, reaching net baryon densities several times larger than ordinary nuclear matter. Some primary objectives of the experiment are the experimental validation of a 1$^{st}$ order phase transition and the search for signs of possible chiral symmetry restoration.
Dileptons are one key observable for the CBM physics program, giving access to the early, high density phase of the evolution of the fireball created in heavy ion collisions with centre of mass energies $\sqrt{S_{NN}}$ ranging from 2.9 GeV to 4.9 GeV.
A large focusing ring imaging Cherenkov detector (RICH) is part of the CBM day-1 detector setup for efficient identification of electrons and suppression of pion background up to 6-8 GeV/c momentum range. The RICH will be using a CO2 gas radiator (pion threshold 4.65 GeV/c) and a 13 m$^2$ segmented spherical mirror. Hamamatsu H12700 multianode photomultipliers will be used for Cherenkov photon detection in combination with the newly developed FPGA-TDC based DIRICH readout chain, which aims for exceptional timing precision limited only by a transient time spread of 350 ps of the MAPMTs.
The mechanical design of the detector is currently being finalized and construction of several key detector components has already started. The two photon cameras have been assembled and are currently being tested in conjunction with the closed-loop air cooling system. A large prototype of the mirror system has been built, and major parts of the readout electronic components were produced already. The fully free streaming readout has been successfully demonstrated in the miniCBM campaigns at GSI. All 1100 MAPMTs were individually characterized, providing the largest database of series measurements for this type of MAPMT.
In the presentation we give an overview along with the status of the CBM RICH detector project.
$^∗$ Work supported by BMBF (05P21PXFC1, 05P24PX1, 05P21RGFC1, 05P24RG6).","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Christian', 'last_name': 'Pauly', 'fullName': 'Pauly, Christian', 'id': '9292765', 'affiliation': 'Wuppertal University', 'emailHash': '7a2d7a935f3583c16e14ed19e21238aa', 'db_id': 9292765, 'person_id': 8937570}"
,poster,Lighting up the Photon Wigner Distribution via Dilepton Productions,"Shi, Yu",Ecole Polytechnique,Unknown,"We present a systematic investigation of lepton pair production through photon-photon fusion processes in heavy-ion collisions. It is demonstrated that the dilepton production at a given impact parameter ($b_\perp$) with a fixed transverse momentum imbalance ($q_\perp$) can be factorized into a unified formula in terms of the Wigner photon distribution of heavy nuclei. We show that this framework provides a comprehensive description of all the relevant data from RHIC to the LHC, with a strong evidence that the quasi-real photon can be radiated not only from the nucleus as a whole, standing for the coherent contribution, but also from the sub-structures inside the nucleus, representing the incoherent contribution. Further predictions are made for the anisotropies in the correlations between $q_\perp$, $b_\perp$, and the dilepton transverse momentum ($P_\perp$). This will help us to constrain the photon Wigner distribution which plays a crucial role to study the gluonic matter of nucleus at small- $x$ through the diffractive photoproduction processes in heavy ion collision.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yu', 'last_name': 'Shi', 'fullName': 'Shi, Yu', 'id': '9292759', 'affiliation': 'Ecole Polytechnique', 'emailHash': '907b0d2184181d820eeeb21158fcaccc', 'db_id': 9292759, 'person_id': 8934660}"
,poster,Resolving the $C_{4}${4} Sign Change Puzzle in Pb-Pb Collisions,"Dimri, Aman",Stony Brook University (US),USA,"The fourth-order cumulant of quadrangular flow ($\bf{v}_4$), $C_4\{4\}$, exhibits a distinct trend in Pb-Pb collisions at the LHC energy [1]: negative for 0-20% centrality, changes sign and becomes positive around 20-30% centrality, and remains positive throughout the remaining centrality range. This measurement, made over half a decade ago, remains unexplained. We attribute the observed sign change to a complex interplay between the linear and non-linear components of $\bf{v}_4$. We discover that the linear component has a significant reaction plane component, a novel insight that successfully reproduces the striking trend of $C_4\{4\}$ using a Gaussian model of eccentricity fluctuations. Finally, we discuss the potential for similar sign-changing behavior across different collision systems.

[1] M. Aaboud et al. (ATLAS), [JHEP 01, 051 (2020)](https://link.springer.com/article/10.1007/JHEP01(2020)051).","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Aman', 'last_name': 'Dimri', 'fullName': 'Dimri, Aman', 'id': '9292756', 'affiliation': 'Stony Brook University (US)', 'emailHash': '351207c72ed210df8c3b816872030ec9', 'db_id': 9292756, 'person_id': 8938602}"
,poster,Momentum broadening and kinetic equilibration of heavy quarks in strongly coupled N=4 Yang-Mills theory,"Scheihing, Bruno","KITP, University of California, Santa Barbara",USA,"We study the dynamics of a heavy quark propagating through strongly coupled $\mathcal{N}=4$ supersymmetric Yang-Mills (SYM) plasma. Concretely, we calculate the complete momentum broadening probability distribution due to interactions with the plasma. This calculation includes and goes beyond the classic results for the drag coefficient $\eta_D$ and momentum diffusion coefficients $\kappa_T$, $\kappa_L$, and also allows one to read off the value of $\hat{q}$ for light-like particles. We use this probability distribution to derive the Kolmogorov equation (a generalized Fokker-Planck equation) that determines how the momentum distribution of heavy quarks evolves as they propagate through a thermal plasma. Our results display previously unquantified features about the dynamics of heavy quarks, such as the correlation between momentum broadening and energy loss, along with all of the higher order moments of the momentum broadening distribution. Most strikingly, we show that even though $\kappa_L$ and $\eta_D$ do not satisfy the fluctuation-dissipation relation, the stationary solution to the aforementioned Kolmogorov equation is, in fact, a Boltzmann distribution. All of the higher order moments of the broadening distribution contribute in an essential fashion to achieving kinetic equilibrium.

In the light of the many similarities between QCD at temperatures around $\Lambda_{\rm QCD}$ and $\mathcal{N}=4$ SYM, not least in the heavy quark momentum diffusion coefficient $\kappa$ as evidenced by recent lattice QCD calculations, we expect that this calculation in strongly coupled SYM plasma will serve as a useful reference point from which to gain intuition into the strongly coupled dynamics of QCD.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Bruno', 'last_name': 'Scheihing', 'fullName': 'Scheihing, Bruno', 'id': '9292752', 'affiliation': 'KITP, University of California, Santa Barbara', 'emailHash': '38c400d5373980c35418104546a15cfc', 'db_id': 9292752, 'person_id': 8929997}"
,poster,"Insights into the interplay of momentum, multiplicity and the speed of sound in heavy-ion collisions","Paquet, Jean-Francois",Vanderbilt University,USA,"There have been recent proposals that the speed of sound of the quark-gluon plasma can be measured from multiplicity and mean transverse momentum ($p_T$) measurements in ultracentral heavy-ion collisions, based on thermodynamics arguments and numerical simulations [1]. The CMS Collaboration has used this approach to extract values of the speed of sound remarkably consistent with lattice QCD calculations [2]. We use a minimal model of ultracentral heavy-ion collisions based inviscid relativistic hydrodynamics to study the relation between the speed of sound and the hadronic multiplicity and average energy.  We derive an analytical expression for the speed of sound in terms of the total particle multiplicity and average energy, which we relate to the original proposal. We discuss the role of rapidity and $p_T$ cuts in breaking the relation between the true speed of sound and the one obtained from multiplicity and $p_T$ measurements, finding corrections that depends on the system's lifetime and initial conditions [3].

[1] F. G. Gardim et al Nature Phys. 16, 615 (2020); F. G. Gardim, G. Giacalone, and J.-Y. Ollitrault, Phys. Lett. B 809, 135749 (2020)
[2] A. Hayrapetyan et al. (CMS) S. Rept. Prog. Phys. 87, 077801 (2024)
[3] G. S. Rocha, L. Gavassino, M. Singh \& J.-F.Paquet, Phys. Rev. C 110 (2024) 3, 034913","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jean-Francois', 'last_name': 'Paquet', 'fullName': 'Paquet, Jean-Francois', 'id': '9292749', 'affiliation': 'Vanderbilt University', 'emailHash': 'a61cf1299eb194e5632bf43330202713', 'db_id': 9292749, 'person_id': 8868578}"
,poster,Thermodynamic geometry of the QCD phase transition,"Murgana, Fabrizio","Università degli studi di Catania, Goethe Universitat Frankfurt",Unknown,"We explore the thermodynamic geometry in the context of the chiral phase transition of Quantum Chromodynamics. In particular the thermodynamic curvature, $R$, provides insights into the system's fluctuations and critical behavior and thus can be considered as an alternative way to approach the study of critical phenomena. Building upon previous studies, we incorporate bosonic fluctuations through the functional renormalization group (FRG) technique, a non-perturbative approach suitable for investigating critical phenomena, reformulating the flow equation into an advection-diffusion type equation within the local potential approximation for the effective average action.
We study how the sign of $R$ changes near the chiral crossover and the critical point, providing insights into the underlying dynamics of the phase transition. The results indicate that $R$ exhibits a peak close to the chiral crossover and that the inclusion of fluctuations generally lowers the  magnitude peak these peaks. At low chemical potential, $R$ remains negative, showing that the inclusion of bosonic fluctuations prevents the system from overcoming the  fermionic repulsion among quarks. We further explore the low-Chemical potential regime by artificially lowering the pion mass, approaching the chiral limit where the crossover transitions to a second-order phase change.
As the baryion Chemical potential increases towards the critical point, R develops shaprer peaks and undergoes a sign change, consistent with findings from mean-field theory. Thus, our analysis supports the idea that the thermodynamic curvature R is sensitive to the chiral crossovers and chiral phase transition, providing valuable insights into the system's behavior near criticality.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Fabrizio', 'last_name': 'Murgana', 'fullName': 'Murgana, Fabrizio', 'id': '9292746', 'affiliation': 'Università degli studi di Catania, Goethe Universitat Frankfurt', 'emailHash': '2c8e98a9c058bf9a3a324f5e0c358aa6', 'db_id': 9292746, 'person_id': 8935831}"
,poster,Heavy Hadrons production by coalescence along a system size scan from AA down to pp collisions,"Minissale, Vincenzo",Unknown,Unknown,"Measurements of heavy baryon production in pp, pA and AA collisions from RHIC to top LHC energies have recently attracted more and more attention, currently representing a challenge for the heavy-quark hadronization theoretical understanding. 
An hybrid coalescence plus fragmentation approach has been able to correctly predict the large baryon over meson ratio $\Lambda_c/D^0\sim O(1)$ 
observed in both AA collisions at RHIC and LHC [2] as well as in pp collisions at $5.02$ and $13 \rm \;TeV$. The ratio obtained is, in general, quite larger than the one measured and expected in $e^+e^-$, $ep$ collisions.
Furthermore, with the same approach, also a quite large $\Xi_c/D^0\sim 0.15$ and $\Omega_c/D^0\sim 0.05$ has been predicted in $pp$ collisions at $5.02 \rm \;TeV$, and appears to be in quite good agreement with the early ALICE measurements [3]. 
Given such successful predictions, we present here a critical assessment of the elements of the hadronization modeling that are mainly driving heavy baryon enhancement, moreover we discuss the extensions of the approach applied in order to supply the prediction for the multi-charmed baryon production, i.e. $\Xi_{cc}$, $\Omega_{cc}$ and $\Omega_{ccc}$, over a wide system size scan from $PbPb$ to $KrKr$, $ArAr$ and $OO$ [4], and the bottomed hadron production in $pp$ and $PbPb$ collisions [5][6]. Furthermore we present a new extension of the same approach for charm and bottom quarkonia in $pp$ collisions, i.e. $J/\psi$, $\psi(2S)$, $\Upsilon(1S)$ and $\Upsilon(2S)$[7]. 
We can compare the coalescence prediction with the SHM one and on the other hand we can  investigate the impact on the production coming from non-equilibrium features in the heavy quark distribution.
In fact, the model can acquire the heavy quark distribution from a relativistic Boltzmann transport approach or from a Langevin one with a space transport coefficient $D_s$ in agreement with lattice QCD data.

[1] V. Minissale, S. Plumari, Y. Sun and V. Greco, arXiv:2305.03687
[2] S. Plumari, V. Minissale, S.K. Das, G. Coci and V. Greco, Eur.Phys.J. C 78 (2018) no.4, 348
[3] V. Minissale, S. Plumari and V. Greco, Physics Letters B 821 (2021) 136622.
[4] V.Minissale, S.Plumari and V.Greco, Eur.Phys.J.C 84 (2024) 3, 228
[5] M.L.Sambataro, V.Minissale, S.Plumari and V.Greco,Phys.Lett.B 849 (2024) 138480
[6]  V.Minissale, V.Greco and S.Plumari, ArXiv:2405.19244
[7] G.Calà,V.Minissale, V.Greco and S.Plumari, in preparation","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Vincenzo', 'last_name': 'Minissale', 'fullName': 'Minissale, Vincenzo', 'id': '9292743', 'affiliation': '', 'emailHash': 'e0dc35ce5c4a162b65d27b81615bb5d2', 'db_id': 9292743, 'person_id': 8931694}"
,poster,"Exploring proton correlations: femtoscopy across baryon numbers B=1,2,3","Torres-Rincon, Juan",Universitat de Barcelona,Unknown,"In this presentation, we investigate femtoscopy correlation functions to access the interactions of protons across various hadrons with different baryon numbers. Beginning with the proton-pion system, we apply the results of the unitarized chiral effective theory into the TROY (T-matrix-based Routine for HAdrOn FemtoscopY) framework to predict measurable correlation functions in high-multiplicity p+p collisions. Next, we explore the proton-omega baryon correlation (B=2) employing an effective theory that incorporates both the baryon octet and decuplet in combination with the Schrödinger equation. In this case we incorporate the $^3S_1$ channel, not included in the recent ALICE analysis, and leading to a potential impact of additional inelastic channels. Finally, we address the proton-deuteron (B=3) correlation function using an effective potential in higher partial waves to model correlation functions for both p+p (ALICE) and Au+Au (STAR) collisions. We obtain a reasonable description of the experimental data with a two-body dynamics challenging previous claims in the literature about the nature of the proton-deuteron interaction at low energies.

**References**

 1. Torres-Rincon, Ramos and Rufí, «A two-body femtoscopy approach to the proton-deuteron correlation function» [2410.23853 \[nucl-th\]][1]
 2. Almazán and Torres-Rincon, «Approach to meson-baryon femtoscopy using effective field theories» [2410.12403 \[hep-ph\]][2]
 3. Piquer, Parreño and Torres-Rincon «$p \Omega$ femtoscopy using baryon-baryon effective potentials» e-Print: [2409.16747 \[nucl-th\]][3]
 4. ALICE Collaboration, «Exploring the Strong Interaction of Three-Body Systems at the LHC», Phys.Rev.X 14 (2024) 3, 031051, [2308.16120 \[nucl-ex\]][4]
 5. ALICE Collaboration, Nature 588 (2020), 232-238, Nature 590 (2021), E13 (erratum), [2005.11495 \[nucl-ex\]][5]
 6. STAR Collaboration, «Light Nuclei Femtoscopy and Baryon Interactions in 3 GeV Au+Au Collisions at RHIC», [e-Print: 2410.03436 \[nucl-ex\]][6]


  [1]: https://arxiv.org/abs/2410.23853
  [2]: https://arxiv.org/abs/2410.12403
  [3]: https://arxiv.org/abs/2409.16747
  [4]: https://arxiv.org/abs/2308.16120
  [5]: https://arxiv.org/abs/2005.11495
  [6]: https://arxiv.org/abs/2410.03436","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Juan', 'last_name': 'Torres-Rincon', 'fullName': 'Torres-Rincon, Juan', 'id': '9292738', 'affiliation': 'Universitat de Barcelona', 'emailHash': '2b531fe2062f33744a64016d288beb0a', 'db_id': 9292738, 'person_id': 8931439}"
