Session,Type,Title,Speaker,Institute,Country,Raw_Speaker_Data
Parallel session 9,parallel,NLO calculations at small x,"Lappi, Tuomas",University of Jyvaskyla,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Tuomas', 'last_name': 'Lappi', 'fullName': 'Lappi, Tuomas', 'id': '9288819', 'affiliation': '', 'emailHash': '87ad43a34630eedf464200cebee1c285', 'db_id': 9288819, 'person_id': 8845348}"
Parallel session 2,parallel,ALICE Forward Calorimeter upgrade (FoCal): physics program and expected performance,"Isidori, Tommaso",The University of Kansas (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Tommaso', 'last_name': 'Isidori', 'fullName': 'Isidori, Tommaso', 'id': '9385613', 'affiliation': 'The University of Kansas (US)', 'emailHash': 'ce31e34e21d0dcf390d165e9728f90e5', 'db_id': 9385613, 'person_id': 9129412}"
Parallel session 2,parallel,Exploring baryon-rich QCD matter with CBM at FAIR: status and prospects,"Chaloupka, Petr",Czech Technical University in Prague,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Petr', 'last_name': 'Chaloupka', 'fullName': 'Chaloupka, Petr', 'id': '9436715', 'affiliation': '', 'emailHash': '73f7d4f89c974597b74c8aed0ed83599', 'db_id': 9436715, 'person_id': 9179091}"
Parallel session 2,parallel,The NA60+ experiment at the CERN SPS,"Alocco, Giacomo","Universita e INFN, Torino (IT)",Italy,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Giacomo', 'last_name': 'Alocco', 'fullName': 'Alocco, Giacomo', 'id': '9288934', 'affiliation': 'Universita e INFN, Torino (IT)', 'emailHash': 'aee2fb408e0c2a2b3161eb515d08e27e', 'db_id': 9288934, 'person_id': 8937174}"
Parallel session 2,parallel,CMS Phase-2 Upgrades for Heavy Ion Physics in the High-Luminosity LHC Era,"Wyslouch, Bolek",Massachusetts Inst. of Technology (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Bolek', 'last_name': 'Wyslouch', 'fullName': 'Wyslouch, Bolek', 'id': '9381770', 'affiliation': 'Massachusetts Inst. of Technology (US)', 'emailHash': 'fddd61dcdb342245e2b3b4cf6c856d3a', 'db_id': 9381770, 'person_id': 9125568}"
Parallel session 2,parallel,Prospects for heavy-ion physics with the LHCb Upgrade II,"Mariani, Saverio",CERN,Switzerland,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Saverio', 'last_name': 'Mariani', 'fullName': 'Mariani, Saverio', 'id': '9396826', 'affiliation': 'CERN', 'emailHash': 'aed0307bd0bd1d8d079bb621e38241a3', 'db_id': 9396826, 'person_id': 9140861}"
Parallel session 2,parallel,ALICE 3: a next-generation heavy-ion detector for LHC Run 5,"Nicassio, Nicola","Universita e INFN, Bari (IT)",Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Nicola', 'last_name': 'Nicassio', 'fullName': 'Nicassio, Nicola', 'id': '9385721', 'affiliation': 'Universita e INFN, Bari (IT)', 'emailHash': '8a6cc164fc2ef46bc0fe4b365b3a63ed', 'db_id': 9385721, 'person_id': 9129492}"
Parallel session 9,parallel,Hot and dense perturbative QCD in a very strong magnetic background,"Fraga, Eduardo",Universidade Federal do Rio de Janeiro,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Eduardo', 'last_name': 'Fraga', 'fullName': 'Fraga, Eduardo', 'id': '9288835', 'affiliation': 'Universidade Federal do Rio de Janeiro', 'emailHash': '052548efe48ed2e5cd3d54b894404ff9', 'db_id': 9288835, 'person_id': 8919538}"
Parallel session 9,parallel,Covariant Formulation of Semi-Classical Spin Hydrodynamics and Equilibration of Spin: Linear and Nonlinear Perspectives,"Shokri, Masoud","Goethe University, ITP",Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Masoud', 'last_name': 'Shokri', 'fullName': 'Shokri, Masoud', 'id': '9288758', 'affiliation': 'Goethe University, ITP', 'emailHash': '9931bbf824507435f6505164e4926e46', 'db_id': 9288758, 'person_id': 8883170}"
Parallel session 19,parallel,Resummed spin hydrodynamics from quantum kinetic theory,"Wagner, David",Florence University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'David', 'last_name': 'Wagner', 'fullName': 'Wagner, David', 'id': '9288651', 'affiliation': 'Florence University', 'emailHash': 'db88d714ce22f10d52319aa4b07d7884', 'db_id': 9288651, 'person_id': 8872469}"
Parallel session 19,parallel,Nonlinear causality and strong hyperbolicity of baryon-rich Israel-Stewart hydrodynamics,"Cordeiro, Ian",University of Illinois at Urbana Champaign,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ian', 'last_name': 'Cordeiro', 'fullName': 'Cordeiro, Ian', 'id': '9288656', 'affiliation': 'University of Illinois at Urbana Champaign', 'emailHash': '282da3400e353d1c6bbc068fd0491d96', 'db_id': 9288656, 'person_id': 8874288}"
Parallel session 19,parallel,Exploring the impact of strong-force fields on $\phi$- meson spin alignment within a quantum relativistic transport approach,"Oliva, Lucia","Università di Catania, INFN Catania",Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Lucia', 'last_name': 'Oliva', 'fullName': 'Oliva, Lucia', 'id': '9288697', 'affiliation': 'Università di Catania, INFN Catania', 'emailHash': 'b67bf8cf7ee45403fbf5278cc130dfe0', 'db_id': 9288697, 'person_id': 8869672}"
Parallel session 19,parallel,An end-to-end generative model for heavy-ion collisions,"Sun, Jing-an",Fudan University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jing-an', 'last_name': 'Sun', 'fullName': 'Sun, Jing-an', 'id': '9288736', 'affiliation': 'Fudan University', 'emailHash': 'd7ec17053fa1616a448b345688498645', 'db_id': 9288736, 'person_id': 8885671}"
Parallel session 19,parallel,Understanding quantum corrections to momentum broadening in a weakly coupled QGP,"Weitz, Eamonn",Universität Bielefeld,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Eamonn', 'last_name': 'Weitz', 'fullName': 'Weitz, Eamonn', 'id': '9288754', 'affiliation': 'Universität Bielefeld', 'emailHash': 'a6921bc86d65b08824cc6e55815fa56b', 'db_id': 9288754, 'person_id': 8888995}"
Parallel session 25,parallel,Finite-temperature expansion of the dense-matter equation of state,"Mroczek, Débora",University of Illinois at Urbana-Champaign,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Débora', 'last_name': 'Mroczek', 'fullName': 'Mroczek, Débora', 'id': '9288787', 'affiliation': 'University of Illinois at Urbana-Champaign', 'emailHash': 'daac40618a0e71f441dfb944016c60c4', 'db_id': 9288787, 'person_id': 8893579}"
Parallel session 25,parallel,"Lambda potential in dense matter from chiral EFT: Bridging heavy-ion collisions, hypernuclei, and neutron stars","Jinno, Asanosuke",Kyoto University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Asanosuke', 'last_name': 'Jinno', 'fullName': 'Jinno, Asanosuke', 'id': '9288841', 'affiliation': '', 'emailHash': 'ca785abda4ddbd6e21f354858fcccb47', 'db_id': 9288841, 'person_id': 8922840}"
Parallel session 25,parallel,Astrophysical Equation-of-State Constraints on the Color-Superconducting Gap,"Steinhorst, Rachel",Massachusetts Institute of Technology,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Rachel', 'last_name': 'Steinhorst', 'fullName': 'Steinhorst, Rachel', 'id': '9288891', 'affiliation': 'Massachusetts Institute of Technology', 'emailHash': 'd911b39caa76918eeff76a01d5971dd2', 'db_id': 9288891, 'person_id': 8932301}"
Parallel session 25,parallel,Quark matter at four loops,"Paatelainen, Risto",University of Jyväskylä,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Risto', 'last_name': 'Paatelainen', 'fullName': 'Paatelainen, Risto', 'id': '9289002', 'affiliation': '', 'emailHash': '75eabc525ad1d2e2e239b656e77af997', 'db_id': 9289002, 'person_id': 8940167}"
Parallel session 25,parallel,Listening to the long ringdown: a novel way to pinpoint the equation of state in neutron star cores,"Ecker, Christian",Goethe,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Christian', 'last_name': 'Ecker', 'fullName': 'Ecker, Christian', 'id': '9288978', 'affiliation': 'Goethe', 'emailHash': 'b8b179020045474ca0d6d7a5db8da145', 'db_id': 9288978, 'person_id': 8938456}"
Parallel session 9,parallel,The space of transport coefficients allowed by causality,"Heller, Michal",Ghent University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Michal', 'last_name': 'Heller', 'fullName': 'Heller, Michal', 'id': '9288984', 'affiliation': '', 'emailHash': 'c6a9b04f2032b5d725ba02dec761835d', 'db_id': 9288984, 'person_id': 8939076}"
Parallel session 21,parallel,EPJ Featured Talk: First direct measurement of radial flow in heavy-ion collisions with ALICE,"Saha, Swati",National Institute of Science  Education and Research (NISER) (IN),India,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Swati', 'last_name': 'Saha', 'fullName': 'Saha, Swati', 'id': '9385539', 'affiliation': 'National Institute of Science  Education and Research (NISER) (IN)', 'emailHash': 'eb001b2c53e8766c9291029bcfe856fa', 'db_id': 9385539, 'person_id': 8899579}"
Parallel session 23,parallel,EPJ Featured Talk: News on strangeness production from the NA61/SHINE experiment,"Balkova, Yuliia",University of Silesia (PL),Poland,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yuliia', 'last_name': 'Balkova', 'fullName': 'Balkova, Yuliia', 'id': '9318824', 'affiliation': 'University of Silesia (PL)', 'emailHash': '2c188e545b16221a18f258cc5680f2b1', 'db_id': 9318824, 'person_id': 8886445}"
Parallel session 12,parallel,EPJ Featured Talk: Transport Coefficients from pQCD to the Hadron Resonance Gas at finite BSQ densities," Danhoni, Isabella",University of Illinois Urbana-Champaign,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Isabella', 'last_name': ' Danhoni', 'fullName': ' Danhoni, Isabella', 'id': '9288622', 'affiliation': '', 'emailHash': 'e220fe1d11bee8c6e3df8eab591f718b', 'db_id': 9288622, 'person_id': 8840291}"
Parallel session 15,parallel,EPJ Featured Talk: Investigating subnucleonic structures via new measurements of incoherent J/ψ photoproduction in ultra-peripheral Pb–Pb collisions with ALICE,"Filova, Vendulka",Czech Technical University  in Prague (CZ),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Vendulka', 'last_name': 'Filova', 'fullName': 'Filova, Vendulka', 'id': '9385609', 'affiliation': 'Czech Technical University  in Prague (CZ)', 'emailHash': '56682365bbb57faf5c172606bba8c9a7', 'db_id': 9385609, 'person_id': 9129410}"
Parallel session 25,parallel,EPJ Featured Talk: Dissipative Magnetohydrodynamics in accretion disks,"Kushwah, Khwahish","Universidade Federal Fluminense (UFF), Rio de Janeiro, Brazil",Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Khwahish', 'last_name': 'Kushwah', 'fullName': 'Kushwah, Khwahish', 'id': '9288900', 'affiliation': 'Universidade Federal Fluminense (UFF), Rio de Janeiro, Brazil', 'emailHash': '7f448938cd0274e9d599d3e031fdd30c', 'db_id': 9288900, 'person_id': 8933516}"
