Session,Type,Title,Speaker,Institute,Country,Raw_Speaker_Data
Poster session,poster,Higher order fluctuations of strangeness and flavor hierarchy,"Alba, Paolo Giuseppe",University of Turin,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Paolo Giuseppe', 'last_name': 'Alba', 'fullName': 'Alba, Paolo Giuseppe', 'id': '1729428', 'affiliation': 'University of Turin', 'emailHash': '7d875cf6e3584bb6f82834bf8a088645', 'db_id': 1729428, 'person_id': 1868304}"
Poster session,poster,Photon production and elliptic flow in heavy-ion collisions within the PHSD approach,"Linnyk, Olena",University of Giessen,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Olena', 'last_name': 'Linnyk', 'fullName': 'Linnyk, Olena', 'id': '1729434', 'affiliation': 'University of Giessen', 'emailHash': '82c015e35e5912b16a2e64b04ab66ef8', 'db_id': 1729434, 'person_id': 1868367}"
Poster session,poster,Disentangling the soft and hard components of the pp collisions using the spheri(o)city approach,"Ortiz Velasquez, Antonio",Universidad Nacional Autonoma (MX),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Antonio', 'last_name': 'Ortiz Velasquez', 'fullName': 'Ortiz Velasquez, Antonio', 'id': '1729437', 'affiliation': 'Universidad Nacional Autonoma (MX)', 'emailHash': '870e972b50881a4f61b88035d15b5364', 'db_id': 1729437, 'person_id': 1868368}"
Poster session,poster,The PHENIX Forward Silicon Vertex Detector,"Durham, J. Matthew",Los Alamos National Laboratory,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'J. Matthew', 'last_name': 'Durham', 'fullName': 'Durham, J. Matthew', 'id': '1729443', 'affiliation': 'Los Alamos National Laboratory', 'emailHash': '9f7df025a17bd14ff5a7a77daa7f3b5e', 'db_id': 1729443, 'person_id': 1867648}"
Poster session,poster,Status of Jet Reconstruction in Cu+Au collisions at 200 GeV from PHENIX,"Timilsina, Arbin",Iowa State Univeristy,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Arbin', 'last_name': 'Timilsina', 'fullName': 'Timilsina, Arbin', 'id': '1729444', 'affiliation': 'Iowa State Univeristy', 'emailHash': '0e77c603082584f3dc8f0060d2125ccc', 'db_id': 1729444, 'person_id': 1868374}"
Electromagnetic probes,parallel,The QCD phase diagram in the region of moderate temperature and high baryon density: study of dimuon production in the 20-160 AGeV interval at the CERN SPS,"Usai, Gianluca",Universita e INFN (IT),Italy,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Gianluca', 'last_name': 'Usai', 'fullName': 'Usai, Gianluca', 'id': '1729445', 'affiliation': 'Universita e INFN (IT)', 'emailHash': '241ca76612b9689badf72eb36c50c626', 'db_id': 1729445, 'person_id': 1868375}"
Poster session,poster,Development of the photon detection system for the CBM RICH,"Pauly, Christian",Bergische Universitaet Wuppertal (DE),Germany,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Christian', 'last_name': 'Pauly', 'fullName': 'Pauly, Christian', 'id': '1729457', 'affiliation': 'Bergische Universitaet Wuppertal (DE)', 'emailHash': '759e28738a8ec6caeb6950c6c18b2bf8', 'db_id': 1729457, 'person_id': 1868382}"
Poster session,poster,Applications of Chaos Many-Bode Engine for the analysis of relativistic nuclear collisions at 200 A GeV/c,"Jipa, Alexandru","Atomic and Nuclear Physics Chair, Faculty of Physics, University of Bucharest, Romania",UK,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Alexandru', 'last_name': 'Jipa', 'fullName': 'Jipa, Alexandru', 'id': '1729464', 'affiliation': 'Atomic and Nuclear Physics Chair, Faculty of Physics, University of Bucharest, Romania', 'emailHash': '6424e0c6ae7dcb95c92e4c829b2594ea', 'db_id': 1729464, 'person_id': 1867749}"
Poster session,poster,Measurement of electrons from charm and beauty-hadron decays in p-Pb collisions at $\sqrt{s_{\rm NN}}$ = 5.02 TeV with ALICE at the LHC,"Wagner, Jan",GSI - Helmholtzzentrum fur Schwerionenforschung GmbH (DE),Germany,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jan', 'last_name': 'Wagner', 'fullName': 'Wagner, Jan', 'id': '1729477', 'affiliation': 'GSI - Helmholtzzentrum fur Schwerionenforschung GmbH (DE)', 'emailHash': '6d82a600cee4755fbbd4bf32999297af', 'db_id': 1729477, 'person_id': 1868393}"
Poster session,poster,Femtoscopy with lambda baryons in Pb-Pb collisions with ALICE at the LHC,"Salzwedel, Jai",Ohio State University (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jai', 'last_name': 'Salzwedel', 'fullName': 'Salzwedel, Jai', 'id': '1729478', 'affiliation': 'Ohio State University (US)', 'emailHash': 'd06a28555f227f7d1daec9058a877190', 'db_id': 1729478, 'person_id': 1868394}"
Poster session,poster,Kaon femtoscopy in Pb-Pb collisions with ALICE at the LHC,"Steinpreis, Matthew Donald",Ohio State University (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Matthew Donald', 'last_name': 'Steinpreis', 'fullName': 'Steinpreis, Matthew Donald', 'id': '1729479', 'affiliation': 'Ohio State University (US)', 'emailHash': 'e524ac52fc41616acb14190c69db36d7', 'db_id': 1729479, 'person_id': 1868395}"
Poster session,poster,Study of charm jet tagging using  ${\rm D}^{\ast +}$ mesons with ALICE in pp collisions at the LHC,"Bianchin, Chiara",University of Utrecht (NL),Netherlands,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Chiara', 'last_name': 'Bianchin', 'fullName': 'Bianchin, Chiara', 'id': '1729481', 'affiliation': 'University of Utrecht (NL)', 'emailHash': 'cbef4c58f6deff31d049d35d99efaaa3', 'db_id': 1729481, 'person_id': 1868397}"
Poster session,poster,Multiplicity dependence of long and short-range two-particle correlation  in $\sqrt{s}$ = 7TeV proton-proton collisions at LHC-ALICE experiment,"Bhom, Jihyun",University of Tsukuba (JP),UK,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jihyun', 'last_name': 'Bhom', 'fullName': 'Bhom, Jihyun', 'id': '1729482', 'affiliation': 'University of Tsukuba (JP)', 'emailHash': '0ba30710d12f70429338c84d1ab73502', 'db_id': 1729482, 'person_id': 1868398}"
Poster session,poster,${\rm D^0}$ meson production measurement in p--Pb collisions at $\sqrt{s_{\rm NN}}$ = 5.02 TeV with ALICE,"Festanti, Andrea",Universita e INFN (IT),Italy,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Andrea', 'last_name': 'Festanti', 'fullName': 'Festanti, Andrea', 'id': '1729483', 'affiliation': 'Universita e INFN (IT)', 'emailHash': '18cdfaa58b9b0e724eb6928daef350f0', 'db_id': 1729483, 'person_id': 1867676}"
Poster session,poster,Feasibility study for the measurement of the elliptic azimuthal anisotropy of electrons from semileptonic decays of beauty hadrons in Pb-Pb collisions at $\sqrt{s_{\mathrm{NN}}}$ = 2.76 TeV with ALICE,"Moreira De Godoy, Denise Aparecida",Laboratoire de Physique Subatomique et des Technologies Associe,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Denise Aparecida', 'last_name': 'Moreira De Godoy', 'fullName': 'Moreira De Godoy, Denise Aparecida', 'id': '1729485', 'affiliation': 'Laboratoire de Physique Subatomique et des Technologies Associe', 'emailHash': '9aac2a6300c7b16aed58c769256c1f06', 'db_id': 1729485, 'person_id': 1868400}"
Poster session,poster,Energy Loss of Open Charm Produced In Relativistic Heavy Ion Collision,"Younus, Mohammed",Variable Energy Cyclotron Centre,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Mohammed', 'last_name': 'Younus', 'fullName': 'Younus, Mohammed', 'id': '1729486', 'affiliation': 'Variable Energy Cyclotron Centre', 'emailHash': '94447a7036f520b6baf0586d5b0fae95', 'db_id': 1729486, 'person_id': 1868401}"
Jets,parallel,Jet propagation within a Linearized Boltzmann Transport Model,"Luo, Tan",Central China Normal University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Tan', 'last_name': 'Luo', 'fullName': 'Luo, Tan', 'id': '1729540', 'affiliation': 'Central China Normal University', 'emailHash': '3168802267527710a2599e949d04d38d', 'db_id': 1729540, 'person_id': 1868424}"
Poster session,poster,Possible effect of mixed phase and deconfinement upon spin correlations in the $\Lambda \bar{\Lambda}$ pairs generated in relativistic heavy-ion collisions,"Lyuboshitz, Valery","Joint Institute for Nuclear Research, Dubna",UK,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Valery', 'last_name': 'Lyuboshitz', 'fullName': 'Lyuboshitz, Valery', 'id': '1729489', 'affiliation': 'Joint Institute for Nuclear Research, Dubna', 'emailHash': 'efec48dae557ea840afc77518e16cbcd', 'db_id': 1729489, 'person_id': 1868264}"
Heavy flavor,parallel,Hot and dense quark matter at large number of colors and flavors,"Kajantie, Keijo",Helsinki Institute of Physics,FI,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Keijo', 'last_name': 'Kajantie', 'fullName': 'Kajantie, Keijo', 'id': '1729491', 'affiliation': 'Helsinki Institute of Physics', 'emailHash': '93d6f7540b6d2288e85a2ad834f383ae', 'db_id': 1729491, 'person_id': 1868402}"
Heavy flavor,parallel,Charmonium suppression in a hot medium: melting vs absorption,"Kopeliovich, Boris",UTFSM,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Boris', 'last_name': 'Kopeliovich', 'fullName': 'Kopeliovich, Boris', 'id': '1729492', 'affiliation': 'UTFSM', 'emailHash': '9ff08cb901f90c144fe01711c0ee69e9', 'db_id': 1729492, 'person_id': 1868403}"
Poster session,poster,Cross section fluctuations in hadronic nad nuclear collisions,"Rybczynski, Maciej",Jan Kochanowski University (PL),Poland,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Maciej', 'last_name': 'Rybczynski', 'fullName': 'Rybczynski, Maciej', 'id': '1729502', 'affiliation': 'Jan Kochanowski University (PL)', 'emailHash': 'b74af7605d1c53ba11db0cf41f144aba', 'db_id': 1729502, 'person_id': 1867571}"
Jets,parallel,Qualitative extraction of qhat from combined jet quenching at RHIC and LHC,"Wang, Xin-Nian",Central China Normal University/Lawrence Berkeley National Lab,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Xin-Nian', 'last_name': 'Wang', 'fullName': 'Wang, Xin-Nian', 'id': '1729508', 'affiliation': 'Central China Normal University/Lawrence Berkeley National Lab', 'emailHash': 'f6585e982442d97782f38b7bebbc23fc', 'db_id': 1729508, 'person_id': 1867562}"
Poster session,poster,"On the pair correlations of neutral $K, D, B$ and $B_s$ mesons with close momenta produced in inclusive multiparticle processes","Lyuboshitz, Valery",Joint Institute for Nuclear Research ( Dubna ),UK,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Valery', 'last_name': 'Lyuboshitz', 'fullName': 'Lyuboshitz, Valery', 'id': '1729509', 'affiliation': 'Joint Institute for Nuclear Research ( Dubna )', 'emailHash': 'efec48dae557ea840afc77518e16cbcd', 'db_id': 1729509, 'person_id': 1868264}"
Heavy flavor,parallel,"Heavy-flavor evolution in QGP and hadron gas: suppression, flow and angular de-correlation","Cao, Shanshan",Duke University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Shanshan', 'last_name': 'Cao', 'fullName': 'Cao, Shanshan', 'id': '1729511', 'affiliation': 'Duke University', 'emailHash': '6e4a97d998abc5d6489c559dc20860af', 'db_id': 1729511, 'person_id': 1868413}"
Poster session,poster,Low-mass di-electron reconstruction at the CBM experiment,"Lebedeva, Elena","II. Physikalisches Institut, Justus-Liebig-Universität Gießen",Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Elena', 'last_name': 'Lebedeva', 'fullName': 'Lebedeva, Elena', 'id': '1729521', 'affiliation': '', 'emailHash': 'b3b45b0d324caa563f17931e14abd473', 'db_id': 1729521, 'person_id': 1868419}"
Electromagnetic probes,parallel,Critical enhancement of thermal photons,"Rapp, Ralf",Texas A&M University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ralf', 'last_name': 'Rapp', 'fullName': 'Rapp, Ralf', 'id': '1729524', 'affiliation': 'Texas A&M University', 'emailHash': '3446e829ed9ec2e749c8cc71307143eb', 'db_id': 1729524, 'person_id': 1867892}"
Poster session,poster,Jet-medium excitation and gamma-jet asymmetry,"Zhu, Yan",University of Santiago de Compostela,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yan', 'last_name': 'Zhu', 'fullName': 'Zhu, Yan', 'id': '1729527', 'affiliation': 'University of Santiago de Compostela', 'emailHash': 'f0e17db79c3136c8517a7b6a35b8736f', 'db_id': 1729527, 'person_id': 1868422}"
Poster session,poster,The production of low mass dielectrons in Au+Au collisions at $\sqrt{s_{NN}}$ = 27 GeV from STAR,"Geurts, Frank",Rice University (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Frank', 'last_name': 'Geurts', 'fullName': 'Geurts, Frank', 'id': '1729530', 'affiliation': 'Rice University (US)', 'emailHash': 'cdf37e52a191217e0b33775454ecd751', 'db_id': 1729530, 'person_id': 1868141}"
Poster session,poster,Correction Methods for Finite-acceptance Effects in Two-particle Correlation Analysis,"Oh, Saehanseul",Yale University (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Saehanseul', 'last_name': 'Oh', 'fullName': 'Oh, Saehanseul', 'id': '1729532', 'affiliation': 'Yale University (US)', 'emailHash': '4a95ab687f928c562b3b86a39d80408f', 'db_id': 1729532, 'person_id': 1868427}"
Poster session,poster,QGP parameter extraction via a global analysis of event-by-event flow coefficient distributions,"Bernhard, Jonah E.",Duke University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jonah E.', 'last_name': 'Bernhard', 'fullName': 'Bernhard, Jonah E.', 'id': '1729542', 'affiliation': 'Duke University', 'emailHash': 'e1e4bed92542141fb326b2e63f77f689', 'db_id': 1729542, 'person_id': 1868431}"
Poster session,poster,Domain growth and fluctuations during quenched transition to quark-gluon plasma,"Mohapatra, Ranjita",Physical Research Laboratory,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ranjita', 'last_name': 'Mohapatra', 'fullName': 'Mohapatra, Ranjita', 'id': '1729544', 'affiliation': 'Physical Research Laboratory', 'emailHash': 'dd5a3499ff5148f9ea4ecd43959b35d5', 'db_id': 1729544, 'person_id': 1868432}"
Poster session,poster,Detailed study of parton energy loss via measurement of fractional momentum loss of high $p_T$ hadrons in $d$+A and A+A collisions,"Sakaguchi, Takao",BNL,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Takao', 'last_name': 'Sakaguchi', 'fullName': 'Sakaguchi, Takao', 'id': '1729546', 'affiliation': 'BNL', 'emailHash': 'cb5635acb704fdb3b42566da12f97370', 'db_id': 1729546, 'person_id': 1868014}"
Collective dynamics,parallel,Viscous hydrodynamics for systems undergoing strongly anisotropic expansion,"Heinz, Ulrich",The Ohio State University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ulrich', 'last_name': 'Heinz', 'fullName': 'Heinz, Ulrich', 'id': '1729552', 'affiliation': 'The Ohio State University', 'emailHash': '602d974434483929bd8fae6487d9c5f2', 'db_id': 1729552, 'person_id': 1867568}"
Poster session,poster,Effects of the global charge conservation on the time evolution of fluctuations of conserved charges in relativistic heavy ion collisions,"Sakaida, Miki",Osaka University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Miki', 'last_name': 'Sakaida', 'fullName': 'Sakaida, Miki', 'id': '1729582', 'affiliation': 'Osaka University', 'emailHash': 'dbbf3478b5a27ff7e5cef8ef1a031458', 'db_id': 1729582, 'person_id': 1868449}"
Poster session,poster,"$E_T$ distributions in p+p, d+Au and Au+Au at $\sqrt{s_{NN}}=200$ GeV and analysis based on  Constituent-Quark-Participants","Tannenbaum, Michael",Brookhaven National Laboratory (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Michael', 'last_name': 'Tannenbaum', 'fullName': 'Tannenbaum, Michael', 'id': '1729555', 'affiliation': 'Brookhaven National Laboratory (US)', 'emailHash': 'f5040b1a1d6827ac1f550dd2ef020e28', 'db_id': 1729555, 'person_id': 1867445}"
Poster session,poster,"Measurements of the correlation between heavy-flavour decay electrons and charged particles in pp, p-Pb and Pb-Pb collisions with ALICE at the LHC","Pereira De Oliveira Filho, Elienos",Universidade de Sao Paulo (BR),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Elienos', 'last_name': 'Pereira De Oliveira Filho', 'fullName': 'Pereira De Oliveira Filho, Elienos', 'id': '1729557', 'affiliation': 'Universidade de Sao Paulo (BR)', 'emailHash': '40a91f4f75d7147fb205b6a1d1cd1bd1', 'db_id': 1729557, 'person_id': 1868439}"
Poster session,poster,Measurement of anisotropic flow of electrons from the decay of heavy-flavour hadrons in Pb-Pb collisions at $\sqrt{s_{\rm{NN}}}$ = 2.76 TeV with ALICE at the LHC,"Dubla, Andrea",University of Utrecht (NL),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Andrea', 'last_name': 'Dubla', 'fullName': 'Dubla, Andrea', 'id': '1729558', 'affiliation': 'University of Utrecht (NL)', 'emailHash': '268fa575aed1a89c8d92406fef950c44', 'db_id': 1729558, 'person_id': 1868440}"
Poster session,poster,The velocity of pions in the low-temperature phase of QCD,"Robaina, Daniel","Institute of Nuclear Physics, University of Mainz",UK,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Daniel', 'last_name': 'Robaina', 'fullName': 'Robaina, Daniel', 'id': '1729564', 'affiliation': 'Institute of Nuclear Physics, University of Mainz', 'emailHash': '26a2335a0eb31821dbc3e705da8fad2b', 'db_id': 1729564, 'person_id': 1868442}"
Poster session,poster,Self-consistent Cooper-Frye freeze-out of a viscous fluid to particles,"Wolff, Zack",Purdue University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Zack', 'last_name': 'Wolff', 'fullName': 'Wolff, Zack', 'id': '1729568', 'affiliation': 'Purdue University', 'emailHash': '8c98743eda366c7716472cffbbe7f4bb', 'db_id': 1729568, 'person_id': 1868443}"
Poster session,poster,Inhomogeneous chiral phase in external magnetic field,"Nishiyama, Kazuya",Kyoto U.,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Kazuya', 'last_name': 'Nishiyama', 'fullName': 'Nishiyama, Kazuya', 'id': '1729570', 'affiliation': 'Kyoto U.', 'emailHash': 'e4baa09ad2cb9e9b91bcc3a0209f3507', 'db_id': 1729570, 'person_id': 1867678}"
Poster session,poster,Z Boson Production in p+Pb Collisions Measured by the ATLAS Experiment,"Citron, Zvi",Weizmann Institute of Science (IL),IL,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Zvi', 'last_name': 'Citron', 'fullName': 'Citron, Zvi', 'id': '1729636', 'affiliation': 'Weizmann Institute of Science (IL)', 'emailHash': '4eaa956d20587d785ed14fe911d73c60', 'db_id': 1729636, 'person_id': 1867583}"
Poster session,poster,Fragmentation of jets into hadrons with strangeness in Pb-Pb collisions in ALICE at the LHC,"Zimmermann, Alice",Ruprecht-Karls-Universitaet Heidelberg (DE),Germany,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Alice', 'last_name': 'Zimmermann', 'fullName': 'Zimmermann, Alice', 'id': '1729574', 'affiliation': 'Ruprecht-Karls-Universitaet Heidelberg (DE)', 'emailHash': '1ce09cafbcfa3fc1d59596d290d1ee7e', 'db_id': 1729574, 'person_id': 1868445}"
Poster session,poster,Study of the transverse momentum distribution of jet constituents in p-Pb collisions at ALICE,"Kral, Jiri",University of Jyvaskyla (FI),FI,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jiri', 'last_name': 'Kral', 'fullName': 'Kral, Jiri', 'id': '1729575', 'affiliation': 'University of Jyvaskyla (FI)', 'emailHash': 'b304552afb5d72276a70a85dee66eeff', 'db_id': 1729575, 'person_id': 1868446}"
Initial state physics,parallel,Higher harmonics from intrinsic multi-particle production,"Dusling, Kevin",Physical Review Letters,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Kevin', 'last_name': 'Dusling', 'fullName': 'Dusling, Kevin', 'id': '1729576', 'affiliation': '', 'emailHash': '1ded18c55cd1c3f5105b7f09a1ea56d1', 'db_id': 1729576, 'person_id': 1868447}"
Poster session,poster,Flow vorticity in Peripheral high-energy heavy ion collisions,"Wang, Dujuan",University of Bergen,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Dujuan', 'last_name': 'Wang', 'fullName': 'Wang, Dujuan', 'id': '1729578', 'affiliation': 'University of Bergen', 'emailHash': 'c9eafa9f061f375678a7d5450c423d5d', 'db_id': 1729578, 'person_id': 1867903}"
Jets,parallel,Production of strange particles in charged jets and underlying event in p--Pb and Pb--Pb collisions with ALICE,"Zhang, Xiaoming",Lawrence Berkeley National Lab. (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Xiaoming', 'last_name': 'Zhang', 'fullName': 'Zhang, Xiaoming', 'id': '1729580', 'affiliation': 'Lawrence Berkeley National Lab. (US)', 'emailHash': '65e1fc45298e0cda46bd60bc694d4482', 'db_id': 1729580, 'person_id': 1867527}"
Poster session,poster,Measurement of transverse momentum jet spectra in Pb-Pb collsions at $\sqrt{\rm s_{NN}}$ = 2.76 TeV using calorimeter triggers with the ALICE detector,"Reed, Rosi Jan",Yale University (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Rosi Jan', 'last_name': 'Reed', 'fullName': 'Reed, Rosi Jan', 'id': '1729581', 'affiliation': 'Yale University (US)', 'emailHash': 'cca92ac74c8535f95992cff656dac734', 'db_id': 1729581, 'person_id': 1868448}"
Poster session,poster,Low Mass Vector Meson Production in d+Au collisions at $\sqrt{s}_{NN}$ = 200 GeV with the PHENIX Detector at RHIC,"Sarsour, Murad",Georgia State University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Murad', 'last_name': 'Sarsour', 'fullName': 'Sarsour, Murad', 'id': '1729588', 'affiliation': 'Georgia State University', 'emailHash': '84f96d77cc54b84b276e15b0cd967daf', 'db_id': 1729588, 'person_id': 1868452}"
Poster session,poster,Determination of charm quark diffusion parameter with improved Baysian analysis in lattice QCD,"Ikeda, Atsuro",Osaka University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Atsuro', 'last_name': 'Ikeda', 'fullName': 'Ikeda, Atsuro', 'id': '1729589', 'affiliation': 'Osaka University', 'emailHash': '4c42884a2a65d09fd80e3ad4ff051a8d', 'db_id': 1729589, 'person_id': 1868453}"
Poster session,poster,First principle calculation of dilepton production rate in strongly interacting QGP,"Kim, Taekwang",Osaka University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Taekwang', 'last_name': 'Kim', 'fullName': 'Kim, Taekwang', 'id': '1729592', 'affiliation': 'Osaka University', 'emailHash': '545d984987f1bf4555c33962f8d0f3a0', 'db_id': 1729592, 'person_id': 1868454}"
Electromagnetic probes,parallel,Measurements of vector boson production in lead-lead and proton-lead collisions with the ATLAS detector,"Grabowska-Bold, Iwona",AGH University of Science and  Technology (PL),Poland,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Iwona', 'last_name': 'Grabowska-Bold', 'fullName': 'Grabowska-Bold, Iwona', 'id': '1729597', 'affiliation': 'AGH University of Science and  Technology (PL)', 'emailHash': 'd6c60f560a8c55f131facda14403a8e7', 'db_id': 1729597, 'person_id': 1868456}"
Correlations and fluctuations,parallel,New universal parametrization of initial-state fluctuations and its application to event-by-event anisotropy,"Yan, Li",CNRS,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Li', 'last_name': 'Yan', 'fullName': 'Yan, Li', 'id': '1729602', 'affiliation': '', 'emailHash': '995d08201cdc49cbb8230bea56fea991', 'db_id': 1729602, 'person_id': 1868345}"
Heavy flavor,parallel,Z Boson Production in p+Pb Collisions measured by the ATLAS Experiment,"Citron, Zvi",Weizmann Institute of Science (IL),IL,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Zvi', 'last_name': 'Citron', 'fullName': 'Citron, Zvi', 'id': '1729637', 'affiliation': 'Weizmann Institute of Science (IL)', 'emailHash': '4eaa956d20587d785ed14fe911d73c60', 'db_id': 1729637, 'person_id': 1867583}"
Poster session,poster,Upsilon production in U+U collisions at the STAR experiment,"Vertesi, Robert",Nuclear Physics Institute of the Czech Academy of Sciences,UK,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Robert', 'last_name': 'Vertesi', 'fullName': 'Vertesi, Robert', 'id': '1729605', 'affiliation': 'Nuclear Physics Institute of the Czech Academy of Sciences', 'emailHash': '3f1f8470792c092ace0b02990996c3c0', 'db_id': 1729605, 'person_id': 1868461}"
Poster session,poster,A new calculation of light quark jet energy loss using the AdS/CFT correspondence,"Morad, Razieh",University of Cape Town,ZA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Razieh', 'last_name': 'Morad', 'fullName': 'Morad, Razieh', 'id': '1729606', 'affiliation': 'University of Cape Town', 'emailHash': 'd4104336945467e65c00819e88a3ec9d', 'db_id': 1729606, 'person_id': 1868462}"
QCD at high temperature and/or density,unknown,The QCD equation of state,"Bazavov, Alexei",University of Iowa,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Alexei', 'last_name': 'Bazavov', 'fullName': 'Bazavov, Alexei', 'id': '1729616', 'affiliation': 'University of Iowa', 'emailHash': '60d8b1af2947841b62c4a7dda7c3e10f', 'db_id': 1729616, 'person_id': 1867532}"
Poster session,poster,Beam Energy Dependency of Clan Multiplicity at RHIC,"Tang, Aihong",Brookhaven National Laboratory,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Aihong', 'last_name': 'Tang', 'fullName': 'Tang, Aihong', 'id': '1729617', 'affiliation': 'Brookhaven National Laboratory', 'emailHash': '96234423491c977102f92c87b72a7f0d', 'db_id': 1729617, 'person_id': 1868466}"
