Session,Type,Title,Speaker,Institute,Country,Raw_Speaker_Data
Parallel Session - Collective dynamics  III,parallel,Multi-system Bayesian constraints on the transport coefficients of QCD,"Paquet, Jean-Francois",Duke University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jean-Francois', 'last_name': 'Paquet', 'fullName': 'Paquet, Jean-Francois', 'id': '4601049', 'affiliation': 'Duke University', 'emailHash': '16704393ed0c4c4ecc9773234a76340c', 'db_id': 4601049, 'person_id': 4585242}"
Parallel Session - Heavy flavor III,parallel,Multi-stage evolution of heavy quarks in the Quark Gluon Plasma,"Vujanovic for the JETSCAPE Collaboration , Gojko",Wayne State University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Gojko', 'last_name': 'Vujanovic for the JETSCAPE Collaboration ', 'fullName': 'Vujanovic for the JETSCAPE Collaboration , Gojko', 'id': '4601050', 'affiliation': 'Wayne State University', 'emailHash': '1ad2354574212f4eb22ec01904a4fed1', 'db_id': 4601050, 'person_id': 4584967}"
Parallel Session - Future facilities,parallel,The MPD experiment at JINR: construction status and physics performance,"Kisiel for the NICA/MPD Collaboration , Adam",Warsaw University of Technology (PL),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Adam', 'last_name': 'Kisiel for the NICA/MPD Collaboration ', 'fullName': 'Kisiel for the NICA/MPD Collaboration , Adam', 'id': '4557705', 'affiliation': 'Warsaw University of Technology (PL)', 'emailHash': '02a0e8f22cc1122baa1d0d1f7988350d', 'db_id': 4557705, 'person_id': 4585654}"
Parallel Session - Future facilities,parallel,The STAR detector upgrades for the BES II and beyond physics program,"Yang for the STAR Collaboration, Yi",National Cheng Kung University (TW),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yi', 'last_name': 'Yang for the STAR Collaboration', 'fullName': 'Yang for the STAR Collaboration, Yi', 'id': '4601110', 'affiliation': 'National Cheng Kung University (TW)', 'emailHash': 'e531cbf918f2507cd1c1647396d7b1e2', 'db_id': 4601110, 'person_id': 4697707}"
Parallel Session - Heavy flavor II,parallel,Flavor hierarchy of jet quenching in relativistic heavy-ion collisions,"Xing, Wen-Jing",Central China Normal University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Wen-Jing', 'last_name': 'Xing', 'fullName': 'Xing, Wen-Jing', 'id': '4557413', 'affiliation': 'Central China Normal University', 'emailHash': '8c53696182473b9e074e7727209fdca0', 'db_id': 4557413, 'person_id': 4582014}"
Parallel Session - Heavy flavor III,parallel,Quarkonium Production in Heavy Ion Collisions: from Open Quantum System to Transport Equation,"Yao, Xiaojun",Duke University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Xiaojun', 'last_name': 'Yao', 'fullName': 'Yao, Xiaojun', 'id': '4557339', 'affiliation': 'Duke University', 'emailHash': '48b8c36abd8c27edd366e973357f1347', 'db_id': 4557339, 'person_id': 4557625}"
Parallel Session - Heavy flavor III,parallel,Quantifying heavy quark transport coefficients within an improved transport model LIDO,"Ke, Weiyao",Duke University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Weiyao', 'last_name': 'Ke', 'fullName': 'Ke, Weiyao', 'id': '4557354', 'affiliation': 'Duke University', 'emailHash': '1240602cf275b01cbc3a4cc9b6afb783', 'db_id': 4557354, 'person_id': 4557624}"
Parallel Session - Jet Modification III,parallel,Modification of jet substructure in heavy ion collisions as a probe of the resolution length of quark-gluon plasma,"Pablos, Daniel",McGill,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Daniel', 'last_name': 'Pablos', 'fullName': 'Pablos, Daniel', 'id': '4557131', 'affiliation': 'McGill', 'emailHash': '7dd4ea1921dfff9f9a0373d20692786b', 'db_id': 4557131, 'person_id': 4588622}"
Parallel Session - Heavy Flavor I,parallel,Charm-hadron production in pp and AA collisions,"He, Min",Nanjing University of Science & Technology,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Min', 'last_name': 'He', 'fullName': 'He, Min', 'id': '4557314', 'affiliation': 'Nanjing University of Science & Technology', 'emailHash': '809c07da00758e2c6acc07bb0b0ed912', 'db_id': 4557314, 'person_id': 4579862}"
Parallel Session - Heavy Flavor I,parallel,Beauty production with ALICE at the LHC,"Thomas for the ALICE Collaboration, Deepa",University of Texas at Austin (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Deepa', 'last_name': 'Thomas for the ALICE Collaboration', 'fullName': 'Thomas for the ALICE Collaboration, Deepa', 'id': '4596141', 'affiliation': 'University of Texas at Austin (US)', 'emailHash': 'cdef5fe3621778e01f7cfda5547a587f', 'db_id': 4596141, 'person_id': 4692814}"
Parallel Session -  Jet modifications II,parallel,Constraining parton energy loss via angular and momentum based differential jet measurements in Au+Au collisions at STAR,"Kunnawalkam Elayavalli for the STAR Collaboration, Raghav",Wayne State University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Raghav', 'last_name': 'Kunnawalkam Elayavalli for the STAR Collaboration', 'fullName': 'Kunnawalkam Elayavalli for the STAR Collaboration, Raghav', 'id': '4601107', 'affiliation': 'Wayne State University', 'emailHash': '6e37211120357d9de1b6b59f1a7c1c1a', 'db_id': 4601107, 'person_id': 4697705}"
Parallel Session - Heavy Flavor I,parallel,Latest results on $\Lambda_c$ and D production in pp and Pb-Pb collisions at    $\sqrt{s_{\rm NN}}$ = 5.02 TeV with ALICE at the LHC,"Innocenti for the ALICE Collaboration, Gian Michele",CERN,Switzerland,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Gian Michele', 'last_name': 'Innocenti for the ALICE Collaboration', 'fullName': 'Innocenti for the ALICE Collaboration, Gian Michele', 'id': '4596143', 'affiliation': 'CERN', 'emailHash': '9e1f87bbd9a9e4b049d6e7b6d67494a4', 'db_id': 4596143, 'person_id': 4585753}"
Parallel Session - Jet Modification III,parallel,Jet quenching and acoplanarity via hadron+jet measurements in pp and Pb-Pb collisions at  $\sqrt{s_{\mathrm{NN}}}$ = 5.02 TeV with ALICE,"Mao for the ALICE Collaboration, Yaxian",Central China Normal University  CCNU (CN),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yaxian', 'last_name': 'Mao for the ALICE Collaboration', 'fullName': 'Mao for the ALICE Collaboration, Yaxian', 'id': '4596148', 'affiliation': 'Central China Normal University  CCNU (CN)', 'emailHash': '05fd654b513b2c94f716a51789da7afa', 'db_id': 4596148, 'person_id': 4692818}"
Parallel Session - Heavy flavor II,parallel,Quarkonium production in nucleus-nucleus collisions with ALICE,"Bai for ALICE Collaboration, Xiaozhi ",GSI,Germany,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Xiaozhi ', 'last_name': 'Bai for ALICE Collaboration', 'fullName': 'Bai for ALICE Collaboration, Xiaozhi ', 'id': '4596132', 'affiliation': 'GSI', 'emailHash': 'ec48eaac52badbcb87cef21b4a7100b0', 'db_id': 4596132, 'person_id': 4585717}"
Parallel Session - Collective dynamics  III,parallel,Latest results on the production of hadronic resonances in ALICE at the LHC,"Khuntia for the ALICE Collaboration, Arvind",Indian Institute of Technology  Indore (IN),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Arvind', 'last_name': 'Khuntia for the ALICE Collaboration', 'fullName': 'Khuntia for the ALICE Collaboration, Arvind', 'id': '4596150', 'affiliation': 'Indian Institute of Technology  Indore (IN)', 'emailHash': 'c335c291a78ee7431900f0a84a17ffaf', 'db_id': 4596150, 'person_id': 4578034}"
Parallel Session - Future facilities,parallel,Upgrading the Inner Tracking System and the Time Projection Chamber of ALICE,"Reidt for the ALICE Collaboration, Felix",CERN,Switzerland,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Felix', 'last_name': 'Reidt for the ALICE Collaboration', 'fullName': 'Reidt for the ALICE Collaboration, Felix', 'id': '4596155', 'affiliation': 'CERN', 'emailHash': '6ba9834c9f101a2c311a9a029d446348', 'db_id': 4596155, 'person_id': 4692823}"
Parallel Session - Collective dynamics II,parallel,"Directed and elliptic ﬂow of high-pT charged hadrons, identiﬁed hadrons and light nuclei in Au+Au collisions at STAR","Nayak for the STAR Collaboration, Kishora","Central China Normal University, China",Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Kishora', 'last_name': 'Nayak for the STAR Collaboration', 'fullName': 'Nayak for the STAR Collaboration, Kishora', 'id': '4601089', 'affiliation': 'Central China Normal University, China', 'emailHash': '0869a2a9655a80dbfc727344b81bb3ff', 'db_id': 4601089, 'person_id': 4697690}"
Parallel Session - Search for the CP I,parallel,Measurement of the Cumulants of Conserved Charge Multiplicity Distributions in Au+Au Collisions from the STAR experiment,"Pandav for the STAR Collaboration, Ashish","National Institute of Science Education and Research (NISER), INDIA",Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ashish', 'last_name': 'Pandav for the STAR Collaboration', 'fullName': 'Pandav for the STAR Collaboration, Ashish', 'id': '4601090', 'affiliation': 'National Institute of Science Education and Research (NISER), INDIA', 'emailHash': '6cdfafda344fe1741208d3e46540b214', 'db_id': 4601090, 'person_id': 4697691}"
Parallel Session - Initial state II,parallel,Adiabatic hydrodynamization in rapidly-expanding quark-gluon plasma,"Brewer, Jasmine",Massachusetts Institute of Technology,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jasmine', 'last_name': 'Brewer', 'fullName': 'Brewer, Jasmine', 'id': '4569909', 'affiliation': 'Massachusetts Institute of Technology', 'emailHash': 'b413e511afa6bcfa0c3dbc36d9267f5e', 'db_id': 4569909, 'person_id': 4586064}"
Parallel Session - Heavy flavor III,parallel,"Nuclear modification factors, directed and elliptic flow of electrons from open heavy flavor decays in Au+Au collisions from STAR","Kelsey for the STAR Collaboration, Matthew",Lawrence Berkeley National Lab (LBNL),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Matthew', 'last_name': 'Kelsey for the STAR Collaboration', 'fullName': 'Kelsey for the STAR Collaboration, Matthew', 'id': '4601093', 'affiliation': 'Lawrence Berkeley National Lab (LBNL)', 'emailHash': '1cc36797000d8d1a0a6927d14ec3090e', 'db_id': 4601093, 'person_id': 4697694}"
Parallel Session - Search for the CP II,parallel,"Light Nuclei (d, t) Production in Au+Au Collisions at $\sqrt{s_{\rm{NN}}}$=7.7-200 GeV from the STAR experiment","Zhang for the STAR Collaboration, Dingwei",Central China Normal University (CCNU),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Dingwei', 'last_name': 'Zhang for the STAR Collaboration', 'fullName': 'Zhang for the STAR Collaboration, Dingwei', 'id': '4601108', 'affiliation': 'Central China Normal University (CCNU)', 'emailHash': '4b7f90bd0c406cde4921af98e1ef4c99', 'db_id': 4601108, 'person_id': 4586052}"
Parallel Session - Heavy flavor III,parallel,Recent results on azimuthal anysotropies of open heavy-flavour particles with ALICE at the LHC,"Tang for the ALICE Collaboration , Siyu",Central China Normal University  CCNU (CN),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Siyu', 'last_name': 'Tang for the ALICE Collaboration ', 'fullName': 'Tang for the ALICE Collaboration , Siyu', 'id': '4596140', 'affiliation': 'Central China Normal University  CCNU (CN)', 'emailHash': '13f235ec2016d30eecedc72dd5d8f99f', 'db_id': 4596140, 'person_id': 4583415}"
Parallel Session -  Jet modifications II,parallel,Studies of quark and gluon contributions to jet production using jet charge measurements in pp and PbPb collisions with the CMS detector,"Hangal for the CMS Collaboration, Dhanush Anil",University of Illinois at Chicago (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Dhanush Anil', 'last_name': 'Hangal for the CMS Collaboration', 'fullName': 'Hangal for the CMS Collaboration, Dhanush Anil', 'id': '4693540', 'affiliation': 'University of Illinois at Chicago (US)', 'emailHash': '8fd5dfe6aae1ca161afe6287ea112174', 'db_id': 4693540, 'person_id': 4695270}"
Parallel Session - New theoretical developments I,parallel,Relativistic Hydrodynamic Fluctuations,"Stephanov, Misha",UIC,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Misha', 'last_name': 'Stephanov', 'fullName': 'Stephanov, Misha', 'id': '4557532', 'affiliation': 'UIC', 'emailHash': 'aa7724f89718607a916a87da863e5636', 'db_id': 4557532, 'person_id': 4586281}"
Parallel Session - New theoretical developments II,parallel,Fast resonance decays in nuclear collisions,"Grossi, Eduardo",Heidelberg University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Eduardo', 'last_name': 'Grossi', 'fullName': 'Grossi, Eduardo', 'id': '4557503', 'affiliation': 'Heidelberg University', 'emailHash': 'd0bc56a087ef64ce146a02fd3a077070', 'db_id': 4557503, 'person_id': 4584768}"
Parallel Session - Search for the CP I,parallel,Critical fluctuations in a dynamically expanding heavy-ion collision,"Kitazawa, Masakiyo",Osaka University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Masakiyo', 'last_name': 'Kitazawa', 'fullName': 'Kitazawa, Masakiyo', 'id': '4557066', 'affiliation': 'Osaka University', 'emailHash': 'bfcd60095a48238fcb8fb24764b8c260', 'db_id': 4557066, 'person_id': 4584013}"
