Session,Type,Title,Speaker,Institute,Country,Raw_Speaker_Data
Poster Session,poster,$\pi^0$ Azimuthal Anisotropy in Central d+Au Collisions Measured with PHENIX at  RHIC,"Drees, Axel",Stony Brook University,United States,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Axel', 'last_name': 'Drees', 'fullName': 'Drees, Axel', 'id': '4659065', 'affiliation': '', 'emailHash': 'c37408438f63cc57fcdb78d1b0074558', 'db_id': 4659065, 'person_id': 4748837}"
Poster Session,poster,Thermal production of Sexaquarks in Heavy Ion Collisions,"Kabana, Sonja",Centre National de la Recherche Scientifique (FR),France,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Sonja', 'last_name': 'Kabana', 'fullName': 'Kabana, Sonja', 'id': '4554172', 'affiliation': 'Centre National de la Recherche Scientifique (FR)', 'emailHash': '7e5ebddd6ac2d93f030f4e63168ec99c', 'db_id': 4554172, 'person_id': 4586284}"
Poster Session,poster,JETSCAPE 2.0: Towards a complete event generator for heavy ion collisions,"Pang for JETSCAPE Collaboration, LongGang",Lawrence Berkeley National Laboratory,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'LongGang', 'last_name': 'Pang for JETSCAPE Collaboration', 'fullName': 'Pang for JETSCAPE Collaboration, LongGang', 'id': '4603203', 'affiliation': 'Lawrence Berkeley National Laboratory', 'emailHash': 'faff6e7e7f89a1baed42a9d4f931d711', 'db_id': 4603203, 'person_id': 4585461}"
Poster Session,poster,Fluctuation dynamics near the QCD critical point,"Du, Lipei",The Ohio State University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Lipei', 'last_name': 'Du', 'fullName': 'Du, Lipei', 'id': '4578927', 'affiliation': 'The Ohio State University', 'emailHash': '6e3e0a8f66820739becff6f80bc1bbdf', 'db_id': 4578927, 'person_id': 4586205}"
Poster Session,poster,Extracting fluctuation of thermal parameters at freezeout,"Parida, Tribhuban","Indian Institute of Science Education and Research, Berhampur",Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Tribhuban', 'last_name': 'Parida', 'fullName': 'Parida, Tribhuban', 'id': '4578932', 'affiliation': 'Indian Institute of Science Education and Research, Berhampur', 'emailHash': '49362bab794add000006e11b448ce316', 'db_id': 4578932, 'person_id': 4586188}"
Poster Session,poster,Measurement of $D^{0}$ and $\overline{D^{0}}$ directed flow using KFParticle in Au+Au collisions at $\sqrt{s_{\mathrm{NN}}}$ = 200 GeV from STAR,"Ju, Xinyue",University of Science and Technology of China,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Xinyue', 'last_name': 'Ju', 'fullName': 'Ju, Xinyue', 'id': '4672555', 'affiliation': 'University of Science and Technology of China', 'emailHash': '05d517058b6e9d222eaefe7cd3668a40', 'db_id': 4672555, 'person_id': 4587231}"
Poster Session,poster,Centrality determination with the Event Plane Detector for fluctuation measurements from STAR,"Sato, Yuri",University of Tsukuba,UK,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yuri', 'last_name': 'Sato', 'fullName': 'Sato, Yuri', 'id': '4672503', 'affiliation': 'University of Tsukuba', 'emailHash': '3694a852fab86b3e2a0810e9e994b80b', 'db_id': 4672503, 'person_id': 4761717}"
Poster Session,poster,Charge separation in Au+Au collisions at $\sqrt{{\it{s}}_{NN}} = 200$ GeV at STAR,"Singh, Jagbir",Panjab University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jagbir', 'last_name': 'Singh', 'fullName': 'Singh, Jagbir', 'id': '4672522', 'affiliation': 'Panjab University', 'emailHash': '2d6160cb54e1f5164d43f9d9a108b12e', 'db_id': 4672522, 'person_id': 4588692}"
Poster Session,poster,Study of the soft and hard production as a function of the event multiplicity and the Relative Transverse Activity Classifier,"Mishra, Aditya Nath",ICN-UNAM,India,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Aditya Nath', 'last_name': 'Mishra', 'fullName': 'Mishra, Aditya Nath', 'id': '4554135', 'affiliation': 'ICN-UNAM', 'emailHash': 'c49f0e21e3276d345558d6f0b8e506b0', 'db_id': 4554135, 'person_id': 4585273}"
Poster Session,poster,DREENA framework as a multipurpose tool for QGP tomography,"Zigic, Dusan",Institute of Physics Belgrade,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Dusan', 'last_name': 'Zigic', 'fullName': 'Zigic, Dusan', 'id': '4578950', 'affiliation': 'Institute of Physics Belgrade', 'emailHash': '2b09c285d440328ce6359c7fb6415168', 'db_id': 4578950, 'person_id': 4586110}"
Poster Session,poster,Production of identified light flavour hadrons as a function of underlying event activity in pp collisions using the ALICE detector,"Matonoha, Oliver",Lund University (SE),SE,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Oliver', 'last_name': 'Matonoha', 'fullName': 'Matonoha, Oliver', 'id': '4554128', 'affiliation': 'Lund University (SE)', 'emailHash': '20ed0b2e93fc4158f47a6c4c0ae84394', 'db_id': 4554128, 'person_id': 4586135}"
Poster Session,poster,Background study of the CME-related correlations in heavy-ion collisions within a multiphase transport mode,"Choudhury, Subikash",Fudan University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Subikash', 'last_name': 'Choudhury', 'fullName': 'Choudhury, Subikash', 'id': '4554127', 'affiliation': 'Fudan University', 'emailHash': '1232fc2ea1ece7d9ffee777e7bcfc1e1', 'db_id': 4554127, 'person_id': 4586132}"
Poster Session,poster,System size dependence of direct photon production in large and small system collisions from PHENIX,"Novitzky, Norbert",University of Tsukuba (JP),UK,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Norbert', 'last_name': 'Novitzky', 'fullName': 'Novitzky, Norbert', 'id': '4625916', 'affiliation': 'University of Tsukuba (JP)', 'emailHash': '3497c9c0c50ce2bce873cf0574bfce42', 'db_id': 4625916, 'person_id': 4719823}"
Poster Session,poster,Bottom and Charm production in $p$+$p$ collisions at $\sqrt{s}$=200 GeV measured by PHENIX,"Velkovska, Julia",Vanderbilt University (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Julia', 'last_name': 'Velkovska', 'fullName': 'Velkovska, Julia', 'id': '4625915', 'affiliation': 'Vanderbilt University (US)', 'emailHash': '6f8dcac38932897c936ddb727c7bce6f', 'db_id': 4625915, 'person_id': 4719822}"
Poster Session,poster,PHENIX results on $J/\psi$ polarization in p+p collisions,"Lebedev, Alexandre",Iowa State University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Alexandre', 'last_name': 'Lebedev', 'fullName': 'Lebedev, Alexandre', 'id': '4625912', 'affiliation': 'Iowa State University', 'emailHash': '628654d1ff0c8a80e200b7f7fa27e1d6', 'db_id': 4625912, 'person_id': 4719820}"
Poster Session,poster,Constraining the initial stages of heavy-ion collisions with high-$p_{\perp}$ theory and data,"Ilic (Blagojevic), Bojana",Institute of Physics Belgrade,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Bojana', 'last_name': 'Ilic (Blagojevic)', 'fullName': 'Ilic (Blagojevic), Bojana', 'id': '4578961', 'affiliation': 'Institute of Physics Belgrade', 'emailHash': '9858e8d1f6ee7b9d22b8329425b2a92c', 'db_id': 4578961, 'person_id': 4586111}"
Poster Session,poster,Quantitative evaluation of muon track matching efficiency with Muon Forward Tracker and Muon Spectrometer at ALICE,"Kamano, Kaede",Nara Women's University (JP),Japan,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Kaede', 'last_name': 'Kamano', 'fullName': 'Kamano, Kaede', 'id': '4554424', 'affiliation': ""Nara Women's University (JP)"", 'emailHash': '9df422f4e2415ea2b51618ec3d68c683', 'db_id': 4554424, 'person_id': 4586063}"
Poster Session,poster,Limitations of Principal Component Analysis in Heavy-Ion Collisions,"Liu, Ziming",Peking University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ziming', 'last_name': 'Liu', 'fullName': 'Liu, Ziming', 'id': '4578819', 'affiliation': 'Peking University', 'emailHash': '57f384436c1e15c211f25cf7b5fb8827', 'db_id': 4578819, 'person_id': 4586058}"
Poster Session,poster,Measurement of the sixth-order cumulant of net-proton multiplicity distributions from the STAR experiment,"Nonaka, Toshihiro",Univ. Tsukuba,UK,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Toshihiro', 'last_name': 'Nonaka', 'fullName': 'Nonaka, Toshihiro', 'id': '4672525', 'affiliation': 'Univ. Tsukuba', 'emailHash': '77036f40bc57a20d084260a41e1326e3', 'db_id': 4672525, 'person_id': 4563157}"
Poster Session,poster,Streaming readout of the sPHENIX detector,sPHENIX Collaboration,Unknown,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': '', 'last_name': 'sPHENIX Collaboration', 'fullName': 'sPHENIX Collaboration', 'id': '4554435', 'affiliation': '', 'emailHash': None, 'db_id': 4554435, 'person_id': 4586008}"
Poster Session,poster,sPHENIX MAPS prototype test beam results,sPHENIX Collaboration,Unknown,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': '', 'last_name': 'sPHENIX Collaboration', 'fullName': 'sPHENIX Collaboration', 'id': '4554440', 'affiliation': '', 'emailHash': None, 'db_id': 4554440, 'person_id': 4586002}"
Poster Session,poster,The sPHENIX open heavy flavor hadron physics program,sPHENIX Collaboration,Unknown,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': '', 'last_name': 'sPHENIX Collaboration', 'fullName': 'sPHENIX Collaboration', 'id': '4554448', 'affiliation': '', 'emailHash': None, 'db_id': 4554448, 'person_id': 4585997}"
Poster Session,poster,The sPHENIX heavy flavor jet physics physics program,sPHENIX Collaboration,Unknown,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': '', 'last_name': 'sPHENIX Collaboration', 'fullName': 'sPHENIX Collaboration', 'id': '4554449', 'affiliation': '', 'emailHash': None, 'db_id': 4554449, 'person_id': 4585996}"
Poster Session,poster,sPHENIX EMCal module prototyping and production plan in China,sPHENIX Collaboration,Unknown,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': '', 'last_name': 'sPHENIX Collaboration', 'fullName': 'sPHENIX Collaboration', 'id': '4554467', 'affiliation': '', 'emailHash': None, 'db_id': 4554467, 'person_id': 4585981}"
Poster Session,poster,Discharge propagation in GEM detectors,"Erhardt, Filip",University of Zagreb (HR),HR,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Filip', 'last_name': 'Erhardt', 'fullName': 'Erhardt, Filip', 'id': '4554453', 'affiliation': 'University of Zagreb (HR)', 'emailHash': '8133a060ceb7b4ab0425178c5b15dcff', 'db_id': 4554453, 'person_id': 4585978}"
Poster Session,poster,Systematic Searches of CMW from Heavy-Ion Collisions at STAR,"Sergeeva, Maria",UCLA,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Maria', 'last_name': 'Sergeeva', 'fullName': 'Sergeeva, Maria', 'id': '4672521', 'affiliation': 'UCLA', 'emailHash': 'b7923dad4af669d349cabe6fce48e302', 'db_id': 4672521, 'person_id': 4761729}"
Poster Session,poster,Viscous fluid dynamics for binary neutron-star mergers,"Noronha, Jorge",University of Sao Paulo,United States,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jorge', 'last_name': 'Noronha', 'fullName': 'Noronha, Jorge', 'id': '4578859', 'affiliation': 'University of Sao Paulo', 'emailHash': 'a05b97f6fc30f29ff23130eca97975df', 'db_id': 4578859, 'person_id': 4580921}"
Poster Session,poster,The $J/\psi$ suppressions and chromo-electromagnetic field fluctuations in relativistic heavy-ion collisions,"Ahammed, Zubayer",Department of Atomic Energy (IN),India,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Zubayer', 'last_name': 'Ahammed', 'fullName': 'Ahammed, Zubayer', 'id': '4578869', 'affiliation': 'Department of Atomic Energy (IN)', 'emailHash': '242024cd86aeb283e852165ab073cf3a', 'db_id': 4578869, 'person_id': 4582270}"
Poster Session,poster,"sPHENIX EMCal design, construction and test beam results",sPHENIX Collaboration,Unknown,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': '', 'last_name': 'sPHENIX Collaboration', 'fullName': 'sPHENIX Collaboration', 'id': '4554436', 'affiliation': '', 'emailHash': None, 'db_id': 4554436, 'person_id': 4585948}"
Poster Session,poster,Study of the charm quark production mechanisms through angular correlation of dielectrons in pp collisions with ALICE at the LHC,"Franz Degenhardt, Hermann",Universidade de Sao Paulo (BR),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Hermann', 'last_name': 'Franz Degenhardt', 'fullName': 'Franz Degenhardt, Hermann', 'id': '4554225', 'affiliation': 'Universidade de Sao Paulo (BR)', 'emailHash': '07cb558e1daaf594efb127a123e708d9', 'db_id': 4554225, 'person_id': 4586564}"
Poster Session,poster,Application of Principal Component Analysis on Collective Flow,"Song, Huichao",Peking U,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Huichao', 'last_name': 'Song', 'fullName': 'Song, Huichao', 'id': '4579025', 'affiliation': 'Peking U', 'emailHash': 'bdc2ab7d61befbb676ce425454431ac1', 'db_id': 4579025, 'person_id': 4586056}"
Poster Session,poster,(Non-)Strange particle production at RHIC and LHC energies using HYDJET++,"Singh, Arpit",Banaras Hindu University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Arpit', 'last_name': 'Singh', 'fullName': 'Singh, Arpit', 'id': '4554382', 'affiliation': 'Banaras Hindu University', 'emailHash': '712b2d160a5f1d340c290daffb4183a8', 'db_id': 4554382, 'person_id': 4587335}"
Poster Session,poster,Cross-correlators of conserved charges in QCD,"Parotto, Paolo",University of Wuppertal,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Paolo', 'last_name': 'Parotto', 'fullName': 'Parotto, Paolo', 'id': '4579017', 'affiliation': 'University of Wuppertal', 'emailHash': '0e96d915792329e7eef15a3840123b04', 'db_id': 4579017, 'person_id': 4585645}"
Poster Session,poster,Enhancement of $\bar\Lambda$ / $\bar{p}$ in central heavy-ion collisions and it's implication for strangeness enhancement at RHIC and SPS energies.,"Nandy, Ekata","Variable Energy Cyclotron Centre,VECC,Kolkata",Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ekata', 'last_name': 'Nandy', 'fullName': 'Nandy, Ekata', 'id': '4554359', 'affiliation': 'Variable Energy Cyclotron Centre,VECC,Kolkata', 'emailHash': '8731bc96da5e3f80f2ecb6e7d86b6ca9', 'db_id': 4554359, 'person_id': 4587425}"
Poster Session,poster,Status and Performance of the CBM-TOF systems,"Deppner, Ingo-Martin",Physikalisches Institut der Universität Heidelberg,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ingo-Martin', 'last_name': 'Deppner', 'fullName': 'Deppner, Ingo-Martin', 'id': '4554356', 'affiliation': 'Physikalisches Institut der Universität Heidelberg', 'emailHash': 'e66fe90e6d7366db9e9bd4b0df6bda34', 'db_id': 4554356, 'person_id': 4587769}"
Poster Session,poster,sPHENIX capabilities for jet-based observables,sPHENIX collaboration,Unknown,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': '', 'last_name': 'sPHENIX collaboration', 'fullName': 'sPHENIX collaboration', 'id': '4585924', 'affiliation': '', 'emailHash': None, 'db_id': 4585924, 'person_id': 4585946}"
Poster Session,poster,Azimuthal anisotropy of heavy-flavour decay electrons in p-Pb collisions with ALICE,"Correia Zanoli, Henrique Jose",Utrecht University (NL),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Henrique Jose', 'last_name': 'Correia Zanoli', 'fullName': 'Correia Zanoli, Henrique Jose', 'id': '4554419', 'affiliation': 'Utrecht University (NL)', 'emailHash': 'b70d892f3a75c26a47c63a82a9e6871f', 'db_id': 4554419, 'person_id': 4585919}"
Poster Session,poster,Fluctuation-dissipation relation and fluctuation theorem for causal hydrodynamic fluctuations,"Murase, Koichi",Sophia University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Koichi', 'last_name': 'Murase', 'fullName': 'Murase, Koichi', 'id': '4578878', 'affiliation': 'Sophia University', 'emailHash': '819c6d195f763e7be9eb6cba1672536e', 'db_id': 4578878, 'person_id': 4579608}"
Poster Session,poster,Studies of heavy flavor collectivity in pp collisions with the CMS detector at the LHC,"Zhang for CMS Collaboration, Liuyao",Rice University (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Liuyao', 'last_name': 'Zhang for CMS Collaboration', 'fullName': 'Zhang for CMS Collaboration, Liuyao', 'id': '4601056', 'affiliation': 'Rice University (US)', 'emailHash': '4e5c7b87e40ed44a0d4ba34efe0c0577', 'db_id': 4601056, 'person_id': 4697661}"
Poster Session,poster,Local Lambda polarization and feed-down effect in heavy-ion collisions,"Xia, Xiao-Liang",Fudan University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Xiao-Liang', 'last_name': 'Xia', 'fullName': 'Xia, Xiao-Liang', 'id': '4578901', 'affiliation': 'Fudan University', 'emailHash': 'a5969459917112b149c15c2ed9672779', 'db_id': 4578901, 'person_id': 4585783}"
Poster Session,poster,Study on QGP bulk property in small system,"Nakamura, Kouki",Nagoya University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Kouki', 'last_name': 'Nakamura', 'fullName': 'Nakamura, Kouki', 'id': '4554229', 'affiliation': 'Nagoya University', 'emailHash': '15dc4c47e6ec183d4cc9470454d87c65', 'db_id': 4554229, 'person_id': 4585778}"
Poster Session,poster,Event anisotropy $v_{2}$ in Au+Au collisions at $\sqrt{s_{NN}}$ = 27 and 54.4 GeV with STAR,"Lan, Shaowei",Central China Normal University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Shaowei', 'last_name': 'Lan', 'fullName': 'Lan, Shaowei', 'id': '4672505', 'affiliation': 'Central China Normal University', 'emailHash': 'f7425d4f881a7209deec67c6248fec7b', 'db_id': 4672505, 'person_id': 4761719}"
Poster Session,poster,Towards understanding the origin of collectivity in small systems: a study of the interplay between initial-state momentum anisotropy and final-state geometry response,"Nie, Maowu",Shandong University (SDU),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Maowu', 'last_name': 'Nie', 'fullName': 'Nie, Maowu', 'id': '4578724', 'affiliation': 'Shandong University (SDU)', 'emailHash': '4a5d443632bc37eadbcea1cc84f70d10', 'db_id': 4578724, 'person_id': 4585518}"
Poster Session,poster,"Measurement of directed and elliptic flow of $\phi$ meson in $\sqrt{s_{NN}}$ = 3.0, 4.5 GeV Au+Au collisions at the STAR detector","CHEN, DING","UNIVERSITY OF CALIFORNIA, RIVERSIDE",USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'DING', 'last_name': 'CHEN', 'fullName': 'CHEN, DING', 'id': '4685933', 'affiliation': 'UNIVERSITY OF CALIFORNIA, RIVERSIDE', 'emailHash': 'c1f50eb31ff05c221a8b6da6372930f4', 'db_id': 4685933, 'person_id': 4773681}"
Poster Session,poster,Energy calibration and signal waveform analysis of the CBM Projectile Spectator Detector,"Karpushkin, Nikolay",Russian Academy of Sciences (RU),Russia,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Nikolay', 'last_name': 'Karpushkin', 'fullName': 'Karpushkin, Nikolay', 'id': '4554156', 'affiliation': 'Russian Academy of Sciences (RU)', 'emailHash': '884a8fd1109cf7a9daff359e26b9ff23', 'db_id': 4554156, 'person_id': 4585624}"
Poster Session,poster,The elliptic flow of $D^0$ meson in pA collisions from the initial state,"Shi, Yu",ccnu,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yu', 'last_name': 'Shi', 'fullName': 'Shi, Yu', 'id': '4592479', 'affiliation': 'ccnu', 'emailHash': '6be9885dd987e39179e302dc99a6d2d1', 'db_id': 4592479, 'person_id': 4585504}"
Poster Session,poster,Sensitivity analysis of the chiral magnetic effect observables using a multiphase transport model,"Huang, Ling",Shanghai Institute of Applied Physics,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ling', 'last_name': 'Huang', 'fullName': 'Huang, Ling', 'id': '4578758', 'affiliation': 'Shanghai Institute of Applied Physics', 'emailHash': '8da66d58cd6df70935ba092b1a6ea36a', 'db_id': 4578758, 'person_id': 4585519}"
Poster Session,poster,Quark-hadron continuity beyond Ginzburg-Landau paradigm,"Hirono, Yuji",Asia Pacific Center for Theoretical Physics,United States,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yuji', 'last_name': 'Hirono', 'fullName': 'Hirono, Yuji', 'id': '4579047', 'affiliation': 'Asia Pacific Center for Theoretical Physics', 'emailHash': '0702d5e86384274ac9a4afcb85391c50', 'db_id': 4579047, 'person_id': 4585407}"
Poster Session,poster,GLISSANDO 3: the known software tool with new possibilities,"Stefanek, Grzegorz",Jan Kochanowski University (PL),Poland,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Grzegorz', 'last_name': 'Stefanek', 'fullName': 'Stefanek, Grzegorz', 'id': '4554147', 'affiliation': 'Jan Kochanowski University (PL)', 'emailHash': '13e3df1b6f5748b090587c0cec87b530', 'db_id': 4554147, 'person_id': 4585517}"
Poster Session,poster,Production of J/$\psi$ and $\psi$(2S) in p+p collisions at $\sqrt{s}$ = 510 GeV from the STAR experiment,"Feng, ChanJui",National Cheng Kung University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'ChanJui', 'last_name': 'Feng', 'fullName': 'Feng, ChanJui', 'id': '4672557', 'affiliation': 'National Cheng Kung University', 'emailHash': '3dd485f59d356551af8e7d7e7056541a', 'db_id': 4672557, 'person_id': 4761750}"
Poster Session,poster,Measurement of Intermittency for Charged Particles in Au+Au Collisions at $\sqrt{s_{NN}}=7.7-200$ GeV from STAR,"Wu, Jin",Central China Normal University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jin', 'last_name': 'Wu', 'fullName': 'Wu, Jin', 'id': '4602002', 'affiliation': 'Central China Normal University', 'emailHash': '743f7b1720ccbd75f68cefb296286d01', 'db_id': 4602002, 'person_id': 4698507}"
Poster Session,poster,Low-$p_{T}$ $\mu^{+}\mu^{-}$ pair production in Au+Au collisions at $\sqrt{s_{_{\rm NN}}}$ = 200 GeV at STAR,"Liu, Zhen",University of Science and Technology of China and  Brookhaven National Laboratory,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Zhen', 'last_name': 'Liu', 'fullName': 'Liu, Zhen', 'id': '4672565', 'affiliation': 'University of Science and Technology of China and  Brookhaven National Laboratory', 'emailHash': 'c1f4526872caba9e25aec8de662d4b34', 'db_id': 4672565, 'person_id': 4761758}"
Poster Session,poster,QLBT: The Linear Boltzmann Transport model for heavy quarks with a medium of quasi-particles,"Liu, Feng-Lei",CCNU,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Feng-Lei', 'last_name': 'Liu', 'fullName': 'Liu, Feng-Lei', 'id': '4578769', 'affiliation': 'CCNU', 'emailHash': '2bc1e129388732fc4fc528ae194607c8', 'db_id': 4578769, 'person_id': 4585495}"
Poster Session,poster,Study of (multi-)strange particle production in jets and two-particle correlations with high-$p_{\rm T}$ ${\rm V}^{0}$ particles in small collision systems with ALICE at the LHC,"Cui, Pengyao",Central China Normal University  CCNU (CN),China,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Pengyao', 'last_name': 'Cui', 'fullName': 'Cui, Pengyao', 'id': '4627609', 'affiliation': 'Central China Normal University  CCNU (CN)', 'emailHash': 'fccb40cf2dc2684941c45128c544e2f2', 'db_id': 4627609, 'person_id': 4721606}"
Poster Session,poster,Physics performance studies for anisotropic flow measurements with the CBM experiment at FAIR,"Golosov, Oleg",MEPhI,Russia,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Oleg', 'last_name': 'Golosov', 'fullName': 'Golosov, Oleg', 'id': '4578787', 'affiliation': 'MEPhI', 'emailHash': 'fc95a5223071b1af49b8c4397bd2d6d7', 'db_id': 4578787, 'person_id': 4585250}"
Poster Session,poster,"Net-charge fluctuations in pp, p-Pb, Pb-Pb and Xe-Xe collisions with ALICE Detector","Rustamov, Anar",National Nuclear Research Center (AZ),UK,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Anar', 'last_name': 'Rustamov', 'fullName': 'Rustamov, Anar', 'id': '4701743', 'affiliation': 'National Nuclear Research Center (AZ)', 'emailHash': 'cec04970b9c07ef8caac601ad013a3f9', 'db_id': 4701743, 'person_id': 4592130}"
Poster Session,poster,The HADES RICH upgrade within the FAIR Phase-0 program*,"Weber, Adrian Amatus",Justus-Liebig-University Giessen,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Adrian Amatus', 'last_name': 'Weber', 'fullName': 'Weber, Adrian Amatus', 'id': '4578795', 'affiliation': 'Justus-Liebig-University Giessen', 'emailHash': 'dfc7832190d835cc23341343bcdef768', 'db_id': 4578795, 'person_id': 4585438}"
Poster Session,poster,Multiplicity dependent charged jet production in pp collisions at $\sqrt{s}=$ 13 TeV,"Hou, Yongzhen",Central China Normal University  CCNU (CN),China,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yongzhen', 'last_name': 'Hou', 'fullName': 'Hou, Yongzhen', 'id': '4689631', 'affiliation': 'Central China Normal University  CCNU (CN)', 'emailHash': '69c8bf246a2bdfb4476b1dd92710d064', 'db_id': 4689631, 'person_id': 4777041}"
Poster Session,poster,"Study of $R_{2}(\Delta\eta, \Delta\varphi)$ and $P_{2}(\Delta\eta, \Delta\varphi)$ correlation functions in pp collisions at $\sqrt{\textit{s}} = 2.76$ TeV with the PYTHIA and HERWIG models","Sahoo, Baidyanath",IIT- Indian Institute of Technology (IN),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Baidyanath', 'last_name': 'Sahoo', 'fullName': 'Sahoo, Baidyanath', 'id': '4579049', 'affiliation': 'IIT- Indian Institute of Technology (IN)', 'emailHash': 'fb369cd3ad272d04e53990ed1483037e', 'db_id': 4579049, 'person_id': 4585401}"
