Session,Type,Title,Speaker,Institute,Country,Raw_Speaker_Data
Critical Point,parallel,Critical Expectations: Non-Gaussian Cumulants of Particle Multiplicities Near the Critical Point,"Sushama Pradeep, Maneesha",Unknown,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Maneesha', 'last_name': 'Sushama Pradeep', 'fullName': 'Sushama Pradeep, Maneesha', 'id': '7824547', 'affiliation': '', 'emailHash': '7de76f7de3e6ef56d0e194134cec8d3a', 'db_id': 7824547, 'person_id': 7558482}"
Critical Point,parallel,Probing the nature of the QCD phase transition with higher-order net-proton number fluctuation and local parton density fluctuation measurements at RHIC-STAR,"Neff, Dylan",CEA-Saclay,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Dylan', 'last_name': 'Neff', 'fullName': 'Neff, Dylan', 'id': '7974385', 'affiliation': '', 'emailHash': 'cc9334d183f67f04b55ee50a8f66bc98', 'db_id': 7974385, 'person_id': 7695833}"
Collective Dynamics,parallel,Thermalization of QGP through transverse momentum fluctuation in ultra-central Pb+Pb collision,"Samanta, Rupam","AGH University of Science and Technology, Krakow, Poland and Institute of Theoretical Physics, CEA, Paris-Saclay University,  Gif-sur-Yvette, France",Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Rupam', 'last_name': 'Samanta', 'fullName': 'Samanta, Rupam', 'id': '7818885', 'affiliation': 'AGH University of Science and Technology, Krakow, Poland and Institute of Theoretical Physics, CEA, Paris-Saclay University,  Gif-sur-Yvette, France', 'emailHash': 'd6280315f9461989caf67fd9e1c59167', 'db_id': 7818885, 'person_id': 7547596}"
Collective Dynamics,parallel,What carries baryon number? Simulations of baryon and electric charge stopping in isobar collisions.,"Pihan, Gregoire",Unknown,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Gregoire', 'last_name': 'Pihan', 'fullName': 'Pihan, Gregoire', 'id': '7818944', 'affiliation': '', 'emailHash': 'ba6e7abd5512e8011f8012bc78f4de37', 'db_id': 7818944, 'person_id': 7545692}"
Collective Dynamics,parallel,Measuring flow harmonics up to order 10 and net-charge fluctuations in PbPb collisions with the CMS experiment,"Tuo, Shengquan",Vanderbilt University (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Shengquan', 'last_name': 'Tuo', 'fullName': 'Tuo, Shengquan', 'id': '7908967', 'affiliation': 'Vanderbilt University (US)', 'emailHash': 'a0e6de96706d08721cb3f4ef2d6d30e6', 'db_id': 7908967, 'person_id': 7690224}"
Collective Dynamics,parallel,Establishing the Range of Applicability of Hydrodynamics in High-Energy Collisions,"Werthmann, Clemens",University of Wroclaw,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Clemens', 'last_name': 'Werthmann', 'fullName': 'Werthmann, Clemens', 'id': '7818953', 'affiliation': 'University of Wroclaw', 'emailHash': '9e1a6f4c7e2cdc40811d97933974878c', 'db_id': 7818953, 'person_id': 7536194}"
Collective Dynamics,parallel,Can we observe using the collective flow effects of the early nonequilirium dynamics,"Bozek, Piotr",AGH University of Science and Technology,Poland,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Piotr', 'last_name': 'Bozek', 'fullName': 'Bozek, Piotr', 'id': '7818921', 'affiliation': 'AGH University of Science and Technology', 'emailHash': '28a7ce84819af788c07a345f60a73401', 'db_id': 7818921, 'person_id': 7532684}"
Collective Dynamics,parallel,Quenching minijets in a concurrent jet+hydro evolution and its consequences for extracting transport coefficients of QGP,"Singh, Mayank",University of Minnesota,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Mayank', 'last_name': 'Singh', 'fullName': 'Singh, Mayank', 'id': '7819040', 'affiliation': 'University of Minnesota', 'emailHash': '3a1b6b23e1a6c356253be63cdd8eda48', 'db_id': 7819040, 'person_id': 7559986}"
Collective Dynamics,parallel,Elliptic anisotropy measurement of the $f_0(980)$ in pPb collisions and determination of its quark content by CMS,"Gu, An",Purdue University (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'An', 'last_name': 'Gu', 'fullName': 'Gu, An', 'id': '7908891', 'affiliation': 'Purdue University (US)', 'emailHash': '7068a51155a70f7ec706b29bd4364de6', 'db_id': 7908891, 'person_id': 7690213}"
Collective Dynamics,parallel,Probing initial baryon stopping and equation of state with rapidity-dependent directed flow of identified particles,"Du, Lipei",McGill University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Lipei', 'last_name': 'Du', 'fullName': 'Du, Lipei', 'id': '7819128', 'affiliation': 'McGill University', 'emailHash': '1e0e7538672a9c32cfcd8c118b70bcf9', 'db_id': 7819128, 'person_id': 7559277}"
Collective Dynamics,parallel,Rapidity-dependent dynamics of the initial state via 3D multi-system Bayesian calibration,"Mankolli, Andi",Vanderbilt University (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Andi', 'last_name': 'Mankolli', 'fullName': 'Mankolli, Andi', 'id': '7908884', 'affiliation': 'Vanderbilt University (US)', 'emailHash': 'd06632cbc9c7ff8aee01fd75b39ce357', 'db_id': 7908884, 'person_id': 7692661}"
Chirality,parallel,Post-blind Analysis of Isobar Collisions and Background-controlled Upper Limit on the Chiral Magnetic Effect from STAR,"Feng, Yicheng",Purdue University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yicheng', 'last_name': 'Feng', 'fullName': 'Feng, Yicheng', 'id': '7908859', 'affiliation': 'Purdue University', 'emailHash': '8b7b93ad2e58ef18b2d8d3e6acc83c8a', 'db_id': 7908859, 'person_id': 7728284}"
Chirality,parallel,Impact of globally spin-aligned vector mesons on the search for the chiral magnetic effect in heavy-ion collisions,"Shen, Diyu",Fudan University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Diyu', 'last_name': 'Shen', 'fullName': 'Shen, Diyu', 'id': '7818956', 'affiliation': '', 'emailHash': 'e9b7932f4418ba2457e21e0bef6a7494', 'db_id': 7818956, 'person_id': 7546187}"
Chirality,parallel,Flow and hyperon polarization at RHIC BES from multi-fluid dynamics,"Karpenko, Iurii",FNSPE CTU in Prague,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Iurii', 'last_name': 'Karpenko', 'fullName': 'Karpenko, Iurii', 'id': '7818984', 'affiliation': 'FNSPE CTU in Prague', 'emailHash': '5501c33bc03ff4bfa730e4170f8a0a6c', 'db_id': 7818984, 'person_id': 7538110}"
Chirality,parallel,Sphaleron damping and effects on normal and anomalous charge transport in high-temperature QCD plasmas,"de Bruin, Lillian",Unknown,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Lillian', 'last_name': 'de Bruin', 'fullName': 'de Bruin, Lillian', 'id': '7819218', 'affiliation': '', 'emailHash': '48969e17ccbc3bfd2e55aa7b8ed56f98', 'db_id': 7819218, 'person_id': 7530024}"
Chirality,parallel,Exact Polarization of Particles of Any Spin at Global Equilibrium,"Palermo, Andrea",Stony Brook University,United States,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Andrea', 'last_name': 'Palermo', 'fullName': 'Palermo, Andrea', 'id': '7819093', 'affiliation': '', 'emailHash': '2eb4c98587c09484356a3b8484d99cfd', 'db_id': 7819093, 'person_id': 7559308}"
Chirality,parallel,A new stable and causal theory of viscous chiral hydrodynamics,"Abboud, Nick",University of Illinois at Urbana-Champaign,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Nick', 'last_name': 'Abboud', 'fullName': 'Abboud, Nick', 'id': '7818872', 'affiliation': 'University of Illinois at Urbana-Champaign', 'emailHash': '1c4cb7c42e45447ab23d25321afdd53c', 'db_id': 7818872, 'person_id': 7556075}"
Chirality,parallel,"New Insights into Global Spin Alignment in Heavy-Ion Collisions: Measurements of $\phi$, $\omega$, $\rho^0$, and $J/\psi$ at STAR","Xi, Baoshan",Fudan University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Baoshan', 'last_name': 'Xi', 'fullName': 'Xi, Baoshan', 'id': '7908834', 'affiliation': 'Fudan University', 'emailHash': 'b6ba13465a92a82fa0036858fd175e55', 'db_id': 7908834, 'person_id': 7695832}"
Chirality,parallel,QGP vortex rings as a new probe for jet-induced medium response and longitudinal dynamics,"Matioli Serenone, Willian",Universidade de São Paulo,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Willian', 'last_name': 'Matioli Serenone', 'fullName': 'Matioli Serenone, Willian', 'id': '7819027', 'affiliation': 'Universidade de São Paulo', 'emailHash': '3e8fe7f49d291f4b46a31ac9cfa39223', 'db_id': 7819027, 'person_id': 7560034}"
Chirality,parallel,Hyperon Polarization in Heavy Ion Collisions from STAR,"Gou, Xingrui",Shandong University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Xingrui', 'last_name': 'Gou', 'fullName': 'Gou, Xingrui', 'id': '7979484', 'affiliation': '', 'emailHash': 'eddba9a89970f9b76f45c24a734b4da0', 'db_id': 7979484, 'person_id': 7792473}"
UPC,parallel,Illuminating the impact-parameter dependence of UPC dijet photoproduction,"Paakkinen, Petja",Universidade de Santiago de Compostela,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Petja', 'last_name': 'Paakkinen', 'fullName': 'Paakkinen, Petja', 'id': '7818975', 'affiliation': '', 'emailHash': 'a48f704b46297fba8e346164ad2dd1a0', 'db_id': 7818975, 'person_id': 7555776}"
UPC,parallel,Quarkonia production in ultra-peripheral PbPb collisions at LHCb,"Wang, Xiaolin",South China Normal University (CN),United States,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Xiaolin', 'last_name': 'Wang', 'fullName': 'Wang, Xiaolin', 'id': '7977245', 'affiliation': 'South China Normal University (CN)', 'emailHash': '0a59224cef47193ed51df47c0454884f', 'db_id': 7977245, 'person_id': 7681593}"
UPC,parallel,Looking for QGP signatures in ultraperipheral PbPb collisions,"Das, Sruthy Jyothi",University of Colorado Boulder (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Sruthy Jyothi', 'last_name': 'Das', 'fullName': 'Das, Sruthy Jyothi', 'id': '7977244', 'affiliation': 'University of Colorado Boulder (US)', 'emailHash': 'ecaffd5599b86ade76eb05794d372be7', 'db_id': 7977244, 'person_id': 7680324}"
UPC,parallel,Exclusive $J/\psi$ Photoproduction and Entanglement-Enabled Spin Interference in Ultra-Peripheral Collisions at STAR,"Sheikh, Ashik Ikbal",Unknown,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ashik Ikbal', 'last_name': 'Sheikh', 'fullName': 'Sheikh, Ashik Ikbal', 'id': '7977243', 'affiliation': '', 'emailHash': 'e0805584ffaaeb39f906f73931279fcb', 'db_id': 7977243, 'person_id': 7695892}"
UPC,parallel,Probing small-$x$ nuclear gluonic structure via coherent charmonium photoproduction in ultraperipheral PbPb collisions at CMS,"Lin, Jiazhao",Rice University (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jiazhao', 'last_name': 'Lin', 'fullName': 'Lin, Jiazhao', 'id': '7977242', 'affiliation': 'Rice University (US)', 'emailHash': '92dec4aea2756ebb36b7e0a9fc77e919', 'db_id': 7977242, 'person_id': 7690228}"
Light Flavor,parallel,$\Sigma^0$ reconstruction in Ag+Ag collisions at 1.58 AGeV with the HADES experiment,"Becker, Marten",Justus-Liebig-Universität Gießen,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Marten', 'last_name': 'Becker', 'fullName': 'Becker, Marten', 'id': '7887466', 'affiliation': '', 'emailHash': '801b537ca6972741de65f52a94881830', 'db_id': 7887466, 'person_id': 7538454}"
Light Flavor,parallel,Cluster formation near midrapidity - can the mechanism be identified experimentally?,"Bratkovskaya, Elena","GSI, Darmstadt",Germany,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Elena', 'last_name': 'Bratkovskaya', 'fullName': 'Bratkovskaya, Elena', 'id': '7977240', 'affiliation': 'GSI, Darmstadt', 'emailHash': '0c1fb2bece75f36ec743388eca2635d6', 'db_id': 7977240, 'person_id': 7549845}"
Light Flavor,parallel,High-$p_t$ suppression in small systems,"Faraday, Cole",University of Cape Town,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Cole', 'last_name': 'Faraday', 'fullName': 'Faraday, Cole', 'id': '7819112', 'affiliation': '', 'emailHash': '9bee6c8b536a93abf5e931ee559443ce', 'db_id': 7819112, 'person_id': 7563161}"
Collective Dynamics,parallel,Constraining the medium properties with the anisotropic flow and its correlations in Pb--Pb collisions at the highest energy with ALICE,"Mordasini, Cindy",University of Jyvaskyla (FI),Germany,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Cindy', 'last_name': 'Mordasini', 'fullName': 'Mordasini, Cindy', 'id': '7909005', 'affiliation': 'University of Jyvaskyla (FI)', 'emailHash': '31376ec954c4c1f5ca4c3983ba7382d6', 'db_id': 7909005, 'person_id': 7681663}"
Collective Dynamics,parallel,Simulating collectivity in dense baryon matter with multiple fluids,"Tomasik, Boris",Univerzita Mateja Bela (SK),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Boris', 'last_name': 'Tomasik', 'fullName': 'Tomasik, Boris', 'id': '7819183', 'affiliation': 'Univerzita Mateja Bela (SK)', 'emailHash': '66c359727f5a2c721f3f97156f96773a', 'db_id': 7819183, 'person_id': 7538111}"
Collective Dynamics,parallel,Bayesian calibration of viscous anisotropic hydrodynamic simulations of heavy-ion collisions*,"Heinz, Ulrich",The Ohio State University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ulrich', 'last_name': 'Heinz', 'fullName': 'Heinz, Ulrich', 'id': '7819133', 'affiliation': '', 'emailHash': '242b6bc928f4ee8b2f8059fdb8c70209', 'db_id': 7819133, 'person_id': 7522832}"
Collective Dynamics,parallel,First-Order Event Plane Correlated Directed and Triangular Flow in BES-II Au+Au Collisions at STAR,"Liu, Xiaoyu",Rice University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Xiaoyu', 'last_name': 'Liu', 'fullName': 'Liu, Xiaoyu', 'id': '7909002', 'affiliation': '', 'emailHash': 'abd75cf11050470993789907feb6e43b', 'db_id': 7909002, 'person_id': 7548558}"
Collective Dynamics,parallel,Chasing the onset of QCD thermalisation with ALICE,"Ciacco, Mario",Politecnico di Torino and INFN Torino (IT),Italy,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Mario', 'last_name': 'Ciacco', 'fullName': 'Ciacco, Mario', 'id': '7908994', 'affiliation': 'Politecnico di Torino and INFN Torino (IT)', 'emailHash': '77a75d727c4c1f5990ecfbe04958641f', 'db_id': 7908994, 'person_id': 7681767}"
Collective Dynamics,parallel,Longitudinal Decorrelation Measurements from pp to A+A with the ATLAS detector,"Seidlitz, Blair Daniel",Columbia University (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Blair Daniel', 'last_name': 'Seidlitz', 'fullName': 'Seidlitz, Blair Daniel', 'id': '7908987', 'affiliation': 'Columbia University (US)', 'emailHash': '90fc7ffff90066b7c1bcf7b0841a4653', 'db_id': 7908987, 'person_id': 7555439}"
