Session,Type,Title,Speaker,Institute,Country,Abstract,Raw_Speaker_Data
Heavy Flavor,parallel,Probe parton propagation in heavy-ion collisions with ALICE heavy-flavour measurements (remote),"Singh, Ravindra",Indian Institute of Technology  Indore (IN),Unknown,"Heavy quarks (charm and beauty) are valuable probes for investigating the properties of the quark-gluon plasma (QGP) formed in ultra-relativistic heavy-ion collisions, as they are mainly produced through hard-scattering processes prior to the formation of the QGP, and their number is conserved during the subsequent QGP evolution. Measurements of the nuclear modification factor $R_{\rm AA}$ of charm and beauty hadrons allow the characterisation of the in-medium energy loss of heavy quarks while traversing the QGP. Information on their diffusion and degree of participation in the medium collective motion can be obtained by measuring the elliptic-flow coefficient $v_2$ of heavy-flavour particles. Complementary insights into heavy-quark fragmentation and energy redistribution can be obtained by measuring angular correlations involving heavy-flavour particles.
In this contribution, the newly published results on the non-prompt $v_2$ coefficient of D$^0$ mesons in Pb--Pb collisions at $\sqrt{s_{\rm NN}} = 5.02$ TeV will be shown and compared to measurements of prompt D-meson $v_2$ in the same system. These will be supplemented by recent results of the $v_2$ of heavy-flavour decay muons in p--Pb collisions at $\sqrt{s_{\rm NN}} = 5.02$ TeV, providing new insights into possible collective effects in smaller systems. The recent final results of the heavy-flavour decay electron $R_{\rm AA}$ in Pb--Pb collisions at $\sqrt{s_{\rm NN}} = 5.02$ TeV will also be reported, together with measurements of prompt and non-prompt D mesons and $\Lambda_{\rm c}^{+}$ baryons. New Pb-Pb results of angular correlations of heavy-flavour decay electrons with charged particles in the same collision system will also be discussed. In view of a better understanding of the in-medium heavy-quark dynamics, the reported ALICE measurements will be compared to predictions from models including different implementations of heavy-quark interaction and hadronisation with the QGP constituents.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ravindra', 'last_name': 'Singh', 'fullName': 'Singh, Ravindra', 'id': '7974412', 'affiliation': 'Indian Institute of Technology  Indore (IN)', 'emailHash': 'b9c0a45b25a0222a5b1f703a1d18775a', 'db_id': 7974412, 'person_id': 7681809}"
Heavy Flavor,parallel,Recent charmonium measurements in Pb-Pb collisions with ALICE (remote),"Bai, Xiaozhi",University of Science and Technology of China (USTC),Unknown,"Charmonia have long been recognized as a valuable probe of the nuclear matter in extreme conditions, such as the strongly interacting medium created in heavy-ion collisions and known as quark-gluon plasma (QGP). At LHC energies, the regeneration process due to the abundantly produced charm quarks, was found to considerably affect measured charmonium observables. Comprehensive production measurements of charmonia, including both ground and excited states, are crucial to discriminate among different regeneration scenarios assumed in theoretical calculations. Charmonia can also be sensitive to the initial state of the heavy-ion collision. In particular, their spin-alignment can be affected by the strong magnetic field generated in the early phase, as well as by the large angular momentum of the medium in non-central collisions. The determination of the component originating from beauty hadron decays, known as non-prompt charmonium, grants a direct insight into the nuclear modification factor of beauty hadrons, which is expected to be sensitive to the energy loss experienced by the ancestor beauty quarks inside the QGP. Furthermore, once it is subtracted from the inclusive charmonium production, it allows for a direct comparison with prompt charmonium models. 

In this contribution, newly published results of inclusive J/$\psi$ production, including yields, average transverse momentum and nuclear modification factors, obtained at central and forward rapidity in Pb--Pb collisions at $\sqrt{s_{\rm NN}}$ = 5.02 TeV, will be presented. At midrapidity, newly published measurements of prompt and non-prompt  J/$\psi$ production will also be shown. Recently published results obtained at forward rapidity in Pb--Pb collisions at $\sqrt{s_{\rm NN}} = 5.02$ TeV will be discussed. These include, among others, the $\psi$(2S)-to-J/$\psi$ (double) ratio and the $\psi$(2S) nuclear modification factor, as well as the J/$\psi$ polarization with respect to a quantization axis orthogonal to the event-plane. Results will be compared to available model calculations.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Xiaozhi', 'last_name': 'Bai', 'fullName': 'Bai, Xiaozhi', 'id': '7974403', 'affiliation': 'University of Science and Technology of China (USTC)', 'emailHash': 'ec48eaac52badbcb87cef21b4a7100b0', 'db_id': 7974403, 'person_id': 7535772}"
Heavy Flavor,parallel,Bottom hadro-chemistry in $pp$ and PbPb collisions at the LHC (remote),"He, Min",Nanjing University of Science & Technology,Unknown,"The hadro-chemistry of bottom quarks produced in hadronic collisions encodes valuable information on the mechanism of color-neutralization in these reactions. We first compute the chemistry of bottom-hadrons in high-energy $pp$ collisions employing statistical hadronization with a largely augmented set of states beyond the currently measured spectrum. This enables a comprehensive prediction of fragmentation fractions of weakly decaying bottom hadrons for the first time and a satisfactory explanation of the existing measurements in $pp$ collisions at the LHC. Utilizing the bottom hadro-chemistry thus obtained as the baseline, we then perform transport simulations of bottom quarks in the hot QCD matter created in PbPb collisions at the LHC energy and calculate the pertinent bottom-hadron observables. We highlight the transverse momentum ($p_T$) dependent enhancement of the ratios (relative to their $pp$ counterparts) between different species of bottom hadrons ($\bar{B}_s^0/B^-$, $\Lambda_b^0/B^-$ and $\Xi_b^{0-}/B^-$) as a result of bottom quark diffusion and hadronization in the Quark-Gluon Plasma (QGP).

Reference: Min He and Ralf Rapp, arXiv: 2209.13419","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Min', 'last_name': 'He', 'fullName': 'He, Min', 'id': '7818998', 'affiliation': 'Nanjing University of Science & Technology', 'emailHash': '809c07da00758e2c6acc07bb0b0ed912', 'db_id': 7818998, 'person_id': 7538753}"
Collective Dynamics,parallel,Anisotropic flow of identifed particles in Au + Au collisions at $\sqrt{s_{NN}}$ = 3.0 - 19.6 GeV (remote),"Liu, Zuowen",Central China Normal University,Unknown,"Directed and elliptic flow ($v_{1}$, $v_{2}$) are sensitive to the dynamics of heavy-ion collisions at the early stage of the system evolution and the equation of state (EoS) of the medium. The $v_1$ slope ($dv_1/dy$) at mid-rapidity of net-baryons is expected to be sensitive to the first-order phase transition. Also, triangular flow ($v_3$) provides valuable information on the initial geometry fluctuations and transport properties of the medium. Studying these flow harmonics for various identified particles at different energies provides insights into the medium going through QCD phase transition. In particular, (multi-) strange hadrons with small hadronic cross-sections are cleaner probes of the early stages of heavy-ion collisions. A comprehensive study of light and (multi-) strange hadrons provides valuable insights into the subsequent stages of the medium evolution.

In this talk, the measurements of $v_1$, $v_2$,  and $v_3$ for both light and (multi-) strange hadrons at $\sqrt{s_{NN}}$ = 3.0, 3.2, 3.5, 3.9, 7.7, 9.2, 11.5, 14.6, and 19.6 GeV, utilizing the enhanced capabilities of the STAR detectors and datasets with increased statistics from the second phase of the RHIC beam energy scan (BES-II) program, will be presented. The centrality dependence of anisotropic flow and the test of number of constituent quark (NCQ) scaling will be shown. Also, the energy and centrality dependence of $v_1$ slope and $p_T$-integrated $v_2$ will be discussed. The data will be compared with different model calculations, and the inferences on the QCD phase structure and EoS of nuclear matter in the high baryon density region will be discussed.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Zuowen', 'last_name': 'Liu', 'fullName': 'Liu, Zuowen', 'id': '7908861', 'affiliation': '', 'emailHash': '3b2df23e2c5ccb8dcf6fd680bc57698d', 'db_id': 7908861, 'person_id': 7559050}"
Plenary Session,plenary,The Physics of small systems (remote),"Sun, Jiayin","Universita e INFN, Cagliari",Unknown,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jiayin', 'last_name': 'Sun', 'fullName': 'Sun, Jiayin', 'id': '7676640', 'affiliation': 'Universita e INFN, Cagliari', 'emailHash': 'd92122ddb053426167b500ee6a49edbb', 'db_id': 7676640, 'person_id': 7519653}"
Critical Point,parallel,Spinodal enhancement of fluctuations in nucleus-nucleus collisions (remote),"Poberezhnyuk, Roman",Bogolubov Institute for Theoretical Physics,Unknown,"Subensemble Acceptance Method (SAM) [1,2] is an essential link between measured event-by-event fluctuations and their grand canonical theoretical predictions such as lattice QCD. The method allows quantifying the global conservation law effects in fluctuations. In its basic formulation, SAM requires a sufficiently large system such as created in central nucleus-nucleus collisions and sufficient space-momentum correlations. Directly in the spinodal region of the First Order Phase Transition (FOPT) different approximations should be used that account for finite size effects. Thus, we present the generalization of SAM applicable in both the pure phases, metastable and unstable regions of the phase diagram [3]. Obtained analytic formulas indicate the enhancement of fluctuations due to crossing the spinodal region of FOPT and are tested using molecular dynamics simulations. A rather good agreement is observed. Using transport model calculations with interaction potential we show that the spinodal enhancement of fluctuations survives till the later stages of collision via the memory effect [4]. However, at low collision energies the space-momentum correlation is not strong enough for this signal to be transferred to second and third order cumulants measured in momentum subspace.  This result agrees well with recent HADES data on proton number fluctuations at $\sqrt{s_{NN}}=2.4$ GeV which are found to be consistent with the binomial baseline of non-interacting hadrons [5].  It indicates that the large fluctuations observed in HADES data do not signal the presence of phase transition and their origin is yet to be identified. We suggest a crosscheck of this picture based on calculating the correlation between proton multiplicities in two non-overlapping rapidity intervals.

[1] V.Vovchenko, O.Savchuk, R.P., M.I.Gorenstein, V.Koch, Phys.Lett.B 811 (2020) 024908.
[2] R.P. et al., Phys. Rev. C 102 (2020) 024908.
[3] V.Kuznietsov, O.Savchuk, R.P., V.Vovchenko, M.I.Gorenstein, H.Stoecker, 2303.09193 (2023)
[4] O.Savchuk, R.P., A.Motornenko, J.Steinheimer, M.I.Gorenstein, V.Vovchenko, Phys. Rev. C 107 (2023) 2, 024913
[5] O.Savchuk, R.P., M.I.Gorenstein, Phys.Lett.B 835 (2022) 137540","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Roman', 'last_name': 'Poberezhnyuk', 'fullName': 'Poberezhnyuk, Roman', 'id': '7818932', 'affiliation': 'Bogolubov Institute for Theoretical Physics', 'emailHash': '15a8837c5d47f493400571225f8aa288', 'db_id': 7818932, 'person_id': 7498375}"
Critical Point,parallel,Baryon number fluctuations at high baryon density (remote),"Fu, Wei-jie",Dalian University of Technology,Unknown,"Calculations of baryon number fluctuations up to the sixth order at finite temperature and density in Ref.[1] have been extended to regime of high baryon chemical potentials with 400 MeV $\leq \mu_B\leq 700$ MeV. A peak structure is found for the dependence of the kurtosis of baryon number distributions, i.e., $R^{B}_{42}=\chi^{B}_{4}/\chi^{B}_{2}$, on the collision energy in a range of 3 GeV $\leq\sqrt{s_{\mathrm{NN}}}\leq 7.7$ GeV [2]. The computation is done within the functional renormalization group approach with a critical end point located at around $(T,\,\mu_B)_{\mathrm{CEP}}\sim(100,\,640)$ MeV in the phase diagram, which is in agreement with recent estimates from first-principle QCD calculations. Errors of calculated results arising from, e.g., the chemical freeze-out curves, locations of CEP, effects of baryon number conservation at low collision energy etc., have been evaluated in detail.

Reference:
[1] Wei-jie Fu, Xiaofeng Luo, Jan M. Pawlowski, Fabian Rennecke, Rui Wen, Shi Yin, Phys. Rev. D 104, 094047, 2021, arXiv: 2101.06035 [hep-ph]. 
[2] Wei-jie Fu, Xiaofeng Luo, Jan M. Pawlowski, Fabian Rennecke, Shi Yin, in preparation.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Wei-jie', 'last_name': 'Fu', 'fullName': 'Fu, Wei-jie', 'id': '7818839', 'affiliation': 'Dalian University of Technology', 'emailHash': '648561d29eae7bffdaf1bfb71c6c7af5', 'db_id': 7818839, 'person_id': 7544838}"
Poster Session,poster,Strangeness production in Au+Au collisions at √sNN = 14.6 GeV using AMPT and UrQMD model,"Bhagat, Pratibha",University of Jammu,Unknown,"The production of strange quarks and antiquarks in high-energy collisions of
heavy ions is a significant indicator for the creation of a state of matter known
as Quark-Gluon Plasma (QGP). The QGP is characterized by the liberation of
quarks and gluons from their confinement inside hadrons. Due to their prompt
decay via weak interactions, strange quarks and antiquarks are not present in
normal matter and can only be produced via strong interactions within the
QGP. As the mass of strange quarks and antiquarks is close to the temperature
at which protons, neutrons, and other hadrons dissolve into quarks, they serve
as sensitive probes for studying the conditions, structure, and evolution of the
deconfined state of matter.
The current work will compare the properties of different strange particles,
including Λ, Ξ, and Ω in heavy-ion collisions at varying centralities, using two
models for simulating these collisions: the AMPT and UrQMD models, by com-
paring the yield and the baryon-to- antibaryon ratio of these particles at different
centralities at √sN N = 14.6 GeV from the two models, we can better under-
stand the properties of the QGP medium and gain insight into the differences
and similarities between the two simulation models. The better understanding,
we can better understand the properties of the QGP medium and gain insight
into the differences and similarities between the two simulation models. The
ultimate goal of this analysis is to provide a more comprehensive understanding
of the production of strange particles in heavy-ion collisions and its implications
for the formation and properties of the QGP medium.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Pratibha', 'last_name': 'Bhagat', 'fullName': 'Bhagat, Pratibha', 'id': '7824512', 'affiliation': 'University of Jammu', 'emailHash': '02078569c2d7b74c63312a252e05ed21', 'db_id': 7824512, 'person_id': 7558345}"
Poster Session,poster,Entanglement entropy measurements from p-p collisions at LHC energies,"Hutson, Alek",University of Houston (US),Unknown,"In an effort to better understand the thermal-like behavior and particle yields seen in p-p collisions we recast the problem employing the principles of quantum states and their entanglement in the produced system. We seek to show that this entanglement in the initial state has a measurable effect on the evolution of the system and is the driving mechanism behind the thermal-like behavior and particle yields observed. Recent studies have demonstrated that entanglement in the initial state could endure the evolution of a strongly coupled system. Consequently, we attempt to show equivalence in a calculation of the initial state entropy (calculated using PDF’s) and the final state entropy (calculated using multiplicity distributions). Multiplicity distributions used in this study are that of primary charged particles, measured using the ALICE detector at the LHC.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Alek', 'last_name': 'Hutson', 'fullName': 'Hutson, Alek', 'id': '7993001', 'affiliation': 'University of Houston (US)', 'emailHash': 'd647c8d7868a3e88a9a7eacd7dfeb000', 'db_id': 7993001, 'person_id': 7682292}"
Poster Session,poster,Dilepton anisotropic flow from hadronic transport,"Hirayama, Renan",FIAS,Unknown,"We present the first results for dielectron anisotropic flow computed directly from hadronic transport in different systems, and explore the different calculation methods. Because leptons are insensitive to the strong interaction, they are mostly undisturbed by the hadronic medium created after a heavy-ion collision, and therefore serve as direct probes for it. In particular, the HADES experiment at GSI measures flow of dielectrons using the reaction plane method, which can lead to large systematic uncertainties. At the low beam energies of GSI, the evolution is mainly off-equilibrium, and hadronic transport provides an appropriate description and gives access to the full phase space, as well as knowledge on the dilepton origin, being a useful tool in studying the mechanisms behind flow generation from this off-equilibrium hadron resonance gas.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Renan', 'last_name': 'Hirayama', 'fullName': 'Hirayama, Renan', 'id': '7992979', 'affiliation': 'FIAS', 'emailHash': '603be4735966e1b2627bb195c94ca2ca', 'db_id': 7992979, 'person_id': 7533590}"
Poster Session,poster,Charm production in various scenarios of the QGP evolution,"Mykhaylova, Valeriya",University of Wrocław,Unknown,"We study the production of charm quarks in hot QCD medium described by quasiparticle excitations of quarks and gluons. The effective masses are adjusted through the coupling to satisfy the entropy density obtained on the lattice [1]. The evolution of the QGP is described by hydrodynamic simulations in (2+1) dimensions with temperature-dependent shear viscosity taken into account [1,2]. The temperature and time evolution of the charm quark number obtained in the above-described scenario is further juxtaposed to the results acquired from ideal QGP obeying Bjorken flow. We observe a suppression of charm quark production in the absence of shear viscosity and transverse expansion [3]. Moreover, we compute the charm quark fugacity by solving the rate equation and find that it exhibits a global attracting solution, specific to the differential equations [4].

[1] V. Mykhaylova, M. Bluhm, C. Sasaki, K. Redlich, Phys.Rev.D 100 (2019).
[2] J.Auvinen, K. J. Eskola, P. Huovinen, H. Niemi, H.Paatelainen, Phys.Rev.C 102 (2020).
[3] V. Mykhaylova, Transport Properties of Hot QCD Matter in the Quasiparticle Approach (PhD Thesis, 2023).
[4] V. Mykhaylova, EPJ Web Conf. 274 (2022) 05006.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Valeriya', 'last_name': 'Mykhaylova', 'fullName': 'Mykhaylova, Valeriya', 'id': '7987037', 'affiliation': 'University of Wrocław', 'emailHash': 'b798b8c34971c6664bdf0618a6752c37', 'db_id': 7987037, 'person_id': 7562566}"
Poster Session,poster,Antiproton production cross sections for dark matter search at the AMBER experiment @CERN,"Giordano, Davide",Università degli Studi di Torino / INFN Torino (IT),Unknown,"Multiple evidence reveals that the vast majority of the matter content of the universe is non baryonic and electrically neutral. This component is usually called Dark Matter (DM), for its lack of electromagnetic interactions, and is measured to constitute about 25% of the energy density of the Universe. The most common hypothesis is that it consists of weakly interacting massive particles, supposed to be cold thermal relics of the Big-Bang.
The indirect detection of DM is based on the search of the products of DM annihilation or decay. They should appear as distortions in the gamma ray spectra or in anomalies in the rare Cosmic Ray (CR) components. In particular, antimatter components, like antiprotons, antideuterons and positrons, promise to provide sensitivity to DM annihilation on top of the standard astrophysical production.
The interpretation of galactic CR data requires the correct modeling of their source terms and the turbulence spectrum of the galactic magnetic field, in addition to the knowledge of the cross sections that regulate the production of CR interacting with the interstellar medium. 
After PAMELA detector results, the antiprotons flux has been measured with an accuracy of a few percent by AMS-02 over an energy range from below 1 GeV up to a few hundreds of GeV. However, the only currently measured production cross section is the proton-proton one, while all the reactions involving helium have no laboratory data in the phase space covered by AMS-02 (only LHCb, but with incident proton energy of 6.5 TeV). This requires a scaling of the pp channel to pA interaction through approximation and modeling.
The AMBER fixed target experiment at the M2 beam line at CERN will contribute to this fundamental DM search, performing a unique and complementary measurement of the double differential antiprotons production cross-section with a proton beam ranging from 60 to 250 GeV/c impinging on a liquid He target.
The data taking for the experimental determination of the cross-section in p+4He scattering is scheduled for May-June 2023. This result from AMBER will directly pin down the production of anti-protons in the relevant kinematical region covered by AMS-02.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Davide', 'last_name': 'Giordano', 'fullName': 'Giordano, Davide', 'id': '7987038', 'affiliation': 'Università degli Studi di Torino / INFN Torino (IT)', 'emailHash': '4bc8defe2b91976b9480d00b8449e72b', 'db_id': 7987038, 'person_id': 7541164}"
