Session,Type,Title,Speaker,Institute,Country,Raw_Speaker_Data
New theoretical developments,parallel,All-opacity gluon spectrum for jet physics at the EIC,"Sievert, Matthew",Los Alamos National Laboratory,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Matthew', 'last_name': 'Sievert', 'fullName': 'Sievert, Matthew', 'id': '3529023', 'affiliation': 'Los Alamos National Laboratory', 'emailHash': '0ffe28ad7151de888868774961652d85', 'db_id': 3529023, 'person_id': 3638938}"
New theoretical developments,parallel,Applications of deep learning in relativistic hydrodynamics,"Huang, Hengfeng",Peking University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Hengfeng', 'last_name': 'Huang', 'fullName': 'Huang, Hengfeng', 'id': '3529043', 'affiliation': 'Peking University', 'emailHash': 'b817fc275a6bb5cb66eb8b3956bdaf05', 'db_id': 3529043, 'person_id': 3643740}"
New theoretical developments,parallel,Holographic description of quarkonium dissociation in nonequilibrium strongly interacting matter,"Colangelo, Pietro","Universita e INFN, Bari (IT)",Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Pietro', 'last_name': 'Colangelo', 'fullName': 'Colangelo, Pietro', 'id': '3729280', 'affiliation': 'Universita e INFN, Bari (IT)', 'emailHash': 'e37e99d6853aeb6977b48a40574e0fdb', 'db_id': 3729280, 'person_id': 3902637}"
Phase diagram and search for the critical point,parallel,Search for the critical point by the NA61/SHINE experiment,"Andronov, Evgeny",St Petersburg State University (RU),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Evgeny', 'last_name': 'Andronov', 'fullName': 'Andronov, Evgeny', 'id': '3529086', 'affiliation': 'St Petersburg State University (RU)', 'emailHash': 'ed59882ba3702cb704460fc48b59b4d2', 'db_id': 3529086, 'person_id': 3643592}"
Phase diagram and search for the critical point,parallel,The QCD Phase Diagram from Statistical Model Analysis,"Stock, Reinhard",University of Frankfurt,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Reinhard', 'last_name': 'Stock', 'fullName': 'Stock, Reinhard', 'id': '3529090', 'affiliation': '', 'emailHash': '865bf8a07fd0e7797652b19e67d933f7', 'db_id': 3529090, 'person_id': 3646642}"
Phase diagram and search for the critical point,parallel,Search for the QCD critical point through the rapidity dependence of cumulants,"Brewer, Jasmine",Massachusetts Institute of Technology,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jasmine', 'last_name': 'Brewer', 'fullName': 'Brewer, Jasmine', 'id': '3529108', 'affiliation': 'Massachusetts Institute of Technology', 'emailHash': 'b413e511afa6bcfa0c3dbc36d9267f5e', 'db_id': 3529108, 'person_id': 3647318}"
Phase diagram and search for the critical point,parallel,"PHENIX Measurements of $dN_{ch}/d\eta$ in small systems (p$+$A, d$+$Au, and $^{3}$He$+$Au)","McGlinchey, Darren",Los Alamos National Laboratory,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Darren', 'last_name': 'McGlinchey', 'fullName': 'McGlinchey, Darren', 'id': '3552475', 'affiliation': 'Los Alamos National Laboratory', 'emailHash': '99c3bc2dab98d31c6f9e86847c934152', 'db_id': 3552475, 'person_id': 3646733}"
Phase diagram and search for the critical point,parallel,Constraining the QCD critical point from lattice simulations,"Pasztor, Attila",University of Wuppertal,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Attila', 'last_name': 'Pasztor', 'fullName': 'Pasztor, Attila', 'id': '3529104', 'affiliation': 'University of Wuppertal', 'emailHash': '72df1e66b49349350b6c7fd382a0093e', 'db_id': 3529104, 'person_id': 3645253}"
Phase diagram and search for the critical point,parallel,Hidden strangeness shines in NA61/SHINE,"Marcinek, Antoni",Polish Academy of Sciences (PL),Poland,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Antoni', 'last_name': 'Marcinek', 'fullName': 'Marcinek, Antoni', 'id': '3529089', 'affiliation': 'Polish Academy of Sciences (PL)', 'emailHash': 'f32a7f0494ba97c44b93263023272a9b', 'db_id': 3529089, 'person_id': 3643107}"
Phase diagram and search for the critical point,parallel,Lattice-based QCD equation of state at finite baryon density,"Vovchenko, Volodymyr",Frankfurt Institute for Advanced Studies,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Volodymyr', 'last_name': 'Vovchenko', 'fullName': 'Vovchenko, Volodymyr', 'id': '3529124', 'affiliation': 'Frankfurt Institute for Advanced Studies', 'emailHash': 'ae427db183b9e0eb889b36f22ee1e551', 'db_id': 3529124, 'person_id': 3642690}"
Phase diagram and search for the critical point,parallel,Recent Results and Methods on Higher Order and Off-diagonal Cumulants of Identified Net-particle Multiplicity Distributions in Au+Au Collisions at STAR,"Nonaka, Toshihiro",Univ. Tsukuba,UK,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Toshihiro', 'last_name': 'Nonaka', 'fullName': 'Nonaka, Toshihiro', 'id': '3580322', 'affiliation': 'Univ. Tsukuba', 'emailHash': '77036f40bc57a20d084260a41e1326e3', 'db_id': 3580322, 'person_id': 3645426}"
Phase diagram and search for the critical point,parallel,Transits of the QCD Critical Point,"Yan, Fanglida",Stony Brook University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Fanglida', 'last_name': 'Yan', 'fullName': 'Yan, Fanglida', 'id': '3529096', 'affiliation': 'Stony Brook University', 'emailHash': '50b1be7ff35ad4c88d2227de1b96a178', 'db_id': 3529096, 'person_id': 3647319}"
Phase diagram and search for the critical point,parallel,Time-evolution of fluctuations as signal of the phase transition dynamics in a QCD-assisted transport approach,"Wink, Nicolas",University of Heidelberg,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Nicolas', 'last_name': 'Wink', 'fullName': 'Wink, Nicolas', 'id': '3529115', 'affiliation': 'University of Heidelberg', 'emailHash': 'dba193b71737fc29bf56145c3baec5c3', 'db_id': 3529115, 'person_id': 3647245}"
QCD at high temperature,parallel,Observation of approximate $SU(2)_{CS}$ and $SU(2*n_f)$ symmetries in high temperature lattice QCD,"Rohrhofer, Christian",Karl-Franzens Universität Graz,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Christian', 'last_name': 'Rohrhofer', 'fullName': 'Rohrhofer, Christian', 'id': '3529153', 'affiliation': 'Karl-Franzens Universität Graz', 'emailHash': '14869f2d7798dcadfcc1f64cc03c41e9', 'db_id': 3529153, 'person_id': 3646755}"
QCD at high temperature,parallel,Chiral phase transition of (2+1)-flavor QCD,"Lahiri, Anirban",Bielefeld University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Anirban', 'last_name': 'Lahiri', 'fullName': 'Lahiri, Anirban', 'id': '3529157', 'affiliation': 'Bielefeld University', 'emailHash': 'dbab18cf170e7fc6cfbc3602afa3b70c', 'db_id': 3529157, 'person_id': 3647161}"
QCD at high temperature,parallel,Second-order transport coefficients at NLO in pQCD,"Ghiglieri, Jacopo",CERN,Switzerland,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jacopo', 'last_name': 'Ghiglieri', 'fullName': 'Ghiglieri, Jacopo', 'id': '3529163', 'affiliation': 'CERN', 'emailHash': '82adb57bf719fa3d09d17b3ff4fd0057', 'db_id': 3529163, 'person_id': 3640835}"
QCD at high temperature,parallel,QCD equation of state at high temperatures,"Bazavov, Alexei",Michigan State University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Alexei', 'last_name': 'Bazavov', 'fullName': 'Bazavov, Alexei', 'id': '3529167', 'affiliation': 'Michigan State University', 'emailHash': '60d8b1af2947841b62c4a7dda7c3e10f', 'db_id': 3529167, 'person_id': 3643166}"
QCD at high temperature,parallel,The Cosmic Quarks,"Sinha, Bikash",Variable Energy Cyclotron Centre,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Bikash', 'last_name': 'Sinha', 'fullName': 'Sinha, Bikash', 'id': '3544951', 'affiliation': 'Variable Energy Cyclotron Centre', 'emailHash': '86b1e3482078a18aecd3e1877f810745', 'db_id': 3544951, 'person_id': 3644544}"
Thermodynamics and hadron chemistry,parallel,Addressing the hyper-triton lifetime puzzle with ALICE at the LHC,"Trogolo, Stefano",Universita e INFN Torino (IT),Italy,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Stefano', 'last_name': 'Trogolo', 'fullName': 'Trogolo, Stefano', 'id': '3553794', 'affiliation': 'Universita e INFN Torino (IT)', 'emailHash': '8a23de6c26be5b82fa62cd582becd8bb', 'db_id': 3553794, 'person_id': 3737690}"
Thermodynamics and hadron chemistry,parallel,Shear viscosity and resonance lifetimes in the hadron gas,"Rose, Jean-Bernard",Frankfurt Institute for Advanced Studies,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jean-Bernard', 'last_name': 'Rose', 'fullName': 'Rose, Jean-Bernard', 'id': '3529223', 'affiliation': 'Frankfurt Institute for Advanced Studies', 'emailHash': '35a8f8d9136b27ee4f540551fb9f3d21', 'db_id': 3529223, 'person_id': 3644983}"
Thermodynamics and hadron chemistry,parallel,Analysis of Kaon fluctuations from the Beam Energy Scan at RHIC,"Ratti, Claudia",University of Houston,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Claudia', 'last_name': 'Ratti', 'fullName': 'Ratti, Claudia', 'id': '3529217', 'affiliation': 'University of Houston', 'emailHash': '2cfffac6d53f8ce81a73787aa2a1bfb8', 'db_id': 3529217, 'person_id': 3616239}"
Thermodynamics and hadron chemistry,parallel,Entanglement and thermalization,"Floerchinger, Stefan",Heidelberg University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Stefan', 'last_name': 'Floerchinger', 'fullName': 'Floerchinger, Stefan', 'id': '3529227', 'affiliation': 'Heidelberg University', 'emailHash': '05a310e34cb03df7737f0eded389c6b3', 'db_id': 3529227, 'person_id': 3642994}"
Thermodynamics and hadron chemistry,parallel,Precise measurement on hypertriton and anti-hypertriton masses and lifetimes with the Heavy Flavor Tracker and the production of triton in Au+Au collisions at STAR,"Liu, Peng",SINAP&BNL,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Peng', 'last_name': 'Liu', 'fullName': 'Liu, Peng', 'id': '3580421', 'affiliation': 'SINAP&BNL', 'emailHash': 'af64fa3eb66985554d9a30a7bf2534cf', 'db_id': 3580421, 'person_id': 3763497}"
Thermodynamics and hadron chemistry,parallel,"Hadronic resonances, strange and multi-strange particle production in Xe-Xe and Pb-Pb collisions with ALICE at the LHC","Silva De Albuquerque, Danilo",University of Campinas UNICAMP (BR),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Danilo', 'last_name': 'Silva De Albuquerque', 'fullName': 'Silva De Albuquerque, Danilo', 'id': '3553795', 'affiliation': 'University of Campinas UNICAMP (BR)', 'emailHash': '075e2f41ca98854b034948e0b6f2eb09', 'db_id': 3553795, 'person_id': 3737691}"
Open heavy flavour,parallel,Measurements of D meson nuclear modification factors and of direct and elliptic flow of D0 mesons in pPb and PbPb collisions at 5.02 with CMS,"Shi, Zhaozhong",Massachusetts Inst. of Technology (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Zhaozhong', 'last_name': 'Shi', 'fullName': 'Shi, Zhaozhong', 'id': '3586948', 'affiliation': 'Massachusetts Inst. of Technology (US)', 'emailHash': '9ab635fe96a311e68396fcb712f1806c', 'db_id': 3586948, 'person_id': 3769737}"
Open heavy flavour,parallel,Heavy-flavour decay lepton production in Pb-Pb and Xe-Xe collisions at the LHC with ALICE,"Dubla, Andrea",GSI,Germany,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Andrea', 'last_name': 'Dubla', 'fullName': 'Dubla, Andrea', 'id': '3553777', 'affiliation': 'GSI', 'emailHash': '268fa575aed1a89c8d92406fef950c44', 'db_id': 3553777, 'person_id': 3641415}"
Open heavy flavour,parallel,Nuclear modification factor of charm and bottom quark yields in Au+Au  collisions at $\sqrt{s_{NN}}=200$ GeV by the PHENIX Experiment,"Hachiya, Takashi",RIKEN,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Takashi', 'last_name': 'Hachiya', 'fullName': 'Hachiya, Takashi', 'id': '3552479', 'affiliation': 'RIKEN', 'emailHash': 'f893d36849d3988a5cf874997bf21b91', 'db_id': 3552479, 'person_id': 3643720}"
Open heavy flavour,parallel,Multi-stage jet evolution and mass hierarchy of heavy quark energy loss in heavy-ion collisions,"Cao, Shanshan",Wayne State University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Shanshan', 'last_name': 'Cao', 'fullName': 'Cao, Shanshan', 'id': '3529069', 'affiliation': 'Wayne State University', 'emailHash': '148545f7a1a3f5bbd32440f757150ee5', 'db_id': 3529069, 'person_id': 3640683}"
Open heavy flavour,parallel,"Transport properties from Charm to Bottom: $p_T$ suppression, anisotropic flow $v_n$ and their correlations to the bulk dynamics","Plumari, Salvatore",University of Catania (Italy),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Salvatore', 'last_name': 'Plumari', 'fullName': 'Plumari, Salvatore', 'id': '3567439', 'affiliation': 'University of Catania (Italy)', 'emailHash': 'f4f11b56c24ffe9a3930f61f5d399a07', 'db_id': 3567439, 'person_id': 3645227}"
Open heavy flavour,parallel,Measurement of heavy flavor production and azimuthal anisotropy in small and large systems with ATLAS,"Hu, Qipeng",University of Colorado Boulder,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Qipeng', 'last_name': 'Hu', 'fullName': 'Hu, Qipeng', 'id': '3563347', 'affiliation': 'University of Colorado Boulder', 'emailHash': '9af0ff76e7af9ee0a48a24b84d41f2ec', 'db_id': 3563347, 'person_id': 3712470}"
Open heavy flavour,parallel,Open-heavy-flavour production and elliptic flow in p-Pb collisions at the LHC with ALICE,"Correia Zanoli, Henrique Jose",Universidade de Sao Paulo (BR) and Utrecht University (NL),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Henrique Jose', 'last_name': 'Correia Zanoli', 'fullName': 'Correia Zanoli, Henrique Jose', 'id': '3553786', 'affiliation': 'Universidade de Sao Paulo (BR) and Utrecht University (NL)', 'emailHash': 'b70d892f3a75c26a47c63a82a9e6871f', 'db_id': 3553786, 'person_id': 3639035}"
Quarkonia,parallel,Quantum dynamical dissociation of quarkonia by wave function decoherence in quark-gluon plasma,"Kajimoto, Shiori",Osaka University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Shiori', 'last_name': 'Kajimoto', 'fullName': 'Kajimoto, Shiori', 'id': '3529186', 'affiliation': 'Osaka University', 'emailHash': 'e4f1b184e7b8b181e94ac87aa1437277', 'db_id': 3529186, 'person_id': 3644388}"
Quarkonia,parallel,Quarkonia production in large and small systems measured by ATLAS,"Lopez Lopez, Jorge Andres",Federico Santa Maria Technical University (CL),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jorge Andres', 'last_name': 'Lopez Lopez', 'fullName': 'Lopez Lopez, Jorge Andres', 'id': '3563348', 'affiliation': 'Federico Santa Maria Technical University (CL)', 'emailHash': '32b63b1060a87f0722981457fcc3539a', 'db_id': 3563348, 'person_id': 3703782}"
Quarkonia,parallel,Charmonium and bottomonium spectral functions from high precision lattice QCD computations,"Shu, Hai-Tao",Central China Normal University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Hai-Tao', 'last_name': 'Shu', 'fullName': 'Shu, Hai-Tao', 'id': '3529214', 'affiliation': 'Central China Normal University', 'emailHash': '1d64e1f732e2cf3817b5b12e98cfd4ac', 'db_id': 3529214, 'person_id': 3646653}"
Quarkonia,parallel,Quarkonium measurements in nucleus-nucleus collisions with ALICE,"Dillenseger, Pascal",Johann-Wolfgang-Goethe Univ. (DE),Germany,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Pascal', 'last_name': 'Dillenseger', 'fullName': 'Dillenseger, Pascal', 'id': '3553789', 'affiliation': 'Johann-Wolfgang-Goethe Univ. (DE)', 'emailHash': 'cee39d939fe2b3e35f1c508219e00e7e', 'db_id': 3553789, 'person_id': 3737687}"
Quarkonia,parallel,Probing QCD deconfinement with sequential quarkonium suppression of three $\Upsilon(nS)$ states with the CMS detector,"Tuli, Santona",University of California Davis (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Santona', 'last_name': 'Tuli', 'fullName': 'Tuli, Santona', 'id': '3586921', 'affiliation': 'University of California Davis (US)', 'emailHash': 'b7c38a952340f0bb53cadebe74452a41', 'db_id': 3586921, 'person_id': 3769710}"
Quarkonia,parallel,Upsilon Measurements in Au+Au Collisions at √sNN = 200 GeV with the STAR Experiment,"Wang, Pengfei",University of Science and Technology of China and Brookhaven National Laboratory,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Pengfei', 'last_name': 'Wang', 'fullName': 'Wang, Pengfei', 'id': '3580468', 'affiliation': 'University of Science and Technology of China and Brookhaven National Laboratory', 'emailHash': '1505c157741096c37fa018632e7e8e7c', 'db_id': 3580468, 'person_id': 3763538}"
Quarkonia,parallel,Results for RHIC and LHC in a unified framework for Heavy Flavor and Quarkonium production in high multiplicity p+p and p+A collisions,"Watanabe, Kazuhiro",ODU/JLab,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Kazuhiro', 'last_name': 'Watanabe', 'fullName': 'Watanabe, Kazuhiro', 'id': '3529191', 'affiliation': 'ODU/JLab', 'emailHash': 'c4315a734201924a0b988d373104104f', 'db_id': 3529191, 'person_id': 3644367}"
Quarkonia,parallel,Testing charm quark thermalisation within the statistical hadronisation model,"Kohler, Markus",Ruprecht-Karls-Universitaet Heidelberg (DE),Germany,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Markus', 'last_name': 'Kohler', 'fullName': 'Kohler, Markus', 'id': '3529196', 'affiliation': 'Ruprecht-Karls-Universitaet Heidelberg (DE)', 'emailHash': '7ac2bd44081f59ed76d344ac713ab5c7', 'db_id': 3529196, 'person_id': 3643763}"
Quarkonia,parallel,Quarkonia productions in heavy ion collisions: coupled Boltzmann transport equations,"Yao, Xiaojun",Duke University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Xiaojun', 'last_name': 'Yao', 'fullName': 'Yao, Xiaojun', 'id': '3529203', 'affiliation': 'Duke University', 'emailHash': '48b8c36abd8c27edd366e973357f1347', 'db_id': 3529203, 'person_id': 3641729}"
Quarkonia,parallel,Quarkonium Production and Polarization in an Improved Color Evaporation Model,"Vogt, Ramona",LLNL,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ramona', 'last_name': 'Vogt', 'fullName': 'Vogt, Ramona', 'id': '3529206', 'affiliation': 'LLNL', 'emailHash': '0825b4ca2f7247ffcb0f3ef5bfb8400e', 'db_id': 3529206, 'person_id': 3641858}"
Collective dynamics,parallel,Measurement of Longitudinal Decorrelation of Anisotropic Flow $v_{2}$ and $v_{3}$ in 54 and 200 GeV Au+Au Collisions at STAR,"Nie, Maowu",Shanghai Institute of Applied Physics (SINAP),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Maowu', 'last_name': 'Nie', 'fullName': 'Nie, Maowu', 'id': '3580451', 'affiliation': 'Shanghai Institute of Applied Physics (SINAP)', 'emailHash': '0c05d4ac4a0db61e91ab517bd4e3dade', 'db_id': 3580451, 'person_id': 3643244}"
Jet modifications and high-pT hadrons,parallel,Probing heavy ion collisions using quark and gluon jet substructure with machine learning,"Chien, Yang-Ting",Massachusetts Institute of Technology,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yang-Ting', 'last_name': 'Chien', 'fullName': 'Chien, Yang-Ting', 'id': '3708802', 'affiliation': 'Massachusetts Institute of Technology', 'emailHash': 'cbb5ee8809f3b0e78b339b083ec0d3fb', 'db_id': 3708802, 'person_id': 3640577}"
Collective dynamics,parallel,Probing the transverse size of initial inhomogeneities with flow observables,"Grassi, Frederique",Instituto de Física - Universidade de São Paulo,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Frederique', 'last_name': 'Grassi', 'fullName': 'Grassi, Frederique', 'id': '3716321', 'affiliation': '', 'emailHash': '9ba165306681d5abfc69beb39b8092bc', 'db_id': 3716321, 'person_id': 3646774}"
Collective dynamics,parallel,(3+1)D hybrid model of heavy-ion collisions at BES energies with dynamical sources,"Du, Lipei",The Ohio State University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Lipei', 'last_name': 'Du', 'fullName': 'Du, Lipei', 'id': '3528709', 'affiliation': 'The Ohio State University', 'emailHash': '6e3e0a8f66820739becff6f80bc1bbdf', 'db_id': 3528709, 'person_id': 3640439}"
Collective dynamics,parallel,Directed Flow of Quarks from the RHIC Beam Energy Scan Measured by STAR,"Wang, Gang",UCLA,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Gang', 'last_name': 'Wang', 'fullName': 'Wang, Gang', 'id': '3580447', 'affiliation': 'UCLA', 'emailHash': '31ea6a476b94d59636639178b87d486a', 'db_id': 3580447, 'person_id': 3642358}"
Collective dynamics,parallel,Elliptic and higher-order azimuthal anisotropies via multiparticle correlations in pPb and PbPb collisions with the CMS experiment,"Wang, Quan",The University of Kansas (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Quan', 'last_name': 'Wang', 'fullName': 'Wang, Quan', 'id': '3714584', 'affiliation': 'The University of Kansas (US)', 'emailHash': '96165394c2c758b67ede6b2bc92f057d', 'db_id': 3714584, 'person_id': 3769725}"
Collective dynamics,parallel,System size dependence of flow observables in hydrodynamic simulations,"Luzum, Matthew",Universidade de Santiago de Compostela,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Matthew', 'last_name': 'Luzum', 'fullName': 'Luzum, Matthew', 'id': '3528719', 'affiliation': '', 'emailHash': '5adad411b956c5e4f34ef725af4a47a6', 'db_id': 3528719, 'person_id': 3640275}"
Correlations and fluctuations,parallel,Bose-Einstein correlations and b$\bar{\rm b}$ correlations in pp collisions with LHCb,"Malecki, Bartosz Piotr",Polish Academy of Sciences (PL),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Bartosz Piotr', 'last_name': 'Malecki', 'fullName': 'Malecki, Bartosz Piotr', 'id': '3584387', 'affiliation': 'Polish Academy of Sciences (PL)', 'emailHash': 'bb733800328372c8f79bf14d9fb12982', 'db_id': 3584387, 'person_id': 3767181}"
Phase diagram and search for the critical point,parallel,Open charm measurements in the NA61/SHINE experiment - status and plans,"Staszel, Pawel Piotr",Jagiellonian University (PL),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Pawel Piotr', 'last_name': 'Staszel', 'fullName': 'Staszel, Pawel Piotr', 'id': '3727606', 'affiliation': 'Jagiellonian University (PL)', 'emailHash': '46affc03f7e557bbe90c11443d6b4411', 'db_id': 3727606, 'person_id': 3643399}"
