Session,Type,Title,Speaker,Institute,Country,Raw_Speaker_Data
Parallel Session 3.3: Quarkonia (I),parallel,Measurement of charmonium production at forward rapidity in Pb-Pb  collisions at $\sqrt{s_{_{\mathrm{NN}}}} = 5.02$ TeV with ALICE.,"Tarhini, Mohamad",Universite de Paris-Sud 11 (FR),France,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Mohamad', 'last_name': 'Tarhini', 'fullName': 'Tarhini, Mohamad', 'id': '2796072', 'affiliation': 'Universite de Paris-Sud 11 (FR)', 'emailHash': '35ae5f61e99e107c526bf52843299885', 'db_id': 2796072, 'person_id': 2990436}"
Parallel Session 4.3: Quarkonia (II),parallel,Quarkonium spectral functions and heavy quark diffusion of charm and bottom quarks from lattice QCD at finite temperature,"Ohno, Hiroshi","Center for Computational Sciences, University of Tsukuba",UK,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Hiroshi', 'last_name': 'Ohno', 'fullName': 'Ohno, Hiroshi', 'id': '2779221', 'affiliation': 'Center for Computational Sciences, University of Tsukuba', 'emailHash': 'c78d36c2b6aa4cb12338a379323833b5', 'db_id': 2779221, 'person_id': 2974255}"
Parallel Session 8.4: Open Heavy Flavors (III),parallel,Open beauty production and modifications in PbPb collisions at 5.02 TeV with CMS,"Wang, Ta-Wei",Massachusetts Inst. of Technology (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Ta-Wei', 'last_name': 'Wang', 'fullName': 'Wang, Ta-Wei', 'id': '2814791', 'affiliation': 'Massachusetts Inst. of Technology (US)', 'emailHash': '2d267d1408c29632fb7b0ce549586f05', 'db_id': 2814791, 'person_id': 3007812}"
Parallel Session 3.3: Quarkonia (I),parallel,$\Psi$(2S) and J/$\Psi$ modification in pPb and PbPb collisions at 5.02 TeV with CMS,"Martin Blanco, Javier",Centre National de la Recherche Scientifique (FR),Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Javier', 'last_name': 'Martin Blanco', 'fullName': 'Martin Blanco, Javier', 'id': '2814792', 'affiliation': 'Centre National de la Recherche Scientifique (FR)', 'emailHash': '7d2f02d0f3b5730202ec9a9a65c7eef1', 'db_id': 2814792, 'person_id': 3007813}"
Parallel Session 4.4: Open Heavy Flavors (I),parallel,D meson nuclear modification factor and $v_{n}$ harmonics in PbPb collisions at 5.02 TeV with CMS,"Sun, Jian",Purdue University (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jian', 'last_name': 'Sun', 'fullName': 'Sun, Jian', 'id': '2814790', 'affiliation': 'Purdue University (US)', 'emailHash': 'bae267d695de693e2a1218b10377d1f2', 'db_id': 2814790, 'person_id': 3007811}"
Parallel Session 1.3: Electromagnetic Probes (I),parallel,"Dilepton production in p+p, Au+Au collisions at $\sqrt{s_{NN}}$=200 GeV and U+U collisions at  $\sqrt{s_{NN}}$=193 GeV","Brandenburg, James",Rice University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'James', 'last_name': 'Brandenburg', 'fullName': 'Brandenburg, James', 'id': '2784989', 'affiliation': 'Rice University', 'emailHash': 'c4d2bf5c2c5eb4ee49381cb3823f234d', 'db_id': 2784989, 'person_id': 2973870}"
Parallel Session 2.2: QCD in Small Systems (II),parallel,Measurement of two- and multi-particle azimuthal correlations in small collision systems with the ATLAS detector,"Trzupek, Adam",Institute of Nuclear Physics Polish Academy of Sciences (PL),UK,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Adam', 'last_name': 'Trzupek', 'fullName': 'Trzupek, Adam', 'id': '2816383', 'affiliation': 'Institute of Nuclear Physics Polish Academy of Sciences (PL)', 'emailHash': 'd623cfbdea887d472bd67ffc8e4b2549', 'db_id': 2816383, 'person_id': 3009284}"
Parallel Session 7.3: Collective Dynamics (II),parallel,Measurement of the transverse and longitudinal dynamics of collective flow in 2.76 and 5.02 TeV Pb+Pb collisions with the ATLAS detector,"Mohapatra, Soumya",Columbia University (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Soumya', 'last_name': 'Mohapatra', 'fullName': 'Mohapatra, Soumya', 'id': '2816382', 'affiliation': 'Columbia University (US)', 'emailHash': '098f3c097bb6400e64dd2de0d2eee4aa', 'db_id': 2816382, 'person_id': 3009283}"
Parallel Session 4.3: Quarkonia (II),parallel,Heavy flavour production in proton-lead and lead-lead collisions with LHCb,"Winn, Michael Andreas",Universite de Paris-Sud 11 (FR),Germany,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Michael Andreas', 'last_name': 'Winn', 'fullName': 'Winn, Michael Andreas', 'id': '2801108', 'affiliation': 'Universite de Paris-Sud 11 (FR)', 'emailHash': 'e38db7351803011bb8dc52862d5d66db', 'db_id': 2801108, 'person_id': 2995077}"
Parallel Session 8.3: Collective Dynamics (III),parallel,Production of identified and unidentified charged hadrons in Pb-Pb collisions at $\sqrt{s_{\rm{NN}}} = 5.02$ TeV,"Jacazio, Nicolo","Universita e INFN, Bologna (IT)",Italy,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Nicolo', 'last_name': 'Jacazio', 'fullName': 'Jacazio, Nicolo', 'id': '2823347', 'affiliation': 'Universita e INFN, Bologna (IT)', 'emailHash': 'ad1dc1dc4985dee896444018b2930ec0', 'db_id': 2823347, 'person_id': 3015912}"
Parallel Session 7.4: Open Heavy Flavors (II),parallel,Measurements of the nuclear modification factor and elliptic flow of leptons from heavy-flavour hadron decays in Pb-Pb collisions at $\sqrt{s_{\rm{NN}}} = 2.76$ TeV and $5.02$ TeV with ALICE,"Moreira De Godoy, Denise Aparecida",Westfälische Wilhelms-Universität Münster,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Denise Aparecida', 'last_name': 'Moreira De Godoy', 'fullName': 'Moreira De Godoy, Denise Aparecida', 'id': '2796068', 'affiliation': 'Westfälische Wilhelms-Universität Münster', 'emailHash': '9aac2a6300c7b16aed58c769256c1f06', 'db_id': 2796068, 'person_id': 2990434}"
Parallel Session 1.1: Initial State Physics and Approach to Equilibrium (I),parallel,"Measurements of multi-jet production in pp, p+Pb and ultra-peripheral Pb+Pb collisions with the ATLAS detector","Angerami, Aaron",Columbia University (US),USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Aaron', 'last_name': 'Angerami', 'fullName': 'Angerami, Aaron', 'id': '2816843', 'affiliation': 'Columbia University (US)', 'emailHash': '11b23fd503aed050e358aa1d92b18a9d', 'db_id': 2816843, 'person_id': 3009750}"
Parallel Session 6.1: QCD in Small Systems (III),parallel,Bayesian analysis of flow in small and large QGP droplets: the role of subnucleonic structure,"Moreland, Scott",Duke University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Scott', 'last_name': 'Moreland', 'fullName': 'Moreland, Scott', 'id': '2895385', 'affiliation': 'Duke University', 'emailHash': '5c3dae75953dc245616e28d238363076', 'db_id': 2895385, 'person_id': 2993716}"
Parallel Session 5.3: New Theoretical Developments (I),parallel,Classical electromagnetic fields from quantum sources in heavy-ion collisions,"Peroutka, Balthazar",Iowa State University,USA,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Balthazar', 'last_name': 'Peroutka', 'fullName': 'Peroutka, Balthazar', 'id': '2934193', 'affiliation': 'Iowa State University', 'emailHash': '5942d803a2d69eaf4ec5171321e5329e', 'db_id': 2934193, 'person_id': 3007425}"
Parallel Session 6.2: Correlations and Fluctuations (I),parallel,Dynamical critical fluctuations near the QCD critical point,"Song, Huichao",Peking University,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Huichao', 'last_name': 'Song', 'fullName': 'Song, Huichao', 'id': '2778698', 'affiliation': 'Peking University', 'emailHash': 'bdc2ab7d61befbb676ce425454431ac1', 'db_id': 2778698, 'person_id': 2973843}"
Parallel Session 7.3: Collective Dynamics (II),parallel,Choice of moment and derivation of anisotropic dissipative fluid dynamics,"Niemi, Harri",Johann Wolfgang Goethe-Universität,Unknown,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Harri', 'last_name': 'Niemi', 'fullName': 'Niemi, Harri', 'id': '2778810', 'affiliation': '', 'emailHash': '0ea73183cf7e24ce545a24b1b073bf91', 'db_id': 2778810, 'person_id': 2973924}"
